original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OS6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OS6,False,610
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,518
CC1NS(=O)(=O)N(C)C1=O,True,CC1NS(=O)(=O)N(C)C1=O,False,1689
C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,1703
C#N1O2O3[AsH]N1C2(CN3[Se]O[SiH2])O4,True,C#N1O2O3[AsH]N1C2(CN3[Se]O[SiH2])O4,False,1187
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,1933
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,1705
C#N1O23O4#[AsH]N12567#C3(CN5#[SH]46)OCl7,True,C#N1O23O4#[AsH]N12567#C3(CN5#[SH]46)OCl7,False,1596
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OS6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OS6,False,888
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,1266
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,148
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,1427
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,441
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,897
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,1050
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,1208
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,376
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,928
C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,7
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,784
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,1717
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,1053
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,502
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,6
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,418
C#N1O2O3[AsH]N1C2(CN3S4)OCl4,True,C#N1O2O3[AsH]N1C2(CN3S4)OCl4,False,295
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,434
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,1166
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OS6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OS6,False,1927
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,488
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,1202
C#N1O23O4#[AsH]N12567#C3(CN5#[SeH]46)OCl7,True,C#N1O23O4#[AsH]N12567#C3(CN5#[SeH]46)OCl7,False,1347
C#N1O23O4#[AsH]N12567#C3(CN5#[SeH]46)OCl7,True,C#N1O23O4#[AsH]N12567#C3(CN5#[SeH]46)OCl7,False,1402
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,1804
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,972
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,1887
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OS6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OS6,False,473
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,64
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,1179
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,1577
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,66
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,1049
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,112
C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,1061
C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,1595
C#N1O2N3O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O2N3O4#[AsH]N1256#C3(CN5#S4)OCl6,False,291
C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#S4)OCl6,False,92
C#N1O2O3[AsH]N1C2(CN3[Se]O)Cl,True,C#N1O2O3[AsH]N1C2(CN3[Se]O)Cl,False,255
C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,853
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,1214
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,1276
C#N1O2O3[AsH]N1256#C3(CN5#S4)OCl6,True,C#N1O2O3[AsH]N1256#C3(CN5#S4)OCl6,False,540
C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,1587
C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,723
C#N1O2N3O4#[AsH]N1C2C3(CN4S5)OCl6,True,C#N1O2N3O4#[AsH]N1C2C3(CN4S5)OCl6,False,275
C#N1O23O4#[AsH]N12567#C3(CN5#[SH]46)OCl7,True,C#N1O23O4#[AsH]N12567#C3(CN5#[SH]46)OCl7,False,74
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,296
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,206
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,79
C#N1O2O3[AsH]N1C2C3(CN4[SH]5)OCl6,True,C#N1O2O3[AsH]N1C2C3(CN4[SH]5)OCl6,False,1136
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,1211
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)O[SiH2]6,False,596
CN1C(=S)CSC2=CC=CC=C21,True,CN1C(=S)CSC2=CC=CC=C21,False,243
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,580
C#N1O23O4#[AsH]N12567#C3(CN5#[SH]46)OCl7,True,C#N1O23O4#[AsH]N12567#C3(CN5#[SH]46)OCl7,False,1235
C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#C1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,1114
CCC1=NOC(N)=C1C#N,True,CCC1=NOC(N)=C1C#N,False,985
C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,True,C#N1O23O4#[AsH]N1256#C3(CN5#[Se]4)OCl6,False,966
C#N1O2[SiH2]3O4#[AsH]N1256#C3(CN5#[Se]4)O6,True,C#N1O2[SiH2]3O4#[AsH]N1256#C3(CN5#[Se]4)O6,False,466
