original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,True,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,False,397
CC[Hg]([Tc]([Hg]#[Bi]([AlH2])[Mn])[Hg]([H]#I)#[Cu]#[Hg]ClP)[Hg](#[H])[AsH]#[Bi],True,CC[Hg]([Tc]([Hg]#[Bi]([AlH2])[Mn])[Hg]([H]#I)#[Cu]#[Hg]ClP)[Hg](#[H])[AsH]#[Bi],False,253
C#N#C1C2#C1C2C1#CN2C3C4#O1C41#N(N#CF#C45OC4O54O#C4#C45#C#CCl467ClO6ClF57)C321,True,C#N#C1C2#C1C2C1#CN2C3C4#O1C41#N(N#CF#C45OC4O54O#C4#C45#C#CCl467ClO6ClF57)C321,False,223
C#C#C1N2#O1C2C#ONC12CCl3#ON31#Cl2O#CF#C12OC1O21O#Cl1#C12#C#FO13ClO31Cl[Ca]21[AlH2],True,C#C#C1N2#O1C2C#ONC12CCl3#ON31#Cl2O#CF#C12OC1O21O#Cl1#C12#C#FO13ClO31Cl[Ca]21[AlH2],False,72
C#N=C1C2#N1C2C#ONC12CN34#ON13#Cl2N#C4F#C12OC1O213O#Cl1#C12#C#[Zn]3Cl134FO31ClF214,True,C#N=C1C2#N1C2C#ONC12CN34#ON13#Cl2N#C4F#C12OC1O213O#Cl1#C12#C#[Zn]3Cl134FO31ClF214,False,23
[H][Hg]([Tc]([Hg]#[H]([AlH2])[Mn])[Hg]1([AsH]#I)#[AlH2]PCl[Hg]#[Ca]#1)[Hg](#[H])[AsH]#[Bi],True,[H][Hg]([Tc]([Hg]#[H]([AlH2])[Mn])[Hg]1([AsH]#I)#[AlH2]PCl[Hg]#[Ca]#1)[Hg](#[H])[AsH]#[Bi],False,33
C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,True,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,False,36
C#C#C1O2#[SH]1C2C#ONC12CCl3#ON31#N2O#CF#C1OCO12O#Cl2#C1#C#FCl12ClO2Cl,True,C#C#C1O2#[SH]1C2C#ONC12CCl3#ON31#N2O#CF#C1OCO12O#Cl2#C1#C#FCl12ClO2Cl,False,350
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,True,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,False,70
C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,True,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,False,3
[H]P([Tc]([Hg]#[Bi]([AlH2])[Mn])[Hg](#[AlH2]P)(#[Ca]#[Hg])[AsH]#I)[Hg](#[H])[AsH]#[Bi],True,[H]P([Tc]([Hg]#[Bi]([AlH2])[Mn])[Hg](#[AlH2]P)(#[Ca]#[Hg])[AsH]#I)[Hg](#[H])[AsH]#[Bi],False,134
C#C#C1N2#O1C2C#ONC12CCl3#ON31#Cl2O#CF#C12OC1O21O#Cl1#C12#C#[Pt]Cl13ClO31Cl[BiH]21O,True,C#C#C1N2#O1C2C#ONC12CCl3#ON31#Cl2O#CF#C12OC1O21O#Cl1#C12#C#[Pt]Cl13ClO31Cl[BiH]21O,False,17
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],True,C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],False,5
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,True,CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,False,151
C#N#C1C2#O1C2C#CN1C2C3#OC34#N(O#CF#C3OCO35O#C5#C35#C#CCl367ClO6ClF57)C214,True,C#N#C1C2#O1C2C#CN1C2C3#OC34#N(O#CF#C3OCO35O#C5#C35#C#CCl367ClO6ClF57)C214,False,286
CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)Cl)F,True,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)Cl)F,False,273
C#N#C1O2#[SH]1C2C#ONC12CCl3#ON31#Cl2O#CF#C1OCO12O#Cl2#C1#C#FCl12ClO2Cl,True,C#N#C1O2#[SH]1C2C#ONC12CCl3#ON31#Cl2O#CF#C1OCO12O#Cl2#C1#C#FCl12ClO2Cl,False,59
C1=CC=C(C(=C1)C(=O)NCCC[C@@H](C(=O)O)NC(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=NC(=N4)N)N)C(=O)O,True,C1=CC=C(C(=C1)C(=O)NCCC[C@@H](C(=O)O)NC(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=NC(=N4)N)N)C(=O)O,False,16
C#N#C1C2#C1C2C1#CN2C3C24N2#C45O1#C35C(F#C13OC1O314O#C1#C13#C#C4Cl145ClO41ClF315)#N2,True,C#N#C1C2#C1C2C1#CN2C3C24N2#C45O1#C35C(F#C13OC1O314O#C1#C13#C#C4Cl145ClO41ClF315)#N2,False,200
C1=CC(=C(C=C1Cl)Cl)C(=O)NS(=O)(=O)C2=CC=C(S2)Br,True,C1=CC(=C(C=C1Cl)Cl)C(=O)NS(=O)(=O)C2=CC=C(S2)Br,False,7
C#N=C1C2=O1C2C1=CN2C3C24N2=C45O1=C35C(F#C13OC1O314O#C1#C13#C#C4Cl145ClO41ClF315)#O2,True,C#N=C1C2=O1C2C1=CN2C3C24N2=C45O1=C35C(F#C13OC1O314O#C1#C13#C#C4Cl145ClO41ClF315)#O2,False,153
