original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C#C1NO2OO2C1#N1CN1NC1OC1OOF1NSCNNO2O3#F1F2F3[IH]F1#Cl#F1(Cl)FClS[Hg][Ca][Cu],True,C#C1NO2OO2C1#N1CN1NC1OC1OOF1NSCNNO2O3#F1F2F3[IH]F1#Cl#F1(Cl)FClS[Hg][Ca][Cu],False,287
B#N1NO2ON2C1#N1C2N(SONCC3O#FC3#CI3F4#F3#F4(Cl)[AsH]N[SH]([AlH2]#[As])[Hg]Br[Cu])F3OO34C3OC3ON214,True,B#N1NO2ON2C1#N1C2N(SONCC3O#FC3#CI3F4#F3#F4(Cl)[AsH]N[SH]([AlH2]#[As])[Hg]Br[Cu])F3OO34C3OC3ON214,False,16
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,True,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,False,74
C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,True,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,False,23
C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl,True,C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl,False,25
C1=C(C(=O)NC(=O)N1)F,True,C1=C(C(=O)NC(=O)N1)F,False,4
B#N1NO2OC2C1#N1C2N1CC1OC1O1OF1N2SONCC1O#FN1#CI1F2#F1#F2(Cl)FN[SH]([AlH2]#[As])[Hg]Br[Cu],True,B#N1NO2OC2C1#N1C2N1CC1OC1O1OF1N2SONCC1O#FN1#CI1F2#F1#F2(Cl)FN[SH]([AlH2]#[As])[Hg]Br[Cu],False,153
B#N1NO2OC2C1#N1C2N3SONCC4O#F(N4#CI4F5#Cl4#F5(Cl)FN[SH]([AlH]([Ti])#[As])[Hg]([Pt])Br[Cu])F3OO3C4OC4CN213,True,B#N1NO2OC2C1#N1C2N3SONCC4O#F(N4#CI4F5#Cl4#F5(Cl)FN[SH]([AlH]([Ti])#[As])[Hg]([Pt])Br[Cu])F3OO3C4OC4CN213,False,212
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,True,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,False,18
CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(c(c2=O)CC[NH+]3CCC(CC3)c4c5ccc(cc5on4)F)C,True,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(c(c2=O)CC[NH+]3CCC(CC3)c4c5ccc(cc5on4)F)C,False,240
