original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
[AsH3],True,[AsH3],False,915
[AsH3],True,[AsH3],False,284
[MgH][SnH],True,[MgH][SnH],False,758
[GeH3][GeH2][AsH2],True,[GeH3][GeH2][AsH2],False,877
[GeH3][Pb][Ho],True,[GeH3][Pb][Ho],False,1992
[AsH3],True,[AsH3],False,516
[AsH3],True,[AsH3],False,609
[TlH2][BiH2],True,[TlH2][BiH2],False,1794
[MgH][GeH3],True,[MgH][GeH3],False,1226
[MgH][GeH3],True,[MgH][GeH3],False,681
[AsH3],True,[AsH3],False,820
[Rh][Tb][Mg][Au],True,[Rh][Tb][Mg][Au],False,112
CC(C)P,True,CC(C)P,False,579
[PbH][BiH2],True,[PbH][BiH2],False,1047
[MgH][SnH],True,[MgH][SnH],False,1905
[GeH3][Au],True,[GeH3][Au],False,756
[AsH3],True,[AsH3],False,244
[K][Rh],True,[K][Rh],False,216
[Zn][Te][Zn][Rh],True,[Zn][Te][Zn][Rh],False,1085
[AsH3],True,[AsH3],False,307
[K][GaH][AsH2],True,[K][GaH][AsH2],False,1214
[AsH2][AsH2],True,[AsH2][AsH2],False,1042
[GaH2][TeH],True,[GaH2][TeH],False,1312
[AsH3],True,[AsH3],False,551
[K][GaH][Zn][TeH],True,[K][GaH][Zn][TeH],False,1787
[AsH3],True,[AsH3],False,558
[K][Zn],True,[K][Zn],False,158
[AsH3],True,[AsH3],False,1604
[K][Zn][Au][Zn],True,[K][Zn][Au][Zn],False,1004
[AsH3],True,[AsH3],False,747
[Au][Au],True,[Au][Au],False,302
[AsH3],True,[AsH3],False,1248
[GaH2][GeH3],True,[GaH2][GeH3],False,459
[GaH2][GeH3],True,[GaH2][GeH3],False,1234
[GaH2][Au],True,[GaH2][Au],False,1726
[Ho][Hg],True,[Ho][Hg],False,1637
[Li][GeH3],True,[Li][GeH3],False,479
[K][PbH],True,[K][PbH],False,956
[GeH3][BiH2],True,[GeH3][BiH2],False,1772
[AsH3],True,[AsH3],False,897
[Ru][SnH],True,[Ru][SnH],False,1176
[AsH3],True,[AsH3],False,1514
[GaH2][W][PbH],True,[GaH2][W][PbH],False,55
[K][GeH3],True,[K][GeH3],False,1639
[AsH2][TeH],True,[AsH2][TeH],False,522
[Zn][PbH],True,[Zn][PbH],False,425
[Zn][Au],True,[Zn][Au],False,997
[Li][BiH2],True,[Li][BiH2],False,198
[GeH3][Au],True,[GeH3][Au],False,457
[AsH3],True,[AsH3],False,1070
[MgH][Au],True,[MgH][Au],False,1430
[GaH2][K][GeH3],True,[GaH2][K][GeH3],False,149
[AsH2][Au][Au],True,[AsH2][Au][Au],False,1475
[AsH3],True,[AsH3],False,1797
[AsH2][TeH],True,[AsH2][TeH],False,622
[MgH][W],True,[MgH][W],False,1931
[Rh][Rh],True,[Rh][Rh],False,568
[AsH3],True,[AsH3],False,996
[TlH2][PbH],True,[TlH2][PbH],False,1033
[SbH2][PbH],True,[SbH2][PbH],False,736
[AsH3],True,[AsH3],False,1445
[AsH2][Te][TeH],True,[AsH2][Te][TeH],False,657
[AsH3],True,[AsH3],False,1953
[AsH3],True,[AsH3],False,924
[Tb][K][Ho],True,[Tb][K][Ho],False,1582
[AsH3],True,[AsH3],False,12
[Au][PbH],True,[Au][PbH],False,427
[SnH][Tb],True,[SnH][Tb],False,1539
[AsH3],True,[AsH3],False,957
[GeH3][Au],True,[GeH3][Au],False,1684
[Rh][W],True,[Rh][W],False,1145
[AsH3],True,[AsH3],False,1132
[TeH][Au][Au],True,[TeH][Au][Au],False,1396
[Zn][TeH],True,[Zn][TeH],False,573
[Li][Te][Zn],True,[Li][Te][Zn],False,1511
[AsH3],True,[AsH3],False,971
[K][TeH],True,[K][TeH],False,1442
[K][Au][Hg],True,[K][Au][Hg],False,1463
[AsH2][AsH2],True,[AsH2][AsH2],False,862
[Tb][Ho],True,[Tb][Ho],False,1899
[AsH3],True,[AsH3],False,275
[GaH2][GeH3],True,[GaH2][GeH3],False,1014
[AsH3],True,[AsH3],False,1767
[AsH3],True,[AsH3],False,1166
[SbH2][Au],True,[SbH2][Au],False,189
[GaH2][GeH3],True,[GaH2][GeH3],False,548
[AsH3],True,[AsH3],False,1293
[AsH3],True,[AsH3],False,829
[AsH3],True,[AsH3],False,1578
[Ru][PbH],True,[Ru][PbH],False,223
[AsH3],True,[AsH3],False,1840
[GaH2][W],True,[GaH2][W],False,1749
[AsH3],True,[AsH3],False,1715
[GeH3][Rh],True,[GeH3][Rh],False,1996
[AsH3],True,[AsH3],False,197
[MgH][GeH3],True,[MgH][GeH3],False,323
[SnH][PbH],True,[SnH][PbH],False,487
[AsH2][Rh],True,[AsH2][Rh],False,1926
[AsH3],True,[AsH3],False,183
[Zn][AsH2],True,[Zn][AsH2],False,478
[SbH2][Tb],True,[SbH2][Tb],False,1603
[AsH3],True,[AsH3],False,471
[AsH2][Rh],True,[AsH2][Rh],False,34
[TlH2][BiH2],True,[TlH2][BiH2],False,1642
[SbH2][Ho],True,[SbH2][Ho],False,1179
[GaH2][TeH],True,[GaH2][TeH],False,1048
[AsH2][Rh],True,[AsH2][Rh],False,1507
[MgH][Zn],True,[MgH][Zn],False,316
[Rh][Au][BiH2],True,[Rh][Au][BiH2],False,1923
[SbH2][Tb],True,[SbH2][Tb],False,1087
[AsH3],True,[AsH3],False,741
[Zn][SbH2],True,[Zn][SbH2],False,1378
[K][PbH],True,[K][PbH],False,21
[AsH3],True,[AsH3],False,655
[GeH3][Au],True,[GeH3][Au],False,653
[AsH3],True,[AsH3],False,803
[AsH2][PbH],True,[AsH2][PbH],False,505
[K][PbH],True,[K][PbH],False,667
[MgH][TeH],True,[MgH][TeH],False,904
[MgH][AsH2],True,[MgH][AsH2],False,1216
[AsH3],True,[AsH3],False,560
[SnH][Au],True,[SnH][Au],False,1181
[Zn][Hg][SnH],True,[Zn][Hg][SnH],False,1729
[GeH3][TeH],True,[GeH3][TeH],False,1219
[AsH2][SnH],True,[AsH2][SnH],False,1757
[Tb][PbH],True,[Tb][PbH],False,127
[Rh][Au],True,[Rh][Au],False,628
[MgH][AsH2],True,[MgH][AsH2],False,17
[AsH3],True,[AsH3],False,211
[AsH3],True,[AsH3],False,873
[GaH2][GaH2],True,[GaH2][GaH2],False,642
[AsH2][AsH][BiH2],True,[AsH2][AsH][BiH2],False,218
[AsH3],True,[AsH3],False,192
[MgH][GeH3],True,[MgH][GeH3],False,48
[SnH][TlH2],True,[SnH][TlH2],False,102
[W][PbH],True,[W][PbH],False,1672
[AsH3],True,[AsH3],False,1820
[MgH][AsH2],True,[MgH][AsH2],False,413
[TeH][PbH],True,[TeH][PbH],False,617
[GaH2][PbH],True,[GaH2][PbH],False,1769
[K][TeH],True,[K][TeH],False,1628
[AsH2][Au],True,[AsH2][Au],False,654
[AsH3],True,[AsH3],False,658
[Au][GaH][Hg],True,[Au][GaH][Hg],False,909
[Li][Pb][Rh],True,[Li][Pb][Rh],False,448
[Tb][W],True,[Tb][W],False,530
[SnH][Tb],True,[SnH][Tb],False,235
[Au][PbH],True,[Au][PbH],False,186
[AsH3],True,[AsH3],False,782
