original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
[H][Hg][Hg]1([Hg])[Hg][As]([Au])([Co][AlH2])([Hg][Pt][SiH3])[Fe]23[H]([Co])[Hg]1[SeH]2[Ti]3[Hg][AlH2],True,[H][Hg][Hg]1([Hg])[Hg][As]([Au])([Co][AlH2])([Hg][Pt][SiH3])[Fe]23[H]([Co])[Hg]1[SeH]2[Ti]3[Hg][AlH2],False,287
C1=CC=C(C(=C1)C(=O)NCCC[C@@H](C(=O)O)NC(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=NC(=N4)N)N)C(=O)O,True,C1=CC=C(C(=C1)C(=O)NCCC[C@@H](C(=O)O)NC(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=NC(=N4)N)N)C(=O)O,False,16
[H][Hg]1[Hg][Hg][As]([Au])([Co][AlH2])([Hg][Pt][SiH3])[Fe]23[H]([Co])[Hg]1[SeH]2[Ti]3[Hg][AlH2],True,[H][Hg]1[Hg][Hg][As]([Au])([Co][AlH2])([Hg][Pt][SiH3])[Fe]23[H]([Co])[Hg]1[SeH]2[Ti]3[Hg][AlH2],False,74
C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,True,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,False,23
C1[As]23[Fe]4[Pt]5[SiH3][Hg]6[SeH]7[Hg]8[Hg]9[Hg]10[Hg]11[Hg]12[Hg]13[Hg]14[Hg]15[Hg]16[Hg]17[Hg]18[Hg]19[Hg]20[Hg]21[Hg]22[Hg]23[Hg]24[Hg]25[Hg]26[Hg]27[Hg]28[Hg]29[Hg]30[Hg]31[Hg]32[Hg]33[Hg]34[Hg]35[Hg]36[Hg]37[Hg]38[Hg]39[Hg]40[Hg]41[Hg]42[Hg]43[Hg]44[Hg]45[Hg]46[Hg]47[Hg]48[Hg]49[Hg]50[Hg]51[Hg]52[Hg]53[Hg]54[Hg]55[Hg]56[Hg]57[Hg]58[Hg]59[Hg]60[Hg]61[Hg]62[Hg]63[Hg]64[Hg]65[Hg]66[Hg]67[Hg]68[Hg]69[Hg]70[Hg]71[Hg]72[Hg]73[Hg]74[Hg]75[Hg]76[Hg]77[Hg]78[Hg]79[Hg]80[Hg]81[Hg]82[Hg]83[Hg]84[Hg]85[Hg]86[Hg]87[Hg]88[Hg]89[Hg]90[Hg]91[Hg]92[Hg]93[Hg]94[Hg]95[Hg]96[Hg]97[Hg]98[Hg]99[Hg]100[Hg]101[Hg]102[Hg]103[Hg]104[Hg]105[Hg]106[Hg]107[Hg]108[Hg]109[Hg]110[Hg]111[Hg]112[Hg]113[Hg]114[Hg]115[Hg]116[Hg]117[Hg]118[Hg]119[Hg]120[Hg]121,True,C1[As]23[Fe]4[Pt]5[SiH3][Hg]6[SeH]7[Hg]8[Hg]9[Hg]10[Hg]11[Hg]12[Hg]13[Hg]14[Hg]15[Hg]16[Hg]17[Hg]18[Hg]19[Hg]20[Hg]21[Hg]22[Hg]23[Hg]24[Hg]25[Hg]26[Hg]27[Hg]28[Hg]29[Hg]30[Hg]31[Hg]32[Hg]33[Hg]34[Hg]35[Hg]36[Hg]37[Hg]38[Hg]39[Hg]40[Hg]41[Hg]42[Hg]43[Hg]44[Hg]45[Hg]46[Hg]47[Hg]48[Hg]49[Hg]50[Hg]51[Hg]52[Hg]53[Hg]54[Hg]55[Hg]56[Hg]57[Hg]58[Hg]59[Hg]60[Hg]61[Hg]62[Hg]63[Hg]64[Hg]65[Hg]66[Hg]67[Hg]68[Hg]69[Hg]70[Hg]71[Hg]72[Hg]73[Hg]74[Hg]75[Hg]76[Hg]77[Hg]78[Hg]79[Hg]80[Hg]81[Hg]82[Hg]83[Hg]84[Hg]85[Hg]86[Hg]87[Hg]88[Hg]89[Hg]90[Hg]91[Hg]92[Hg]93[Hg]94[Hg]95[Hg]96[Hg]97[Hg]98[Hg]99[Hg]100[Hg]101[Hg]102[Hg]103[Hg]104[Hg]105[Hg]106[Hg]107[Hg]108[Hg]109[Hg]110[Hg]111[Hg]112[Hg]113[Hg]114[Hg]115[Hg]116[Hg]117[Hg]118[Hg]119[Hg]120[Hg]121,False,25
C1=C(C(=O)NC(=O)N1)F,True,C1=C(C(=O)NC(=O)N1)F,False,4
C[Hg]1[Hg][Hg][Hg][Hg][As]([Au])([Co][AlH2])([Hg][Pt][SiH3])[Fe]23[H]([Co])[Hg]1[SeH]2[Ti]3[Hg][AlH2],True,C[Hg]1[Hg][Hg][Hg][Hg][As]([Au])([Co][AlH2])([Hg][Pt][SiH3])[Fe]23[H]([Co])[Hg]1[SeH]2[Ti]3[Hg][AlH2],False,153
C[Hg]1([Hg])[Hg][As]([Au])([Co][AlH2])([Hg][Pt][SiH3])[Fe]23[H]([Co])[Hg]1[SeH]2[Ti]3[Hg][AlH2],True,C[Hg]1([Hg])[Hg][As]([Au])([Co][AlH2])([Hg][Pt][SiH3])[Fe]23[H]([Co])[Hg]1[SeH]2[Ti]3[Hg][AlH2],False,212
C1=[Hg][Hg]C(=[Hg])[Hg][As]([Au])([Co][AlH2])([Hg][Pt][SiH3])[Fe]23[H]([Co])[Hg]1[SeH]2[Ti]3[Hg][AlH2],True,C1=[Hg][Hg]C(=[Hg])[Hg][As]([Au])([Co][AlH2])([Hg][Pt][SiH3])[Fe]23[H]([Co])[Hg]1[SeH]2[Ti]3[Hg][AlH2],False,18
C[Hg]1([Hg])[Hg][As]([Au])([Co][AlH2])([Hg][Pt][SiH3])[Fe]23[H]([Co])[Hg]1[SeH]2[Ti]3[Hg][AlH2],True,C[Hg]1([Hg])[Hg][As]([Au])([Co][AlH2])([Hg][Pt][SiH3])[Fe]23[H]([Co])[Hg]1[SeH]2[Ti]3[Hg][AlH2],False,240
