original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,600
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,660
CN#N=O,True,CN#N=O,False,587
CN(C)c1ccc(N=Nc2cccnc2)cc1,True,CN(C)c1ccc(N=Nc2cccnc2)cc1,False,1248
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,249
CN#OC1=CC2=C3C(C=C2)=C(C=C1)C(O)C(O)C3OC,True,CN#OC1=CC2=C3C(C=C2)=C(C=C1)C(O)C(O)C3OC,False,1215
CNC1=CC(=O)C2=C(C=C1)C=C(C=C2)N=C=O,True,CNC1=CC(=O)C2=C(C=C1)C=C(C=C2)N=C=O,False,615
CN#OC1=CC2=C3C=CC4=C(C3=CC=C2)OC=C1,True,CN#OC1=CC2=C3C=CC4=C(C3=CC=C2)OC=C1,False,434
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,117
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,1420
CN#C#C1#C2#C3#C4#CO5#C(P5#C3)N4(#CSCP1#Cl)#CC#2O1,True,CN#C#C1#C2#C3#C4#CO5#C(P5#C3)N4(#CSCP1#Cl)#CC#2O1,False,129
CN#OC1=CC2=C3C4=C(C=C5)C6=C(C=CC=C6N4C3=C1Cl)C=C5O2,True,CN#OC1=CC2=C3C4=C(C=C5)C6=C(C=CC=C6N4C3=C1Cl)C=C5O2,False,1725
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,14
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,261
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,307
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,693
CN#C#C1#C2#C3#C4#CO5#C(P5#C2)N4(#CSCP1#Cl)#CC#3O1,True,CN#C#C1#C2#C3#C4#CO5#C(P5#C2)N4(#CSCP1#Cl)#CC#3O1,False,969
CN#OC1=CC2=C3C=CC(=O)C=C3N=C2C2=CC=CC=C12,True,CN#OC1=CC2=C3C=CC(=O)C=C3N=C2C2=CC=CC=C12,False,1126
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,1915
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,741
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,548
CNC1=CC2=C(C=C1)N=C(N=C2)C1=CC=CC=C1O,True,CNC1=CC2=C(C=C1)N=C(N=C2)C1=CC=CC=C1O,False,733
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,300
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,1525
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,211
CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,True,CN#O#C12#C3#C45#CO6#C(P6#C3)N4(#CSCP1#Cl)#CC#5O2,False,628
