original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,True,N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,False,1060
N#C(=N#C=O)C=S,True,N#C(=N#C=O)C=S,False,948
N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,True,N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,False,929
N#C(N=C=O)C=S.ClC1CCCC[Ca]1.[H][Na]CN,True,N#C(N=C=O)C=S.ClC1CCCC[Ca]1.[H][Na]CN,False,846
N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,True,N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,False,926
N#C(=N)C(=O)C(=S)Cl.C1CCCCC1.[Na+].[Ca++]CN[P-](P)P,True,N#C(=N)C(=O)C(=S)Cl.C1CCCCC1.[Na+].[Ca++]CN[P-](P)P,False,1750
N#C(#N#C#O#C#S#Cl#C1CCCCC1)CP,True,N#C(#N#C#O#C#S#Cl#C1CCCCC1)CP,False,201
N#C(#N#C#O#C#S#Cl#C1CCCC1)CP,True,N#C(#N#C#O#C#S#Cl#C1CCCC1)CP,False,170
N#C(C#N)C(=O)C(=S)Cl,True,N#C(C#N)C(=O)C(=S)Cl,False,691
N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,True,N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,False,831
N#C(=N#C=O)C=S,True,N#C(=N#C=O)C=S,False,425
N#C(=N#C=O)C=S,True,N#C(=N#C=O)C=S,False,1563
N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,True,N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,False,717
N#C(N=C=O)CS(Cl)C1CCCCC1,True,N#C(N=C=O)CS(Cl)C1CCCCC1,False,813
N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,True,N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,False,289
N#C(N=C=OCS[Cl]C1CCCC1.[Na]CN)CP,True,N#C(N=C=OCS[Cl]C1CCCC1.[Na]CN)CP,False,572
N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,True,N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,False,796
N#C(=N#C=O)C=S.ClC1CCCCC1.[Na]CN.P,True,N#C(=N#C=O)C=S.ClC1CCCCC1.[Na]CN.P,False,901
N#C(=N#C=O)C(=S)Cl.C1CCCCC1,True,N#C(=N#C=O)C(=S)Cl.C1CCCCC1,False,410
N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,True,N#C(#N#C#O#C#S#Cl#C1CCCC[Ca]1[H][Na]CN)C(P)P,False,233
N#C(=N)C(=O)C(S)Cl.C1CCCCC1.[Na+].[Ca++]N.P,True,N#C(=N)C(=O)C(S)Cl.C1CCCCC1.[Na+].[Ca++]N.P,False,192
