original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,True,C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,False,813
C#N#CCCN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,True,C#N#CCCN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,False,1540
C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,True,C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,False,828
C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,True,C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,False,1262
C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,True,C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,False,1784
C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,True,C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,False,1536
C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,True,C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,False,402
C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,True,C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,False,397
C#N#CCCN#N(C)N1#C2#N1C[SnH]1C(Cl)[Sn]21(Cl)Cl[Sn]1Cl,True,C#N#CCCN#N(C)N1#C2#N1C[SnH]1C(Cl)[Sn]21(Cl)Cl[Sn]1Cl,False,1082
C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,True,C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,False,939
C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,True,C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,False,243
C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,True,C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,False,1236
C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,True,C#N#CCNN#N(#C)N1#C2#N1(#C)[SnH]1C(Cl)[Sn]21(#Cl#Cl)[Sn]#Cl,False,648
