original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C#C#N#P=OONN1CN1C#C#OCOOFNSONNOOFF#C[IH]F=Cl#FCl,True,C#C#N#P=OONN1CN1C#C#OCOOFNSONNOOFF#C[IH]F=Cl#FCl,False,287
C#C#N#C#OCCNCNN#O1#OC1OONNSOONC1OFF1#C[IH]Cl#Cl#[Fe](#Cl)F#Cl,True,C#C#N#C#OCCNCNN#O1#OC1OONNSOONC1OFF1#C[IH]Cl#Cl#[Fe](#Cl)F#Cl,False,16
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,True,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,False,74
C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,True,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,False,23
C#C#N#O#OCCNCNN#O1#OC1OONNSOONC1OFF1#C[IH]Cl#Cl#[Fe](#Cl)F#Cl,True,C#C#N#O#OCCNCNN#O1#OC1OONNSOONC1OFF1#C[IH]Cl#Cl#[Fe](#Cl)F#Cl,False,25
C#C1=NC(=O)N1F,True,C#C1=NC(=O)N1F,False,4
CC#N#[PH]#OCC=NCNC#O#O=COOCNSONNCOFF#C[IH]CO#Cl=Cl,True,CC#N#[PH]#OCC=NCNC#O#O=COOCNSONNCOFF#C[IH]CO#Cl=Cl,False,153
CC#N#[PH]#OCCNCNC#O1#N=C1OCCNSONNCOFN#C[IH]O=O#[Fe](#Cl)F#Cl,True,CC#N#[PH]#OCCNCNC#O1#N=C1OCCNSONNCOFN#C[IH]O=O#[Fe](#Cl)F#Cl,False,212
C#C#N#[PH]#OCCNCNN#O#O=COONNSOONC1OFF1#C[IH]ClCl#[Fe]#Cl,True,C#C#N#[PH]#OCCNCNN#O#O=COONNSOONC1OFF1#C[IH]ClCl#[Fe]#Cl,False,18
CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(c(c2=O)CC[NH+]3CCC(CC3)c4c5ccc(cc5on4)F)C,True,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(c(c2=O)CC[NH+]3CCC(CC3)c4c5ccc(cc5on4)F)C,False,240
CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO,True,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO,False,68
