original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C=CC[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)O,True,C=CC[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)O,False,171
B#C1#O23#O4#CC456N1C25C61C2N4C5C67CO#F8#C619(#O8#Cl91#Cl6#O1(#O6NO)C([IH]C#C)FFO4N3[Hg]1FF1)O527,True,B#C1#O23#O4#CC456N1C25C61C2N4C5C67CO#F8#C619(#O8#Cl91#Cl6#O1(#O6NO)C([IH]C#C)FFO4N3[Hg]1FF1)O527,False,39
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,True,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,False,15
[H]#[Fe]Cl[Co]1FF[H]23[Hg]4C56#ON578C5S(#B)#N#6(C57C85C6N27C2C89OO7#F7#F85%10(#Cl7#O%105#Cl7#O15#N7OO)O269)[Au]43[Si]12Cl[Cr]1[Ca]2,True,[H]#[Fe]Cl[Co]1FF[H]23[Hg]4C56#ON578C5S(#B)#N#6(C57C85C6N27C2C89OO7#F7#F85%10(#Cl7#O%105#Cl7#O15#N7OO)O269)[Au]43[Si]12Cl[Cr]1[Ca]2,False,5
B#S1#N23#C45#ON467C1S26C71C2C46C7C8OO4#F4#F19(#Cl4#O91#N4#O1(#N4[Se]O)[Tl](Cl[Fe]#N)FF[H]61[Hg]5[Zn]13[Tl]13Cl[Co]1[Ca]3)O872,True,B#S1#N23#C45#ON467C1S26C71C2C46C7C8OO4#F4#F19(#Cl4#O91#N4#O1(#N4[Se]O)[Tl](Cl[Fe]#N)FF[H]61[Hg]5[Zn]13[Tl]13Cl[Co]1[Ca]3)O872,False,70
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,True,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,False,73
C#S1#N23#O4#CC45N1O52C1CN2C4N56OO#F7#F1589#O7(#C81#Cl5#N1(#O5NF)F(FF#[Ti])FF[Cu]2N3)O469,True,C#S1#N23#O4#CC45N1O52C1CN2C4N56OO#F7#F1589#O7(#C81#Cl5#N1(#O5NF)F(FF#[Ti])FF[Cu]2N3)O469,False,35
B1S2O3O4CN5N6C7C8C9C%10C%11C12N13C14C15C16CO17F18C19%20%21C22%23%24C25%26C27C28C29O30%31%32%33C34%35%36%37%38%39%40%41%42%43%44%45%46%47%48%49%50%51%52%53%54%55%56%57%58%59%60%61%62%63%64%65%66%67%68%69%70%71%72%73%74%75%76%77%78%79%80%81%82%83%84%85%86%87%88%89%90%91%92%93%94%95%96%97%98%99%100%101%102%103%104%105%106%107%108%109%110%111%112%113%114%115%116%117%118%119%120%121,True,B1S2O3O4CN5N6C7C8C9C%10C%11C12N13C14C15C16CO17F18C19%20%21C22%23%24C25%26C27C28C29O30%31%32%33C34%35%36%37%38%39%40%41%42%43%44%45%46%47%48%49%50%51%52%53%54%55%56%57%58%59%60%61%62%63%64%65%66%67%68%69%70%71%72%73%74%75%76%77%78%79%80%81%82%83%84%85%86%87%88%89%90%91%92%93%94%95%96%97%98%99%100%101%102%103%104%105%106%107%108%109%110%111%112%113%114%115%116%117%118%119%120%121,False,62
B#S1#N23#C45#ON467C1N26C71C2N46C7C8OO4#F4#F19(#Cl4#O91#Cl4#O1(#N4NO)C(Cl[Fe]#[Ti])FF[H]61[Mn]5[Zn]13[Hg]13FO1[Ca]3)O872,True,B#S1#N23#C45#ON467C1N26C71C2N46C7C8OO4#F4#F19(#Cl4#O91#Cl4#O1(#N4NO)C(Cl[Fe]#[Ti])FF[H]61[Mn]5[Zn]13[Hg]13FO1[Ca]3)O872,False,102
CCOC1=CC=C(C=C1)C2=CC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C,True,CCOC1=CC=C(C=C1)C2=CC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C,False,333
