original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
[H][Tc]([AsH2])[Tc]#[Zn]#[H]#[Au][As](#[Au])[Cu][Au]1([Zn])(Cl2#Cl[Hg]2#F)N23#P45#O#N46#C47#N#C628#C26#N9%10#C%11#O28%12#C%1192#O#O%102F62C(F2%12)Cl2#NO2O2(NO2)(B4#S#375)C2#CI2FFFClO12[SiH2][Au]2Br,True,[H][Tc]([AsH2])[Tc]#[Zn]#[H]#[Au][As](#[Au])[Cu][Au]1([Zn])(Cl2#Cl[Hg]2#F)N23#P45#O#N46#C47#N#C628#C26#N9%10#C%11#O28%12#C%1192#O#O%102F62C(F2%12)Cl2#NO2O2(NO2)(B4#S#375)C2#CI2FFFClO12[SiH2][Au]2Br,False,171
C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C,True,C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C,False,39
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,True,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,False,15
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],True,C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],False,5
[Mn]#[AlH2][Ti][H]([AlH][H]Br)(ClFFFCl1C#C1O12(NO1)B1#S34#N5#C36#O#N63#C14#N#C531#C34#N56#C7#O318#C751#O#O61F41F8Cl1Cl1#NO12)[Au]([Zn])([Cu][As](#[Au])[Hg]#[H]#[Tc]#[Tc][H][AsH2])Cl1#Cl[Hg]1#[Cu],True,[Mn]#[AlH2][Ti][H]([AlH][H]Br)(ClFFFCl1C#C1O12(NO1)B1#S34#N5#C36#O#N63#C14#N#C531#C34#N56#C7#O318#C751#O#O61F41F8Cl1Cl1#NO12)[Au]([Zn])([Cu][As](#[Au])[Hg]#[H]#[Tc]#[Tc][H][AsH2])Cl1#Cl[Hg]1#[Cu],False,70
N[Hg]12(Cl3#Cl[Hg]3#[Cu])[Cu][As](#[Au])[Ti]#[H](#[Tc]#[Tc][Tc]([AsH2])[AsH2])[Cu]F13([SiH2]Cl3Cl)ClFFFI1C#C1O1(NO)B#S34#C2#O32#C#N2#N4#N#C2#C34#N5#C6#O27#C65#C3#OF42C(F72)Cl2#ClO21,True,N[Hg]12(Cl3#Cl[Hg]3#[Cu])[Cu][As](#[Au])[Ti]#[H](#[Tc]#[Tc][Tc]([AsH2])[AsH2])[Cu]F13([SiH2]Cl3Cl)ClFFFI1C#C1O1(NO)B#S34#C2#O32#C#N2#N4#N#C2#C34#N5#C6#O27#C65#C3#OF42C(F72)Cl2#ClO21,False,73
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,True,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,False,35
CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,True,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,False,62
ONO12B#S34#O56#O37#C#C738#N4#C3#C583#C45#N78#C9#O3%10#C97#C4#O8F53C(C%103)Cl3#ClO31C(FFClF1([SiH3])[Zn][H](#[Tc]#[Tc][Zn](=[AsH])[BiH2])#[Ti][As](#[Tl])[Cu]N61F1#Cl[Hg]1#[Cu])I1F#C12,True,ONO12B#S34#O56#O37#C#C738#N4#C3#C583#C45#N78#C9#O3%10#C97#C4#O8F53C(C%103)Cl3#ClO31C(FFClF1([SiH3])[Zn][H](#[Tc]#[Tc][Zn](=[AsH])[BiH2])#[Ti][As](#[Tl])[Cu]N61F1#Cl[Hg]1#[Cu])I1F#C12,False,102
CCOC1=CC=C(C=C1)C2=CC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C,True,CCOC1=CC=C(C=C1)C2=CC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C,False,333
