original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C[Sn]C[SnH],True,C[Sn]C[SnH],True,1812
C=[SnH]CC[Sn]C[Sn]C,True,C=[SnH]CC[Sn]C[Sn]C,True,218
CC[Sn]C[Sn][Sn]C[Sn]C[SnH],True,CC[Sn]C[Sn][Sn]C[Sn]C[SnH],False,855
[SnH]C[Sn]C[SnH],True,[SnH]C[Sn]C[SnH],True,440
C[Sn]CC[SnH],True,C[Sn]CC[SnH],True,1932
C=C=CCC[Sn]C1[Sn]C1[SnH],True,C=C=CCC[Sn]C1[Sn]C1[SnH],True,1423
[SnH][SnH],True,[SnH][SnH],False,900
[SnH][SnH],True,[SnH][SnH],False,832
CCCC[Sn]C[Sn][Sn]C[SnH],True,CCCC[Sn]C[Sn][Sn]C[SnH],True,1783
C=[SnH]CC[Sn]C[Sn]C,True,C=[SnH]CC[Sn]C[Sn]C,True,49
[SnH]C[SnH],True,[SnH]C[SnH],True,1669
C[Sn]C,True,C[Sn]C,True,1233
CC[Sn]C[SnH],True,CC[Sn]C[SnH],False,1302
C[SnH],True,C[SnH],True,1541
[SnH2],True,[SnH2],False,1041
C=[SnH]C=C[SnH]=C[Sn]C,True,C=[SnH]C=C[SnH]=C[Sn]C,True,1720
C=[Sn]=C=C[Sn]C[Sn]C,True,C=[Sn]=C=C[Sn]C[Sn]C,True,529
[SnH]C[SnH],True,[SnH]C[SnH],True,801
C[Sn]C[SnH],True,C[Sn]C[SnH],True,286
[SnH]C[Sn][SnH],True,[SnH]C[Sn][SnH],True,1930
C=[Sn]=CC[Sn]C[Sn]C,True,C=[Sn]=CC[Sn]C[Sn]C,True,304
[SnH]C[SnH],True,[SnH]C[SnH],True,969
C[Sn]C[SnH],True,C[Sn]C[SnH],True,656
C[Sn]C[SnH],True,C[Sn]C[SnH],True,1566
[SnH]C[SnH],True,[SnH]C[SnH],True,1722
C=[SnH]C=C[Sn]C[Sn]C,True,C=[SnH]C=C[Sn]C[Sn]C,True,1093
CCCC[Sn]C[Sn][SnH],True,CCCC[Sn]C[Sn][SnH],True,257
C[SnH],True,C[SnH],True,790
