original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
[AsH3],True,[AsH3],False,864
[K][TlH2],True,[K][TlH2],False,1012
B[Rh][BiH2],True,B[Rh][BiH2],False,123
[GaH2][Au],True,[GaH2][Au],False,1540
[SnH][SnH],True,[SnH][SnH],False,1990
[K][PbH],True,[K][PbH],False,1052
[MgH][Mg][GeH3],True,[MgH][Mg][GeH3],False,1815
[K][BiH2],True,[K][BiH2],False,146
[Hg][BiH2],True,[Hg][BiH2],False,325
[MgH][W][Zn],True,[MgH][W][Zn],False,1873
[Au][BiH2],True,[Au][BiH2],False,955
[SbH2][PbH],True,[SbH2][PbH],False,30
[GaH2][GeH3],True,[GaH2][GeH3],False,116
[Zn][K][AsH2],True,[Zn][K][AsH2],False,1746
[AsH3],True,[AsH3],False,1660
[Cu][AsH2],True,[Cu][AsH2],False,1645
[K][Sn][PbH],True,[K][Sn][PbH],False,1768
[Rh][PbH],True,[Rh][PbH],False,450
[AsH3],True,[AsH3],False,1915
[W][BiH2],True,[W][BiH2],False,332
[Li][GeH3],True,[Li][GeH3],False,617
[Li][AsH2],True,[Li][AsH2],False,1772
[GeH3][PbH],True,[GeH3][PbH],False,1557
[Cu][GaH2],True,[Cu][GaH2],False,702
[W][TlH2],True,[W][TlH2],False,204
[AsH3],True,[AsH3],False,714
[MgH][PbH],True,[MgH][PbH],False,785
[GaH2][Ho],True,[GaH2][Ho],False,656
[W][K][PbH],True,[W][K][PbH],False,529
[AsH3],True,[AsH3],False,1687
[AsH3],True,[AsH3],False,462
[Rh][Ho],True,[Rh][Ho],False,1101
[AsH3],True,[AsH3],False,1317
[Au][TlH2],True,[Au][TlH2],False,534
[Ni][TlH2],True,[Ni][TlH2],False,1654
[GeH3][Au],True,[GeH3][Au],False,630
[Zn][Zn],True,[Zn][Zn],False,260
[AsH3],True,[AsH3],False,560
B[GaH2],True,B[GaH2],False,359
[GeH3][BiH][AsH2],True,[GeH3][BiH][AsH2],False,1776
[Cu][TlH2],True,[Cu][TlH2],False,1545
[Ho][TlH2],True,[Ho][TlH2],False,647
[AsH3],True,[AsH3],False,1301
[Cu][Ho],True,[Cu][Ho],False,1235
[SnH][PbH],True,[SnH][PbH],False,1053
[AsH3],True,[AsH3],False,114
[PbH][Mg][BiH2],True,[PbH][Mg][BiH2],False,713
[AsH3],True,[AsH3],False,259
[Ni][PbH],True,[Ni][PbH],False,788
[SnH][SnH],True,[SnH][SnH],False,1209
[GeH3][Au],True,[GeH3][Au],False,1308
[AsH3],True,[AsH3],False,1401
[SnH][W],True,[SnH][W],False,1487
[GaH2][PbH],True,[GaH2][PbH],False,1125
[AsH3],True,[AsH3],False,5
[AsH3],True,[AsH3],False,582
[GeH3][Au],True,[GeH3][Au],False,465
[Cu][GaH2],True,[Cu][GaH2],False,1967
[AsH3],True,[AsH3],False,1143
[SbH2][TlH2],True,[SbH2][TlH2],False,1613
[AsH2][TlH][Ho],True,[AsH2][TlH][Ho],False,1664
[AsH2][Pb][PbH],True,[AsH2][Pb][PbH],False,970
[AsH3],True,[AsH3],False,576
[AsH2][Mg][BiH2],True,[AsH2][Mg][BiH2],False,1223
[AsH3],True,[AsH3],False,1533
[Pd][TlH2],True,[Pd][TlH2],False,353
[GeH3][Au],True,[GeH3][Au],False,1492
[GaH2][GaH2],True,[GaH2][GaH2],False,569
[Ni][BiH2],True,[Ni][BiH2],False,953
[AsH3],True,[AsH3],False,248
[AsH3],True,[AsH3],False,497
[MgH][AsH2],True,[MgH][AsH2],False,1934
[AsH2][Au],True,[AsH2][Au],False,1712
[AsH3],True,[AsH3],False,920
[W][PbH],True,[W][PbH],False,1989
[SbH2][PbH],True,[SbH2][PbH],False,881
[GaH2][SnH],True,[GaH2][SnH],False,1931
[Ni][SnH],True,[Ni][SnH],False,804
[AsH3],True,[AsH3],False,1933
[MgH][Mg][TlH2],True,[MgH][Mg][TlH2],False,791
[MgH][Ni],True,[MgH][Ni],False,844
[Cu][Ho][AsH2],True,[Cu][Ho][AsH2],False,989
[GeH3][Rh],True,[GeH3][Rh],False,34
[AsH2][SbH2],True,[AsH2][SbH2],False,198
[Zn][Ru][AsH2],True,[Zn][Ru][AsH2],False,1582
[Au][PbH],True,[Au][PbH],False,1467
[AsH3],True,[AsH3],False,981
[AsH3],True,[AsH3],False,1504
[Li][Sn][MgH],True,[Li][Sn][MgH],False,1362
[Cu][TlH][Mg]([Pd])[PbH],True,[Cu][TlH][Mg]([Pd])[PbH],False,459
[AsH3],True,[AsH3],False,637
[AsH3],True,[AsH3],False,857
[AsH2][TlH2],True,[AsH2][TlH2],False,1952
[GeH3][SnH],True,[GeH3][SnH],False,819
[Li][TlH2],True,[Li][TlH2],False,1201
[AsH3],True,[AsH3],False,1199
[Ni][BiH2],True,[Ni][BiH2],False,366
[Zn][SbH2],True,[Zn][SbH2],False,1900
[MgH][SnH],True,[MgH][SnH],False,557
[K][Pd],True,[K][Pd],False,1667
[AsH2][BiH][W],True,[AsH2][BiH][W],False,250
[MgH][Cu],True,[MgH][Cu],False,540
[AsH3],True,[AsH3],False,1171
[SnH][SbH2],True,[SnH][SbH2],False,782
[AsH3],True,[AsH3],False,1102
[AsH2][Ru][Au],True,[AsH2][Ru][Au],False,1605
[K][Ni],True,[K][Ni],False,703
[Pd][BiH2],True,[Pd][BiH2],False,428
[Zn][Ho],True,[Zn][Ho],False,1785
[Cu][GaH][W],True,[Cu][GaH][W],False,394
[Ni][W],True,[Ni][W],False,33
[AsH3],True,[AsH3],False,129
[MgH][Au],True,[MgH][Au],False,736
[Cu][AsH2],True,[Cu][AsH2],False,680
[Ru][SnH],True,[Ru][SnH],False,1470
[AsH3],True,[AsH3],False,1177
[AsH2][Rh],True,[AsH2][Rh],False,352
[Ho][PbH],True,[Ho][PbH],False,1208
[Li][SbH2],True,[Li][SbH2],False,1988
[AsH3],True,[AsH3],False,950
[AsH3],True,[AsH3],False,1060
[AsH3],True,[AsH3],False,1248
[TlH2][BiH2],True,[TlH2][BiH2],False,274
[AsH2][Ho][Pd],True,[AsH2][Ho][Pd],False,1124
[GaH2][GeH3],True,[GaH2][GeH3],False,519
[MgH][Zn],True,[MgH][Zn],False,1006
[Cu][TlH2],True,[Cu][TlH2],False,1949
[AsH3],True,[AsH3],False,1510
[AsH3],True,[AsH3],False,6
[AsH3],True,[AsH3],False,1115
[Li][Au],True,[Li][Au],False,25
[K][Ni][GaH2],True,[K][Ni][GaH2],False,1324
CC(N)P,True,CC(N)P,False,1022
[MgH][BiH2],True,[MgH][BiH2],False,1564
[AsH2][Ru],True,[AsH2][Ru],False,1663
[AsH2][Rh],True,[AsH2][Rh],False,1453
[Zn][GaH][SnH],True,[Zn][GaH][SnH],False,510
[AsH3],True,[AsH3],False,1162
[Au][BiH2],True,[Au][BiH2],False,1282
[K][Ni],True,[K][Ni],False,216
[Ru][PbH],True,[Ru][PbH],False,1141
[AsH3],True,[AsH3],False,551
[Ni][PbH],True,[Ni][PbH],False,313
[AsH3],True,[AsH3],False,580
[K][BiH2],True,[K][BiH2],False,1134
[GeH3][PbH],True,[GeH3][PbH],False,1469
[SnH][TlH2],True,[SnH][TlH2],False,929
[AsH3],True,[AsH3],False,1591
[AsH3],True,[AsH3],False,526
[AsH2][PbH],True,[AsH2][PbH],False,121
[TlH2][PbH],True,[TlH2][PbH],False,295
[PbH][Mg][BiH2],True,[PbH][Mg][BiH2],False,1885
[K][Rh],True,[K][Rh],False,1272
[Li][SnH],True,[Li][SnH],False,1126
[GeH3][AsH][Au],True,[GeH3][AsH][Au],False,807
[MgH][Cu],True,[MgH][Cu],False,1464
[AsH3],True,[AsH3],False,1421
[K][SnH],True,[K][SnH],False,127
[AsH2][Hg],True,[AsH2][Hg],False,1011
[GaH2][BiH2],True,[GaH2][BiH2],False,1490
[TlH2][PbH],True,[TlH2][PbH],False,1731
[AsH3],True,[AsH3],False,317
[MgH][Ho]([K])[Ni],True,[MgH][Ho]([K])[Ni],False,1191
[AsH3],True,[AsH3],False,502
[SbH2][PbH],True,[SbH2][PbH],False,1280
[AsH3],True,[AsH3],False,687
[AsH3],True,[AsH3],False,1532
[GeH3][Au][AsH2],True,[GeH3][Au][AsH2],False,1181
[AsH3],True,[AsH3],False,1737
[Zn][BiH2],True,[Zn][BiH2],False,754
[Rh][Pd],True,[Rh][Pd],False,1222
[AsH3],True,[AsH3],False,893
[TlH2][PbH],True,[TlH2][PbH],False,690
[Ru][SnH],True,[Ru][SnH],False,344
[AsH3],True,[AsH3],False,789
[MgH][Rh],True,[MgH][Rh],False,1349
[K][AsH2],True,[K][AsH2],False,686
[AsH3],True,[AsH3],False,834
[Li][Rh],True,[Li][Rh],False,755
[K][PbH]([Ru])[Ho],True,[K][PbH]([Ru])[Ho],False,1751
[AsH3],True,[AsH3],False,192
[PbH][BiH2],True,[PbH][BiH2],False,793
[Li][GeH3],True,[Li][GeH3],False,1411
[Ni][PbH],True,[Ni][PbH],False,493
[Ni][SbH2],True,[Ni][SbH2],False,1569
[MgH][PbH],True,[MgH][PbH],False,615
[AsH3],True,[AsH3],False,1610
[GeH3][Ho],True,[GeH3][Ho],False,1240
[GaH2][Rh],True,[GaH2][Rh],False,1861
[Cu][GaH2],True,[Cu][GaH2],False,1909
[AsH3],True,[AsH3],False,480
[GaH2][GeH3],True,[GaH2][GeH3],False,1526
[AsH3],True,[AsH3],False,441
[Rh][Zn][SnH],True,[Rh][Zn][SnH],False,1983
[Li][BiH2],True,[Li][BiH2],False,1325
[GeH3][W],True,[GeH3][W],False,1518
[AsH3],True,[AsH3],False,852
[AsH3],True,[AsH3],False,1857
[GeH3][SnH],True,[GeH3][SnH],False,149
[Rh][Ni][SnH],True,[Rh][Ni][SnH],False,1094
[MgH][Hg],True,[MgH][Hg],False,762
[Cu][Ga]([GeH3])[TlH2],True,[Cu][Ga]([GeH3])[TlH2],False,378
B[SbH][Au],True,B[SbH][Au],False,70
[AsH3],True,[AsH3],False,668
[K][Ho],True,[K][Ho],False,1004
[Ni][Zn],True,[Ni][Zn],False,23
[GaH2][AsH2],True,[GaH2][AsH2],False,303
[AsH3],True,[AsH3],False,1590
[Ni][Ni],True,[Ni][Ni],False,1644
[GeH3][TlH2],True,[GeH3][TlH2],False,1137
[Li][Zn],True,[Li][Zn],False,976
[GeH3][AsH][AsH2],True,[GeH3][AsH][AsH2],False,798
[Cu][AsH2],True,[Cu][AsH2],False,271
B[GeH3],True,B[GeH3],False,57
[AsH2][TlH2],True,[AsH2][TlH2],False,1072
[MgH][TlH2],True,[MgH][TlH2],False,1795
[AsH3],True,[AsH3],False,503
[K][SbH2],True,[K][SbH2],False,918
[AsH2][W],True,[AsH2][W],False,1344
[K][Ho][SbH][Ru],True,[K][Ho][SbH][Ru],False,1735
[AsH2][PbH],True,[AsH2][PbH],False,1059
[AsH3],True,[AsH3],False,1953
[Li][Zn],True,[Li][Zn],False,377
