C(CNCCNCCNCCN)N,"This molecule contains amine, carbon chain, and secondary amine functional groups, in which amine may be the most influential for causing Hepatobiliary disorders.",33,124
CC(C)(C)C1=CC(=C(C=C1NC(=O)C2=CNC3=CC=CC=C3C2=O)O)C(C)(C)C,"This molecule contains amide, aromatic rings, ether, and ketone functional groups, in which amide may be the most influential for causing Hepatobiliary disorders.",34,157
CC[C@]12CC(=C)[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34,"This molecule contains an alkyne, an ether, a hydroxyl group, and a cyclohexene ring, in which the alkyne may be the most influential for causing Hepatobiliary disorders.",44,158
CCC12CC(=C)C3C(C1CC[C@]2(C#C)O)CCC4=CC(=O)CCC34,"This molecule contains an alkyne, a cyclohexene, a cyclopentane, and a ketone functional groups, in which the ketone may be the most influential for causing Hepatobiliary disorders.",45,146
C1C(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)O,"This molecule contains an amide, an ether, a phenyl, and a tertiary amine functional groups, in which the amide may be the most influential for causing Hepatobiliary disorders.",40,142
CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CO)CC(C)C)CC3=CC=C(C=C3)O)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)CC4=CC=C(C=C4)O)C(=O)NCC(=O)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC5=CC=CC=C5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)N[C@@H](CC7=CC=C(C=C7)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N8CCC[C@H]8C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C)CC(C)C)CC9=CC=C(C=C9)O)CC(C)C)C)CCC(=O)O)C(C)C)CC(C)C)CC2=CN=CN2)CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC2=CC=CC=C2)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CO)[C@@H](C)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)CN,"This molecule contains amide, aromatic ring, disulfide bond, and thiazolidine functional groups, in which the disulfide bond may be the most influential for causing Hepatobiliary disorders.",42,898
CC1CC2C3CCC4=CC(=O)C=CC4([C@]3(C(CC2([C@]1(C(=O)CCl)O)C)O)F)C,"This molecule contains a chloromethyl group, an ester group, a fluoro group, and a ketone group, in which the ester group may be the most influential for causing Hepatobiliary disorders.",44,161
CCCCCCOC(=O)N=C(C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4)N,"This molecule contains amide, ester, ether, and imidazole functional groups, in which amide may be the most influential for causing Hepatobiliary disorders.",35,176
CSCCC(C(=O)NCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC3=CC=CC=C3)C(=O)N)NC(=O)C(CC4=CC=C(C=C4)OS(=O)(=O)O)NC(=O)C(CC(=O)O)N,"This molecule contains amide, carboxylic acid, phenyl, and thioether functional groups, in which thioether may be the most influential for causing Hepatobiliary disorders.",40,222
C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,"This molecule contains amide, aromatic ring, disulfide, and thioether functional groups, in which the disulfide may be the most influential for causing Hepatobiliary disorders.",39,223
CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,"This molecule contains amide, aryl halide, ether, and sulfonamide functional groups, in which sulfonamide may be the most influential for causing Hepatobiliary disorders.",38,182
C1CC[C@H]([C@@H](C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)[C@H]6[C@@H]7CC[C@@H](C7)[C@H]6C5=O,"This molecule contains amine, cyclohexane, lactam, and thiophene functional groups, in which amine may be the most influential for causing Hepatobiliary disorders.",38,182
CCCSC1=NC2=C(C(=N1)N[C@@H]3C[C@H]3C4=CC(=C(C=C4)F)F)N=NN2[C@@H]5C[C@@H]([C@H]([C@H]5O)O)OCCO,"This molecule contains a furanose ring, a pyrimidine ring, a thioether, and a trifluoromethyl group, in which the thioether may be the most influential for causing Hepatobiliary disorders.",48,185
C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,"This molecule contains an alkyl chloride, an aromatic ring, a heterocycle, and a thioether functional groups, in which the alkyl chloride may be the most influential for causing Hepatobiliary disorders.",44,133
Cl[Tl],"This molecule contains a halogen, a metal, and a metal-halide functional group, in which the metal-halide may be the most influential for causing Hepatobiliary disorders.",39,117
CC1=NN=C(N1C2CC3CCC(C2)N3CC[C@@H](C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C,"This molecule contains an amide, an aromatic ring, a fluorinated cycloalkane, and a triazole ring, in which the amide may be the most influential for causing Hepatobiliary disorders.",43,163
C[N+](C)(C)CC(CC(=O)O)O,"This molecule contains an amine, an ester, an ether, and a tertiary amine functional groups, in which the tertiary amine may be the most influential for causing Hepatobiliary disorders.",41,130
CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,"This molecule contains an amide, chloroalkane, ether, and pyridine functional groups, in which chloroalkane may be the most influential for causing Hepatobiliary disorders.",40,141
CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N.C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)NN.C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,"This molecule contains alkyne, amide, aromatic ring, and nitro functional groups, in which nitro may be the most influential for causing Hepatobiliary disorders.",36,209
C(CC(=O)O)CN,"This molecule contains an amine, an alkyl chain, a carboxylic acid, and an ether functional group, in which the carboxylic acid may be the most influential for causing Hepatobiliary disorders.",46,122
C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)F)C)F,"This molecule contains an alkyl halide, an ester, a ketone, and an alcohol functional group, in which the alkyl halide may be the most influential for causing Hepatobiliary disorders.",43,188
CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,"This molecule contains alkyl, amine, aromatic, and triazole functional groups, in which triazole may be the most influential for causing Hepatobiliary disorders.",34,136
CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,"This molecule contains alkyne, cyclohexane, ether, and ketone functional groups, in which alkyne may be the most influential for causing Hepatobiliary disorders.",38,204
CC1=CC(=C(N1)C=C2C3=CC=CC=C3NC2=O)C,"This molecule contains an amide, an aromatic ring, an imine, and a vinyl group, in which the amide may be the most influential for causing Hepatobiliary disorders.",38,140
C(CC(=O)O)C(=O)CN,"This molecule contains amine, carboxylic acid, ketone, and secondary carbon functional groups, in which carboxylic acid may be the most influential for causing Hepatobiliary disorders.",41,127
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,"This molecule contains amide, aromatic ring, carboxylic acid, and triazole functional groups, in which triazole may be the most influential for causing Hepatobiliary disorders.",38,167
CCC12CC(=C)C3C(C1CC[C@]2(C#C)O)CCC4=CC(=O)CCC34.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,"This molecule contains alkyne, cyclohexene, ether, and ketone functional groups, in which alkyne may be the most influential for causing Hepatobiliary disorders.",38,191
CN1C(CNC2=C1C(=O)N=C(N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,"This molecule contains amide, aromatic ring, carboxylic acid, and triazole functional groups, in which the triazole may be the most influential for causing Hepatobiliary disorders.",39,163
