original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C#N1ONC1N1C2N3C1N1C4N(C1C(O)21)O3,True,C#N1ONC1N1C2N3C1N1C4N(C1C(O)21)O3,False,328
C#N123#N#O4C15#N41ON4#O67#C(#O89(C#O%10#O2#F%103#F82#Cl#N[SH]3O2O32(I3#C8F%10F#N8%103Cl)CCC2)N5#O4169)F#O[Au]([AlH2])[Ti][Ti][TlH][H]7,True,C#N123#N#O4C15#N41ON4#O67#C(#O89(C#O%10#O2#F%103#F82#Cl#N[SH]3O2O32(I3#C8F%10F#N8%103Cl)CCC2)N5#O4169)F#O[Au]([AlH2])[Ti][Ti][TlH][H]7,False,16
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,True,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,False,74
C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,True,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,False,23
C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl,True,C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl,False,25
C1=C(C(=O)NC(=O)N1)F,True,C1=C(C(=O)NC(=O)N1)F,False,4
CCC1=CC2C[C@@](c3c(c4ccccc4[nH]3)C[NH+](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CC[NH+]9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC,True,CCC1=CC2C[C@@](c3c(c4ccccc4[nH]3)C[NH+](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CC[NH+]9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC,False,156
C#N12#N#O3C14#N31ON3#O56#C(#O78(C#O9#O2#F9#F72#Cl#N[SH]7O2O72(I7#C9F%10F#N9%107Cl)CCC2)N4#O3158)F#O[Fe][Ti][Ti][Hg][H]6,True,C#N12#N#O3C14#N31ON3#O56#C(#O78(C#O9#O2#F9#F72#Cl#N[SH]7O2O72(I7#C9F%10F#N9%107Cl)CCC2)N4#O3158)F#O[Fe][Ti][Ti][Hg][H]6,False,230
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,True,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,False,18
C#N123#N#O4C15#N41ON4#O6#C(F#OS[Pt][Ti][TlH2])#O78(C#O9#O2#F93#F72#Cl#O[SH]3O2O32(I3#C7F9F#N793Cl)CCC2)N5#C4618,True,C#N123#N#O4C15#N41ON4#O6#C(F#OS[Pt][Ti][TlH2])#O78(C#O9#O2#F93#F72#Cl#O[SH]3O2O32(I3#C7F9F#N793Cl)CCC2)N5#C4618,False,252
CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO,True,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO,False,68
CC1=C2C(=CC=C1O)OC[C@H]3[C@H]2CC(=O)CC3C(C)(C)CCCCC,True,CC1=C2C(=CC=C1O)OC[C@H]3[C@H]2CC(=O)CC3C(C)(C)CCCCC,False,223
C1=NC2=C(N1)C(=S)N=C(N2)N,True,C1=NC2=C(N1)C(=S)N=C(N2)N,False,28
C#N12#N#[PH]N3#C1N1#C45C(#C(O#Cl[SH]([BiH2])OO[TlH2])#O146C#O1#O24#F1#N61#Cl#O4[SH]2O1O21FFF1)#N5O3,True,C#N12#N#[PH]N3#C1N1#C45C(#C(O#Cl[SH]([BiH2])OO[TlH2])#O146C#O1#O24#F1#N61#Cl#O4[SH]2O1O21FFF1)#N5O3,False,45
C#N12#N#O(O)N3(O)#C1N1#O3456N#C4([H][Tl]#[Ti]F)#C(F#Cl)#O153C(ClF14#OF1([Zn]#[Ca])C#O4)#O1#O24#C1#N361#S#Cl4Cl2N1O21NFF1,True,C#N12#N#O(O)N3(O)#C1N1#O3456N#C4([H][Tl]#[Ti]F)#C(F#Cl)#O153C(ClF14#OF1([Zn]#[Ca])C#O4)#O1#O24#C1#N361#S#Cl4Cl2N1O21NFF1,False,38
C#Nc1ccccc1C(=O)NCC[NH3+],True,C#Nc1ccccc1C(=O)NCC[NH3+],False,458
C#N123#N#O4C15#N41ON4#C6([H][TlH][Ti]F)#C(F#O)#O78(C#O9#O2#F93#F72#Cl#N[SH]3O2O32(I3#C7F9F#N793Cl)CCC2)N5#O4618,True,C#N123#N#O4C15#N41ON4#C6([H][TlH][Ti]F)#C(F#O)#O78(C#O9#O2#F93#F72#Cl#N[SH]3O2O32(I3#C7F9F#N793Cl)CCC2)N5#O4618,False,42
