original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,True,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,False,397
CCCCCOc1ccc(cc1)c2cc(no2)c3ccc(cc3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](c7ccc(c(c7)OS(=O)(=O)[O-])O)O)O)[C@@H](CC(=O)N)O)C)O)O)O,True,CCCCCOc1ccc(cc1)c2cc(no2)c3ccc(cc3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](c7ccc(c(c7)OS(=O)(=O)[O-])O)O)O)[C@@H](CC(=O)N)O)C)O)O)O,False,254
CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(c(c2=O)CC[NH+]3CCC(CC3)c4c5ccc(cc5on4)F)C,True,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(c(c2=O)CC[NH+]3CCC(CC3)c4c5ccc(cc5on4)F)C,False,240
C#N#C1#CN12C1C3CC145C21O34#C23#C54#C2#C142#O#F3#C2=Cl12#O#O13#O21FF2#C4#O(#O13)N1ClF([Fe]ClBr#[Cr][Hg][AsH]ClCl)C412Cl,True,C#N#C1#CN12C1C3CC145C21O34#C23#C54#C2#C142#O#F3#C2=Cl12#O#O13#O21FF2#C4#O(#O13)N1ClF([Fe]ClBr#[Cr][Hg][AsH]ClCl)C412Cl,False,72
C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,True,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,False,23
C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)OCCCCO[N+](=O)[O-],True,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)OCCCCO[N+](=O)[O-],False,33
CC1CCC2C(C=CC=C(C)C=C(C)C=C(C)C(=O)C(C)OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)OC,True,CC1CCC2C(C=CC=C(C)C=C(C)C=C(C)C(=O)C(C)OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)OC,True,36
C#N#C#SOC1C2ON13C1O2#N24#O3#N2#N12#O1#C4#F2#O#O#O12#O1N2#Cl12#C(CC)O1O2ClF1FPBr#[Co][Cu]1P[IH]#[PH]Cl[AsH]1,True,C#N#C#SOC1C2ON13C1O2#N24#O3#N2#N12#O1#C4#F2#O#O#O12#O1N2#Cl12#C(CC)O1O2ClF1FPBr#[Co][Cu]1P[IH]#[PH]Cl[AsH]1,False,353
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,True,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,False,70
C#N#C#SOC1C2ON13C1O2#N24#O3#N2#N12#C1#C4#F2#O#O#O12#O1N2#Cl12#C(CC)Cl1O2ClF1F[Cr]Br#[Co][Cu][Tc][IH]#[PH]Cl,True,C#N#C#SOC1C2ON13C1O2#N24#O3#N2#N12#C1#C4#F2#O#O#O12#O1N2#Cl12#C(CC)Cl1O2ClF1F[Cr]Br#[Co][Cu][Tc][IH]#[PH]Cl,False,3
C#N#C#SC1C2C3ON24O2#N5#N67#O#C(#F6#O6#O#O=68#O6CC9#C%10#Cl(#N68)O6ClF(F[Cr]Br#[Cr][SeH]8[Ca]Cl[PH]#[Tc][Hg]8)Cl9%106)N#25#O3C147,True,C#N#C#SC1C2C3ON24O2#N5#N67#O#C(#F6#O6#O#O=68#O6CC9#C%10#Cl(#N68)O6ClF(F[Cr]Br#[Cr][SeH]8[Ca]Cl[PH]#[Tc][Hg]8)Cl9%106)N#25#O3C147,False,151
C#N#C1#CN12C1C3CC145C21O34#C23#C54#C2#C142#O#F3#C2=Cl12#O#O13#O21FF2#C4#O(#O13)N1ClF([Fe]ClBr#[Cr][Hg][AsH]ClCl)C412Cl,True,C#N#C1#CN12C1C3CC145C21O34#C23#C54#C2#C142#O#F3#C2=Cl12#O#O13#O21FF2#C4#O(#O13)N1ClF([Fe]ClBr#[Cr][Hg][AsH]ClCl)C412Cl,False,17
C#N#C#SC1C2C3ON24O2#N5#N67#C8#C(#F6#O6#O#O=689#O6CC8#C%10#Cl(#N69)O6ClF(FClBr#[Cr])Cl8%106)N#25#O3C147,True,C#N#C#SC1C2C3ON24O2#N5#N67#C8#C(#F6#O6#O#O=689#O6CC8#C%10#Cl(#N69)O6ClF(FClBr#[Cr])Cl8%106)N#25#O3C147,False,5
CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7,True,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7,False,152
C#N#C1#CN12C1C3CC145C21O34#C23#C54#C2#C142#O#F3#C2=Cl12#O#O13#O21FF2#C4#O(#O13)N1ClF([Fe]ClBr#[Cr][Hg][AsH]ClCl)C412Cl,True,C#N#C1#CN12C1C3CC145C21O34#C23#C54#C2#C142#O#F3#C2=Cl12#O#O13#O21FF2#C4#O(#O13)N1ClF([Fe]ClBr#[Cr][Hg][AsH]ClCl)C412Cl,False,287
C#N#C#SOC1CON12C1O#C34#O2#C3#N12#O1#C4#F2#O#O#O12#O1N2#Cl12#C(OC)Cl1O2ClF1F,True,C#N#C#SOC1CON12C1O#C34#O2#C3#N12#O1#C4#F2#O#O#O12#O1N2#Cl12#C(OC)Cl1O2ClF1F,False,286
C#N=C1C=CN12C1C3CC145C21O34C23C54C2C142OF3C2=Cl12OO13O21FF2C4O(O13)N1ClF[Fe]ClBr[Cr][Hg][AsH]ClClC412Cl,True,C#N=C1C=CN12C1C3CC145C21O34C23C54C2C142OF3C2=Cl12OO13O21FF2C4O(O13)N1ClF[Fe]ClBr[Cr][Hg][AsH]ClClC412Cl,False,59
C#N#C#SC1C2C3ON24O2#N5#N67#C#C(#F6#C6#O#O68#O6CC9#C%10#Cl(#N68)O6ClF(FClBr)Cl9%106)N#25#O3C147,True,C#N#C#SC1C2C3ON24O2#N5#N67#C#C(#F6#C6#O#O68#O6CC9#C%10#Cl(#N68)O6ClF(FClBr)Cl9%106)N#25#O3C147,False,16
C#N#C#SOC1C2ON13C1=O2#C24#O3#N2#N12#O1#C4#F2=O2#O#O213#ON3#Cl1#C(#CC)Cl2O1ClF2F[Cr][PH]#[Co][SeH]1[Ca]Cl[PH]#[IH][Hg]1,True,C#N#C#SOC1C2ON13C1=O2#C24#O3#N2#N12#O1#C4#F2=O2#O#O213#ON3#Cl1#C(#CC)Cl2O1ClF2F[Cr][PH]#[Co][SeH]1[Ca]Cl[PH]#[IH][Hg]1,False,223
C#N#C#SOC1C2ON13C1O2#N24#O3#N2#N12#C1#C4#F2#O#O#O12#O1N2#Cl12#C1=C(C)Cl13O2ClF3F[Cr]Br#[Tc][Au]1[AsH]Cl[PH]#[AlH2][Tc]1,True,C#N#C#SOC1C2ON13C1O2#N24#O3#N2#N12#C1#C4#F2#O#O#O12#O1N2#Cl12#C1=C(C)Cl13O2ClF3F[Cr]Br#[Tc][Au]1[AsH]Cl[PH]#[AlH2][Tc]1,False,7
CCC1=CC2C[C@@](c3c(c4ccccc4[nH]3)C[NH+](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CC[NH+]9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC,True,CCC1=CC2C[C@@](c3c(c4ccccc4[nH]3)C[NH+](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CC[NH+]9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC,False,156
