original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C#C#O1#C#C12#C#C#C1#C3#C#C134CC24,True,C#C#O1#C#C12#C#C#C1#C3#C#C134CC24,False,50
C#P=O.C#C#C1=O2.O=C123CO3,True,C#P=O.C#C#C1=O2.O=C123CO3,False,128
[Li][Li][H]Cl[Li]I1[Li][K][H][Ca]N1,True,[Li][Li][H]Cl[Li]I1[Li][K][H][Ca]N1,False,1531
C#P(=O)(C1=C=C=C1)C#CC1=O#N#C2CC2,True,C#P(=O)(C1=C=C=C1)C#CC1=O#N#C2CC2,False,636
C#P(O)C1COC1C1CC3CC3,True,C#P(O)C1COC1C1CC3CC3,False,1214
C#CC1=CC=CC=C1,True,C#CC1=CC=CC=C1,False,1792
C#P(=O)(C1=C=C=C2C=CC=C1)C2=O,True,C#P(=O)(C1=C=C=C2C=CC=C1)C2=O,True,1238
C#[PH]#O1#C#C1#C#C#N1#O2#C#C123CO3,True,C#[PH]#O1#C#C1#C#C#N1#O2#C#C123CO3,False,417
C#Nc1ccc(O)c(N)c1,True,C#Nc1ccc(O)c(N)c1,False,65
C#C#O1#C#C1#C#C#C1#C2#C#C123CC3,True,C#C#O1#C#C1#C#C#C1#C2#C#C123CC3,False,651
[H]#[Ca][I][Li][I][Li][H]#[Ca],True,[H]#[Ca][I][Li][I][Li][H]#[Ca],False,66
C#P=O1#C#O12#C#C#C1#O3#C#C134CO24,True,C#P=O1#C#O12#C#C#C1#O3#C#C134CO24,False,1293
C#P=O1=CC=O1=CCC1=O2=N=CC123CC3,True,C#P=O1=CC=O1=CCC1=O2=N=CC123CC3,False,257
C#CC#C1#C#C1#C#C#C1#C2#C#C123CC3,True,C#CC#C1#C#C1#C#C#C1#C2#C#C123CC3,False,974
C#P(=O)(C1=C=C=C2C=CC=C1)C1=C2C=CC=C1,True,C#P(=O)(C1=C=C=C2C=CC=C1)C1=C2C=CC=C1,True,628
Cl[Li]1[Li][Li][H][K][Ca]N1,True,Cl[Li]1[Li][Li][H][K][Ca]N1,False,240
C#P(=O)(=O)C1=C(C=C(C=C1)C2=C(C=C(C=C2)O)O)O,True,C#P(=O)(=O)C1=C(C=C(C=C1)C2=C(C=C(C=C2)O)O)O,False,964
Cl.C1N(C2C3C4C5C2C3C45)C(=O)C6=CC(=O)OC6,True,Cl.C1N(C2C3C4C5C2C3C45)C(=O)C6=CC(=O)OC6,False,938
C#C#O1#C#C1#C#C#C1#C2#C#C123CC3,True,C#C#O1#C#C1#C#C#C1#C2#C#C123CC3,False,1801
C#P=O1COC1CCC1ONC123CC3,True,C#P=O1COC1CCC1ONC123CC3,False,720
C#P=O1#C#O1#C#C#C1#O2#N#C123CC3,True,C#P=O1#C#O1#C#C#C1#O2#N#C123CC3,False,442
C#C#O1#C#C12#C#C#C1#C3#C#C134CC24,True,C#C#O1#C#C12#C#C#C1#C3#C#C134CC24,False,695
C#P=O.C#C#C1=O.C#C123CO3,True,C#P=O.C#C#C1=O.C#C123CO3,False,1660
Cl[Li]Li[Li][K]1[Li][K][H][Ca]N1,True,Cl[Li]Li[Li][K]1[Li][K][H][Ca]N1,False,295
C#P=O.C#C#C1=O.C#C#C1=CC=C1.C#O2.C#C123CO3,True,C#P=O.C#C#C1=O.C#C#C1=CC=C1.C#O2.C#C123CO3,False,377
C#C1C#C2C#C3C#C4C1C2C3C4,True,C#C1C#C2C#C3C#C4C1C2C3C4,False,160
C#P=O1#C#O12#C#C#C1#O3#C#C134CO24,True,C#P=O1#C#O12#C#C#C1#O3#C#C134CO24,False,53
CC#CC1OC1C#O,True,CC#CC1OC1C#O,False,489
C#P=O1#C#O12#C#C#C1#O3#C#C134CO24,True,C#P=O1#C#O12#C#C#C1#O3#C#C134CO24,False,1990
C#CC1CCC2C3CCC123,True,C#CC1CCC2C3CCC123,False,744
C#P(=O)(C1=C(C#C#C1)O2)C3C2C3,True,C#P(=O)(C1=C(C#C#C1)O2)C3C2C3,False,947
C#P(=O)(=O)C1=C=C=C(O)C(=O)C1O3,True,C#P(=O)(=O)C1=C=C=C(O)C(=O)C1O3,False,449
C#C#O1#C#C1#C#C#C1#O2#C#C123CC3,True,C#C#O1#C#C1#C#C#C1#O2#C#C123CC3,False,552
C#CC1#C#C2#C#C3#C#C4#CC5#C#C6#CC7#C#C8#C#C9#C1#C%10#C%11%12CC%13%14CC%15%16CC%17%18CC%19%20CC%21%22CC%23%24CC%25%26CC%27%28CC%29%30CC%31%32CC%33%34CC%35%36CC%37%38CC%39%40CC%41%42CC%43%44CC%45%46CC%47%48CC%49%50CC%51%52CC%53%54CC%55%56CC%57%58CC%59%60CC%61%62CC%63%64CC%65%66CC%67%68CC%69%70CC%71%72CC%73%74CC%75%76CC%77%78CC%79%80CC%81%82CC%83%84CC%85%86CC%87%88CC%89%90CC%91%92CC%93%94CC%95%96,True,C#CC1#C#C2#C#C3#C#C4#CC5#C#C6#CC7#C#C8#C#C9#C1#C%10#C%11%12CC%13%14CC%15%16CC%17%18CC%19%20CC%21%22CC%23%24CC%25%26CC%27%28CC%29%30CC%31%32CC%33%34CC%35%36CC%37%38CC%39%40CC%41%42CC%43%44CC%45%46CC%47%48CC%49%50CC%51%52CC%53%54CC%55%56CC%57%58CC%59%60CC%61%62CC%63%64CC%65%66CC%67%68CC%69%70CC%71%72CC%73%74CC%75%76CC%77%78CC%79%80CC%81%82CC%83%84CC%85%86CC%87%88CC%89%90CC%91%92CC%93%94CC%95%96,False,333
C#P=O1#C#O1#C#C#N1#O2#C#C123CO3,True,C#P=O1#C#O1#C#C#N1#O2#C#C123CO3,False,915
C#P=O.C#C#C1=O.C#C123CO3,True,C#P=O.C#C#C1=O.C#C123CO3,False,669
C#P(=O)(C1=C=C2C=C(C=C1)N(CCCl)CCCl)OC2=O,True,C#P(=O)(C1=C=C2C=C(C=C1)N(CCCl)CCCl)OC2=O,False,928
O=C1C=CC=CC1C(=O)C1=C(O)C=CC=C1,True,O=C1C=CC=CC1C(=O)C1=C(O)C=CC=C1,False,386
Cc1ccc(C)c2c3c(ccc12)C(O)C(O)C1OC31,True,Cc1ccc(C)c2c3c(ccc12)C(O)C(O)C1OC31,False,518
C#C#O1#C#C1#C#C#C1#C2#C#C123CC3,True,C#C#O1#C#C1#C#C#C1#C2#C#C123CC3,False,463
CC#CC1#CC#C12#CC#CC1#CC3#CC#CC134CC24,True,CC#CC1#CC#C12#CC#CC1#CC3#CC#CC134CC24,False,92
C#C#O1#C#C1#C#C#C1#C2#C#C123CC3,True,C#C#O1#C#C1#C#C#C1#C2#C#C123CC3,False,424
C#P(=O)(C1=C=C=C2C=CC1=O)C#C#N3=O=C=C1C=CC=C3C1=O4,True,C#P(=O)(C1=C=C=C2C=CC1=O)C#C#N3=O=C=C1C=CC=C3C1=O4,False,953
C#[PH]#O1#C#O1#C#C#C1#O2#C#C123CO3,True,C#[PH]#O1#C#O1#C#C#C1#O2#C#C123CO3,False,306
C#C=C1#C#C12#C#C#C1#C3#C#C134CC24,True,C#C=C1#C#C12#C#C#C1#C3#C#C134CC24,False,937
C#P=O1#C#C1#C#C#C1#O2#C#C123CO3,True,C#P=O1#C#C1#C#C#C1#O2#C#C123CO3,False,984
C#[PH]#O1#C#O1#C#C#C1#O2#C#C123CO3,True,C#[PH]#O1#C#O1#C#C#C1#O2#C#C123CO3,False,1563
C#CC1C2C3C1C23CC3,True,C#CC1C2C3C1C23CC3,False,490
C#P=O1#C#O1#C#C#C1#O2#C#C123CO3,True,C#P=O1#C#O1#C#C#C1#O2#C#C123CO3,False,871
C#P=O1=C=O1=CC=CC1=O2=N=C123CC3,True,C#P=O1=C=O1=CC=CC1=O2=N=C123CC3,False,659
C#P=O1=C=O2=C=C=N1=O3=C=C1C=O4,True,C#P=O1=C=O2=C=C=N1=O3=C=C1C=O4,False,283
C#C#O1#C#C12#C#C#C1#C3#C#C134CC24,True,C#C#O1#C#C12#C#C#C1#C3#C#C134CC24,False,1982
C#N=O,True,C#N=O,True,1999
C#P(=O)(C1=C=C=C2C=CC=C1)C=C=C2C3=CC=C1C=CC=C3C=C1C4CC2C4,True,C#P(=O)(C1=C=C=C2C=CC=C1)C=C=C2C3=CC=C1C=CC=C3C=C1C4CC2C4,False,757
C#C#O1#C#C1#C#C#C1#C2#C#C123CC3,True,C#C#O1#C#C1#C#C#C1#C2#C#C123CC3,False,391
C#P=O1#C#O12#C#C#N1#O3#C#C134CO24,True,C#P=O1#C#O12#C#C#N1#O3#C#C134CO24,False,541
C#P=O.C#C#C1=O.C#C#C1C#C#C1=O.C#N1C#C2C3CC3C12,True,C#P=O.C#C#C1=O.C#C#C1C#C#C1=O.C#N1C#C2C3CC3C12,False,131
C#C#O1#C#C1#C#C#C1#C2#C#C123CC3,True,C#C#O1#C#C1#C#C#C1#C2#C#C123CC3,False,693
