original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
[Ti]ClCl1#S[SnH]=Cl(=[BiH])Cl([Hg])#[Sr]1,True,[Ti]ClCl1#S[SnH]=Cl(=[BiH])Cl([Hg])#[Sr]1,False,614
[SnH]ClCl1#S[Sn]#Cl([BiH2])Cl([BiH2])#[Sr]1,True,[SnH]ClCl1#S[Sn]#Cl([BiH2])Cl([BiH2])#[Sr]1,False,1716
ClClN1#S[Sn]#Cl([BiH2])Cl([BiH2])#[Sr]1,True,ClClN1#S[Sn]#Cl([BiH2])Cl([BiH2])#[Sr]1,False,725
[Ti]ClCl1#S[SnH]=Cl(=[BiH])Cl([BiH2])#[Sr]1,True,[Ti]ClCl1#S[SnH]=Cl(=[BiH])Cl([BiH2])#[Sr]1,False,461
[Ti]ClCl1=SSn(Cl)Cl([BiH2])Cl([BiH2])=Sr1,True,[Ti]ClCl1=SSn(Cl)Cl([BiH2])Cl([BiH2])=Sr1,False,72
ClClCl[SH][SnH]=Cl([BiH2])Cl([BiH2])#[Sr],True,ClClCl[SH][SnH]=Cl([BiH2])Cl([BiH2])#[Sr],False,494
ClCl[SnH]=Cl([BiH2])Cl([BiH2])#[Sr]Cl,True,ClCl[SnH]=Cl([BiH2])Cl([BiH2])#[Sr]Cl,False,1616
[SnH]ClCl1#S[Sn]#Cl([BiH2])[Be]([Hg])#[Sr]1,True,[SnH]ClCl1#S[Sn]#Cl([BiH2])[Be]([Hg])#[Sr]1,False,1599
[SnH]ClCl1=SSn=Cl([BiH2])Cl([BiH2])=Sr1,True,[SnH]ClCl1=SSn=Cl([BiH2])Cl([BiH2])=Sr1,False,1093
[Ti]ClCl1#S[SnH]=Cl(=[BiH])Cl([BiH2])#[Sr]1,True,[Ti]ClCl1#S[SnH]=Cl(=[BiH])Cl([BiH2])#[Sr]1,False,824
[SnH]ClCl1#S[Sn]#Cl([BiH2])Cl([Hg])#[Sr]1,True,[SnH]ClCl1#S[Sn]#Cl([BiH2])Cl([Hg])#[Sr]1,False,1428
Cl[Ti]Cl1=[SH][SnH]=Cl[BiH2]Cl[BiH2]#[Sr]1,True,Cl[Ti]Cl1=[SH][SnH]=Cl[BiH2]Cl[BiH2]#[Sr]1,False,1973
