original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C\C4C5CCN(C4)CC5,True,C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C\C4C5CCN(C4)CC5,False,905
C#C#C1#S#N1#C#N#C#O=N#N#C#C#C=C1C#C1#C1SC123=Cl1C(O2C#O2#O[SH]24=O#Cl4NCl[Ca]S[H]F)Br13,True,C#C#C1#S#N1#C#N#C#O=N#N#C#C#C=C1C#C1#C1SC123=Cl1C(O2C#O2#O[SH]24=O#Cl4NCl[Ca]S[H]F)Br13,False,159
C#C#C1#C#N1#C#N#S#O=N#N#C#C#N#NC#C#O1CC12OCl2BrCO#C1#OCl12#C#N2FClO,True,C#C#C1#C#N1#C#N#S#O=N#N#C#C#N#NC#C#O1CC12OCl2BrCO#C1#OCl12#C#N2FClO,False,460
C#C#C1#C#N1#O#N#S#ON#N#C#C#N#NC#C#O1CC12O1C(O#C3#OCl34#C#N4)BrCl12,True,C#C#C1#C#N1#O#N#S#ON#N#C#C#N#NC#C#O1CC12O1C(O#C3#OCl34#C#N4)BrCl12,False,208
O=CC1=CC=CC=C1C1=CC=CC=C1N1C(=O)[C@H](SC1)[C@H]2SCCSC2S1,True,O=CC1=CC=CC=C1C1=CC=CC=C1N1C(=O)[C@H](SC1)[C@H]2SCCSC2S1,False,26
C#C#C1#S#N1#C1#N#C#O=N#N#C#C1#C=C1C#C1#C1SC123=Cl1C(O2C#O2#O[SH]24=O#Cl4NCl[Ca]S[H]F)Br13,True,C#C#C1#S#N1#C1#N#C#O=N#N#C#C1#C=C1C#C1#C1SC123=Cl1C(O2C#O2#O[SH]24=O#Cl4NCl[Ca]S[H]F)Br13,False,35
C#C#C1#C#N1#C#N#S#O=O#N#C#C#C#NC#C#C1CC12OCl2BrCO#C1#OCl12#C#N2FClO,True,C#C#C1#C#N1#C#N#S#O=O#N#C#C#C#NC#C#C1CC12OCl2BrCO#C1#OCl12#C#N2FClO,False,261
CO[C@@]12[C@H](COC(N)=O)C3=C(N1C[C@@H]4N[C@H]24)C(=O)C(=C(N)C3=O)C,True,CO[C@@]12[C@H](COC(N)=O)C3=C(N1C[C@@H]4N[C@H]24)C(=O)C(=C(N)C3=O)C,True,17
C#C#C1#S#N1#C1#N#C#O=N#N#C#C1#CC1C#C1#C1SC123=Cl1C(O2C#O2#O[SH]24=O#Cl4NClOS[H]F)Br13,True,C#C#C1#S#N1#C1#N#C#O=N#N#C#C1#CC1C#C1#C1SC123=Cl1C(O2C#O2#O[SH]24=O#Cl4NClOS[H]F)Br13,False,1667
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC4OC(=O)c5ccccc45,True,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC4OC(=O)c5ccccc45,False,67
C#O#C1#C#N1#C#N#S#ON#N#C#C#C#SC#C#O1CC12OCl2BrCO#C1#OCl12#C#N2,True,C#O#C1#C#N1#C#N#S#ON#N#C#C#C#SC#C#O1CC12OCl2BrCO#C1#OCl12#C#N2,False,129
B[S](=O)(=O)c1cc2c(NC(N[S]2(=O)=O)C(Cl)Cl)cc1Cl,True,B[S](=O)(=O)c1cc2c(NC(N[S]2(=O)=O)C(Cl)Cl)cc1Cl,True,232
C#C#C1#S#N1#C#N#C#O=N#N#C#C#C=CC#C#CSC1BrCl1COC#O1#O[SH]12=O#Cl2NClOS[H]F,True,C#C#C1#S#N1#C#N#C#O=N#N#C#C#C=CC#C#CSC1BrCl1COC#O1#O[SH]12=O#Cl2NClOS[H]F,False,217
CC(Oc1ccccc1)C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O,True,CC(Oc1ccccc1)C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O,False,30
CC1(C)SC2C(N([C@H](C(=O)NC(=O)CN)c3ccccc3)C(=N)c4ccncc4)C(=O)N2C1C(O)=O,True,CC1(C)SC2C(N([C@H](C(=O)NC(=O)CN)c3ccccc3)C(=N)c4ccncc4)C(=O)N2C1C(O)=O,False,376
CC14C5(C(CC1C3C(C2(C(=CC(=O)CC2)CC3)C)CC4)OC(O5)(C)C)C(C)=O,True,CC14C5(C(CC1C3C(C2(C(=CC(=O)CC2)CC3)C)CC4)OC(O5)(C)C)C(C)=O,True,1207
C#C#C1#S#N1#C1#N#C#O=N#N#C#C1#C=C1C#C1#C1SC123=Cl1C(O2C#O2#O[SH]24=O#Cl4NCl[Ca]S[H]F)Br13,True,C#C#C1#S#N1#C1#N#C#O=N#N#C#C1#C=C1C#C1#C1SC123=Cl1C(O2C#O2#O[SH]24=O#Cl4NCl[Ca]S[H]F)Br13,False,126
Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,True,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,True,593
C#C#C1#S#N1#C#N#S#O=N#N#C#C#N#NC#C#OCCOClBrCO#C1#OCl12=C#N2FFO,True,C#C#C1#S#N1#C#N#S#O=N#N#C#C#N#NC#C#OCCOClBrCO#C1#OCl12=C#N2FFO,False,237
C#O#C1#C#N1#C1#N#S#OO#N#C#C1#N#CC#C#C1CC12C1BrC(O#C3#OCl34#C#N4)O12,True,C#O#C1#C#N1#C1#N#S#OO#N#C#C1#N#CC#C#C1CC12C1BrC(O#C3#OCl34#C#N4)O12,False,298
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(O)=O,True,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(O)=O,False,290
C#O#C1#C#N1#C#N#S#O=N#N#C#C#N#NC#C#OCC1OCl1BrCO#C1#OCl12#C#N2,True,C#O#C1#C#N1#C#N#S#O=N#N#C#C#N#NC#C#OCC1OCl1BrCO#C1#OCl12#C#N2,False,517
F[H]SOFFN1#C=Cl=12O#C2#CCBrCl1OC1CO#C#CN#C#C#C#N#S#O#S#N#C#N1#S#C1#C#[Na],True,F[H]SOFFN1#C=Cl=12O#C2#CCBrCl1OC1CO#C#CN#C#C#C#N#S#O#S#N#C#N1#S#C1#C#[Na],False,408
C#O#C1#C#N1#C#N#S#ON#N#C#C#N#SC#C#C1CC12OCl2BrCO#C1#OCl12#C#N2,True,C#O#C1#C#N1#C#N#S#ON#N#C#C#N#SC#C#C1CC12OCl2BrCO#C1#OCl12#C#N2,False,332
CC(C)NCC(O)COc1cccc2ccccc12,True,CC(C)NCC(O)COc1cccc2ccccc12,True,1740
C#C#C1#C#N1#C#N#S(=O)(=O)N=NC#C#OCCOClBrCO#C1#OCl12#C#N2FFO,True,C#C#C1#C#N1#C#N#S(=O)(=O)N=NC#C#OCCOClBrCO#C1#OCl12#C#N2FFO,False,327
C#C#C1#S#N1#C#N#C#O=N#N#C#C#C=CC#C#CSC1BrCl1COC#O1#O[SH]12=O#Cl2NClOS[H]F,True,C#C#C1#S#N1#C#N#C#O=N#N#C#C#C=CC#C#CSC1BrCl1COC#O1#O[SH]12=O#Cl2NClOS[H]F,False,49
C#C#C1#S#N1#C#N#C#O=N#N#C#C#C=C1C#C1#CSC1=Cl2C(OC#O3#O[SH]34=O#Cl4NCl[Ca]S[H]F)Br12,True,C#C#C1#S#N1#C#N#C#O=N#N#C#C#C=C1C#C1#CSC1=Cl2C(OC#O3#O[SH]34=O#Cl4NCl[Ca]S[H]F)Br12,False,350
C#C=C1C=CC=C1C#N,True,C#C=C1C=CC=C1C#N,False,1418
C#C#C1#C#N1#O#N#S#ON#N#C#C#N#NC#C#C1CC12OCl2BrCO#C1#OCl12#C#N2,True,C#C#C1#C#N1#O#N#S#ON#N#C#C#N#NC#C#C1CC12OCl2BrCO#C1#OCl12#C#N2,False,1936
CC1=CC=CSN=C1C#N#C#O=N#N#C#C#C=C1C#C1#CSC1=Cl2C(OC#O3#O[SH]34=O#Cl4NClOS[H]F)Br12,True,CC1=CC=CSN=C1C#N#C#O=N#N#C#C#C=C1C#C1#CSC1=Cl2C(OC#O3#O[SH]34=O#Cl4NClOS[H]F)Br12,False,165
C#C#C1#C#N1#C#N#S#O=N#N#C#C#N#NC#C#C1CC12OCl2BrCO#C1#OCl12#C#N2FClO,True,C#C#C1#C#N1#C#N#S#O=N#N#C#C#N#NC#C#C1CC12OCl2BrCO#C1#OCl12#C#N2FClO,False,424
CC1OC(CC(N)C1O)OC2C[C@@](O)(Cc3c(O)c4C(=O)c5cccc(O)c5C(=O)c4c(O)c23)C(C)=O,True,CC1OC(CC(N)C1O)OC2C[C@@](O)(Cc3c(O)c4C(=O)c5cccc(O)c5C(=O)c4c(O)c23)C(C)=O,False,386
