original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
CC1(C)NC(C(=O)[NH+]1[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4ccc(O)cc4,True,CC1(C)NC(C(=O)[NH+]1[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4ccc(O)cc4,False,144
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)/C)cc(O)c4c3C2=O,True,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)/C)cc(O)c4c3C2=O,False,367
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\\C(=C(/O)NCO)C1=O,True,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\\C(=C(/O)NCO)C1=O,False,167
CN1C[C@H]2[C@@H](C1)c1ccc(cc1Cl)Oc1c2ccc(Cl)cc1,True,CN1C[C@H]2[C@@H](C1)c1ccc(cc1Cl)Oc1c2ccc(Cl)cc1,False,516
B(N)BrI(OO)BrC#N1OO1C1BrC2S1C1C3CC21N3C1,True,B(N)BrI(OO)BrC#N1OO1C1BrC2S1C1C3CC21N3C1,False,27
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)c4ccc5ccccc5n4,True,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)c4ccc5ccccc5n4,False,308
NCCCNCCS[P](O)(O)=O,True,NCCCNCCS[P](O)(O)=O,False,1490
CNCCC=C1c2ccccc2CCc3ccccc13,True,CNCCC=C1c2ccccc2CCc3ccccc13,True,199
C1=CC=C(C=C1)C(C2=CC=CC=C2)C(NCC(OCC3=CC=CC=C3)=O)CSC(C)=O,True,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(NCC(OCC3=CC=CC=C3)=O)CSC(C)=O,True,947
B(N)BrI(OO)Br(#[H])#F#C1#N2OO2#C2Br#C13#S#C1#C45CC43#N5#C34#O156#S31O5C163C(#C24[Na])N#N1ClC13,True,B(N)BrI(OO)Br(#[H])#F#C1#N2OO2#C2Br#C13#S#C1#C45CC43#N5#C34#O156#S31O5C163C(#C24[Na])N#N1ClC13,False,1786
