original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
[H][H]([AlH][Ca]([SiH3])N12#[AlH]3I4F5FFCl6O[Cu](NF(#[Si][Au][Ti])#Cl7[Zn][Hg]7#[Tl])[Cr][AlH][Cu][PH]78#N9#S%10%11#BN%10%12N9N9%10(C%13#C%14#O9%15C%146#O%116OF9F6(Cl6Cl%11Cl6O53%11#O13#N#O#243)C%139%15%10)N%127C8)#[Co]([Cu])[AlH2]#[As],True,[H][H]([AlH][Ca]([SiH3])N12#[AlH]3I4F5FFCl6O[Cu](NF(#[Si][Au][Ti])#Cl7[Zn][Hg]7#[Tl])[Cr][AlH][Cu][PH]78#N9#S%10%11#BN%10%12N9N9%10(C%13#C%14#O9%15C%146#O%116OF9F6(Cl6Cl%11Cl6O53%11#O13#N#O#243)C%139%15%10)N%127C8)#[Co]([Cu])[AlH2]#[As],False,179
N[Cr][Au]F1Cl2FF3F4Cl56F37#N3#F58#N#O386#O473N4O3C43O4OC56#C27C2#C18C1(N435)O#27C1823C1#OCC24[SH]3N42C#C#162,True,N[Cr][Au]F1Cl2FF3F4Cl56F37#N3#F58#N#O386#O473N4O3C43O4OC56#C27C2#C18C1(N435)O#27C1823C1#OCC24[SH]3N42C#C#162,False,39
[H][H]([AlH][Ca]([Cu])N12#F34F5[Tc]Cl6[Zn]7[Tl]8[Cr][Fe][Tc]O9%10#O%11(#C%12%13#BN%12%14N%11O%11%12(C%149C%10)C9%10N7%11#C7#O9%12C76#C%136OF7=F%106C769N7#F#1%10[IH]31[Cr]5O43(#O#72%101)Cl6Cl93)N8F(#[Ti][Au][Ti])#Cl1[BiH][Hg]1#[H])#[H]([Hg])[AlH2]#[As],True,[H][H]([AlH][Ca]([Cu])N12#F34F5[Tc]Cl6[Zn]7[Tl]8[Cr][Fe][Tc]O9%10#O%11(#C%12%13#BN%12%14N%11O%11%12(C%149C%10)C9%10N7%11#C7#O9%12C76#C%136OF7=F%106C769N7#F#1%10[IH]31[Cr]5O43(#O#72%101)Cl6Cl93)N8F(#[Ti][Au][Ti])#Cl1[BiH][Hg]1#[H])#[H]([Hg])[AlH2]#[As],False,15
[H][Bi]([AlH][Ca]([Cu])[Tl]12#C34F5FClC67#O89OF%10F8(Cl8Cl%11Cl8O%1138#O13%11#N#O#23Cl4%11F58)C%1012C3#C6#O71O3214NN23B#S29#N1#[PH]1([Cu][AlH][TlH][Cu]NF(#[Si][Au][Ti])#Cl2[AlH][Hg]2#[Tl])CN314)#[Co]([AsH2])[AlH2]#[Au],True,[H][Bi]([AlH][Ca]([Cu])[Tl]12#C34F5FClC67#O89OF%10F8(Cl8Cl%11Cl8O%1138#O13%11#N#O#23Cl4%11F58)C%1012C3#C6#O71O3214NN23B#S29#N1#[PH]1([Cu][AlH][TlH][Cu]NF(#[Si][Au][Ti])#Cl2[AlH][Hg]2#[Tl])CN314)#[Co]([AsH2])[AlH2]#[Au],False,5
[H][H]([AlH][Ca]([SiH3])N12#O34#N#O135#O136F7F(FCl8O[Cu](NF(#[Si][Au][Ti])#Cl9[Zn][Hg]9#[Tl])[TlH][AlH][Au][PH]9%10#N%11%12#S%13%14#BN%13%15N%11C%12%11%13(C%12#C%16#O%11%17C%168#O%148OF%11F8(Cl8Cl1Cl83)C%12%11%17%13)N%159C%10)[Al]#26Cl745)#[Co]([Cu])[AlH2]#[As],True,[H][H]([AlH][Ca]([SiH3])N12#O34#N#O135#O136F7F(FCl8O[Cu](NF(#[Si][Au][Ti])#Cl9[Zn][Hg]9#[Tl])[TlH][AlH][Au][PH]9%10#N%11%12#S%13%14#BN%13%15N%11C%12%11%13(C%12#C%16#O%11%17C%168#O%148OF%11F8(Cl8Cl1Cl83)C%12%11%17%13)N%159C%10)[Al]#26Cl745)#[Co]([Cu])[AlH2]#[As],False,70
N[Cr][Au]F1Cl2FF3F4Cl56F37#N3#F58#N#O386#O473N4O3C43N45C67#C28C2#C19C41(O35O6)O#28C9123C14CO#C25#C72#CN12S453,True,N[Cr][Au]F1Cl2FF3F4Cl56F37#N3#F58#N#O386#O473N4O3C43N45C67#C28C2#C19C41(O35O6)O#28C9123C14CO#C25#C72#CN12S453,False,73
[H][Bi]([AlH][Ca]([Cu])[Tl]12#C3Cl4F5FFCl6[Zn]([Tl]([Cr])NF(#[Si][Au][Ti])#Cl7[AlH][Hg]7#[Tl])C78#C9#O%10%11C96#O69OF%12=F6(Cl6Cl%13Cl6O35%13#O13#N#O#243)C%127%10O8%111N2N3#[PH]4([Cu])CN41N21B#S#319)#[Co]([Hg])[AlH2]#[Au],True,[H][Bi]([AlH][Ca]([Cu])[Tl]12#C3Cl4F5FFCl6[Zn]([Tl]([Cr])NF(#[Si][Au][Ti])#Cl7[AlH][Hg]7#[Tl])C78#C9#O%10%11C96#O69OF%12=F6(Cl6Cl%13Cl6O35%13#O13#N#O#243)C%127%10O8%111N2N3#[PH]4([Cu])CN41N21B#S#319)#[Co]([Hg])[AlH2]#[Au],False,35
[H][H]([SiH2][Ca]([BiH2])N12#F34O5[Tc]Cl6[Zn]7[SiH]8[Cr][Ti][BiH]O9#O%10(#C%11(#B)N%12C%13(C9)N%12%10O%139%10C%12C79#C7#O%12%10C76#C%116CC7#C6C76Cl7Cl6O736#O137#N#F#23[IH]47C56)N8Cl(#[Si][Au][Ti])#Cl1[BiH][Ca]1#[Tl])#[H]([AsH2])[AlH2]#[Ti],True,[H][H]([SiH2][Ca]([BiH2])N12#F34O5[Tc]Cl6[Zn]7[SiH]8[Cr][Ti][BiH]O9#O%10(#C%11(#B)N%12C%13(C9)N%12%10O%139%10C%12C79#C7#O%12%10C76#C%116CC7#C6C76Cl7Cl6O736#O137#N#F#23[IH]47C56)N8Cl(#[Si][Au][Ti])#Cl1[BiH][Ca]1#[Tl])#[H]([AsH2])[AlH2]#[Ti],False,62
[H][H]([SiH2][Ca]([Cu])[Hg]12#[Tc]3I4F5F[Tc]Cl6[Hg]7[Ti](NCl(#[Si][Au][Ti])#Cl8[BiH][Hg]8#[Tl])[Cr]N[Tc]O89#O%10#C%11(#B)N%12N%10O%10%13%14(CN7%10#C7#O%13C76#C%116OF7#F6%14C76N7#O1(#O531ClCl61)F#7#24)C%128C9)#[H]([Cu])[AlH2]#[Au],True,[H][H]([SiH2][Ca]([Cu])[Hg]12#[Tc]3I4F5F[Tc]Cl6[Hg]7[Ti](NCl(#[Si][Au][Ti])#Cl8[BiH][Hg]8#[Tl])[Cr]N[Tc]O89#O%10#C%11(#B)N%12N%10O%10%13%14(CN7%10#C7#O%13C76#C%116OF7#F6%14C76N7#O1(#O531ClCl61)F#7#24)C%128C9)#[H]([Cu])[AlH2]#[Au],False,115
N[Cr][Au]F1Cl2FF3F4Cl56F37#N3#F58#N#O386#O473N4C56O7O(C89#C2%10C2#C1%11C1(N758)O#2%10C1%112C15CO#C7#C98#CN18S752)O463,True,N[Cr][Au]F1Cl2FF3F4Cl56F37#N3#F58#N#O386#O473N4C56O7O(C89#C2%10C2#C1%11C1(N758)O#2%10C1%112C15CO#C7#C98#CN18S752)O463,False,350
