original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
Cl.NN=C1N=NC=C2C=CC=CC21,True,Cl.NN=C1N=NC=C2C=CC=CC21,False,869
[Li]PP[PH]#I#[Li]Cl12C(C#N3#C#P31)CN1C3CC3#C#C123C#C3#O,True,[Li]PP[PH]#I#[Li]Cl12C(C#N3#C#P31)CN1C3CC3#C#C123C#C3#O,False,629
O=C1C2C3C1CC1N2NC1C2I3P,True,O=C1C2C3C1CC1N2NC1C2I3P,False,82
CP#N,True,CP#N,False,1126
[Li]P[Ca][PH]#I#[Li]Cl12#C3#C#N3#CC1CN1C3CC3#C#C123C#C3#O,True,[Li]P[Ca][PH]#I#[Li]Cl12#C3#C#N3#CC1CN1C3CC3#C#C123C#C3#O,False,219
O#C1#CC123#C#C1CC1N2CC1C#C2#[Ca]#P2[K]13[IH]#[PH]#[K],True,O#C1#CC123#C#C1CC1N2CC1C#C2#[Ca]#P2[K]13[IH]#[PH]#[K],False,256
O=C1=CC123C=C1CC1N2NC1[K]C2=[Ca]I2[K]13[K]P,True,O=C1=CC123C=C1CC1N2NC1[K]C2=[Ca]I2[K]13[K]P,False,1257
Nc1cccc2cc3c(nc12)CCCC3,True,Nc1cccc2cc3c(nc12)CCCC3,False,211
O=C1C=C2C3C=C1C2C3,True,O=C1C=C2C3C=C1C2C3,True,1801
O=C1C2C3C1CC1N2NC1C2I3P,True,O=C1C2C3C1CC1N2NC1C2I3P,False,368
O=P1(NCCCl)OCCCN1CCCl,True,O=P1(NCCCl)OCCCN1CCCl,False,490
C#[PH]#[K][K]12#C3#C#C3#[K]C1NN1C3CC3#C#C123C#C3#O,True,C#[PH]#[K][K]12#C3#C#C3#[K]C1NN1C3CC3#C#C123C#C3#O,False,645
HP[Ca]P#P#P#C12#C3#C#C3#CC1CN1C3CC3#C#C123C#C3#O,True,HP[Ca]P#P#P#C12#C3#C#C3#CC1CN1C3CC3#C#C123C#C3#O,False,581
O=C1=CC123C=C1CC1N2CC1C=C2P3,True,O=C1=CC123C=C1CC1N2CC1C=C2P3,False,51
O=C1CC123CC1CC1N2NC1C2C13P,True,O=C1CC123CC1CC1N2NC1C2C13P,False,1820
HP[Ca]P#[PH]#[PH]C12#P3#C#N3#CC1CN1C3CC3#C#C123C#C3#O,True,HP[Ca]P#[PH]#[PH]C12#P3#C#N3#CC1CN1C3CC3#C#C123C#C3#O,False,707
O=C1C2C3C1C1C2C3,True,O=C1C2C3C1C1C2C3,False,687
C1=CC=C2C(=C1)C=CC=C2,True,C1=CC=C2C(=C1)C=CC=C2,False,131
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,True,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,False,1152
CP1CN1C3CC3#C#C123C#C3#O,True,CP1CN1C3CC3#C#C123C#C3#O,False,1246
[Li]P[Ca][K]#[PH]#[Ca][K]12P3#[Ca]#N3#C[K]1CN1C3CC3#C#C123C#C3#O,True,[Li]P[Ca][K]#[PH]#[Ca][K]12P3#[Ca]#N3#C[K]1CN1C3CC3#C#C123C#C3#O,False,354
[Li]I([CaH])[Ca](#[Ca])[Ca][H]([Na][CaH])#I([Li])([Na])[Na],True,[Li]I([CaH])[Ca](#[Ca])[Ca][H]([Na][CaH])#I([Li])([Na])[Na],False,733
