original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
O=C1N2OSN(O3C4C3[SH]4OBr)C3CS[SH](CCC4CC456OC4[SH]5Cl46)O23O[SH]1CNCS[H]Ca,True,O=C1N2OSN(O3C4C3[SH]4OBr)C3CS[SH](CCC4CC456OC4[SH]5Cl46)O23O[SH]1CNCS[H]Ca,False,905
B[H]SNNC[SH]1OC1(O)N(#O#S#NO1#C2#C1[SH]2#O#Br)#O1C#C#C[SH]1CCC1OC123OC1C2[SH]13,True,B[H]SNNC[SH]1OC1(O)N(#O#S#NO1#C2#C1[SH]2#O#Br)#O1C#C#C[SH]1CCC1OC123OC1C2[SH]13,False,159
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O,True,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O,False,460
C[H]SCNC[SH]1OC1(O)N1#C#C#N(O#C2#C[SH]2#O#Br)C2#C#S[SH](CCO3NC345OC3O4O35)Cl#12,True,C[H]SCNC[SH]1OC1(O)N1#C#C#N(O#C2#C[SH]2#O#Br)C2#C#S[SH](CCO3NC345OC3O4O35)Cl#12,False,208
Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(O)=O)nn1,True,Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(O)=O)nn1,False,26
C#C#N1C#C1#O1F2#CC3(CC3O34SC356B3C7O5[SH]3746)O3#N(C4(O)OC4BrNNBr[H]Br)#O#S#[SH]1C#23,True,C#C#N1C#C1#O1F2#CC3(CC3O34SC356B3C7O5[SH]3746)O3#N(C4(O)OC4BrNNBr[H]Br)#O#S#[SH]1C#23,False,35
CCN(CC)C(=O)COc1cc2NC(=O)C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]3(C)Oc4c(C)c(O)c(c2O)c1c4C3=O)/C,True,CCN(CC)C(=O)COc1cc2NC(=O)C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]3(C)Oc4c(C)c(O)c(c2O)c1c4C3=O)/C,False,261
CO[C@@]12[C@H](COC(N)=O)C3=C(N1C[C@@H]4N[C@H]24)C(=O)C(=C(N)C3=O)C,True,CO[C@@]12[C@H](COC(N)=O)C3=C(N1C[C@@H]4N[C@H]24)C(=O)C(=C(N)C3=O)C,True,17
O=S1(N2=O=S=NS(=C3=CC4C3[SH]4=O)C3=C=SC(CC4OC5OC4O5[SH]46)=O2)=O[SH]1CNCS[H][CaH],True,O=S1(N2=O=S=NS(=C3=CC4C3[SH]4=O)C3=C=SC(CC4OC5OC4O5[SH]46)=O2)=O[SH]1CNCS[H][CaH],False,1667
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC4OC(=O)c5ccccc45,True,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC4OC(=O)c5ccccc45,False,67
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\\C(=C(N)/O)C1=O)O,True,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\\C(=C(N)/O)C1=O)O,False,129
CSCNC1OC1ON1C2C3C2S3OBrC1SCCO3NC345OC3O4O35Cl12,True,CSCNC1OC1ON1C2C3C2S3OBrC1SCCO3NC345OC3O4O35Cl12,False,232
CNCNC1OC1ON1C3C2SC3O2BrF2CS(CCOC3CC345OC3O4Cl35)Cl12,True,CNCNC1OC1ON1C3C2SC3O2BrF2CS(CCOC3CC345OC3O4Cl35)Cl12,False,217
O=C1N2OSN(O)C3CSC3OBrC1OCC4CC456OC4O5C6,True,O=C1N2OSN(O)C3CSC3OBrC1OCC4CC456OC4O5C6,False,30
B[H]SCNC[SH]1OC1(O)N1#O#S#N(O2#C3#C2[SH]3#O#Br)C2#C#C[SH](CCO3CC345OC3O4[SH]35)O#12,True,B[H]SCNC[SH]1OC1(O)N1#O#S#N(O2#C3#C2[SH]3#O#Br)C2#C#C[SH](CCO3CC345OC3O4[SH]35)O#12,False,376
C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,True,C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,False,1207
OC1(N2COC(OCC3CC456OC3C5C46)O23)O1CNCS,True,OC1(N2COC(OCC3CC456OC3C5C46)O23)O1CNCS,False,126
Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,True,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,True,593
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C/C=C\C=C\C=C\C=C2)C[C@H](O)[C@H]3C(O)=O)[C@@H](O)[C@@H](N)[C@@H]1O,True,C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C/C=C\C=C\C=C\C=C2)C[C@H](O)[C@H]3C(O)=O)[C@@H](O)[C@@H](N)[C@@H]1O,False,237
C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,True,C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,False,298
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(O)=O,True,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(O)=O,False,290
O=C1N2ONN(C3C4C3[SH]4OBr)C3CSCCS[SH](CCO4CC456O4C7O5O746)Cl23O[SH]1CNCS[H][CaH],True,O=C1N2ONN(C3C4C3[SH]4OBr)C3CSCCS[SH](CCO4CC456O4C7O5O746)Cl23O[SH]1CNCS[H][CaH],False,517
B[H]SCNC[SH]1OC1(O)C1=OCC(O2=CC2[SH]2=OBr)C2=CC[SH](CCO3CC345OC3O4[SH]35)O12,True,B[H]SCNC[SH]1OC1(O)C1=OCC(O2=CC2[SH]2=OBr)C2=CC[SH](CCO3CC345OC3O4[SH]35)O12,False,408
OC1(N2C3C4C5C6C7O2C3C4C5C6C7O1)CNCS,True,OC1(N2C3C4C5C6C7O2C3C4C5C6C7O1)CNCS,False,332
CC(C)NCC(O)COc1cccc2ccccc12,True,CC(C)NCC(O)COc1cccc2ccccc12,True,1740
C[H]SCNC[SH]1OC1(O)N1#C#N#N(O2#C3#C2[SH]3#O#Br)C2#C#S[SH](CCO3NC345OC3O4O35)Cl#12,True,C[H]SCNC[SH]1OC1(O)N1#C#N#N(O2#C3#C2[SH]3#O#Br)C2#C#S[SH](CCO3NC345OC3O4O35)Cl#12,False,327
CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(C)=O)/c3occc3,True,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(C)=O)/c3occc3,False,49
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,True,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,False,350
O=C1N2OSN(O3C4C3[SH]4OBr)C3CS[SH](CCO4NC456OC4O5[SH]46)O23O[SH]1CNCN[H][CaH],True,O=C1N2OSN(O3C4C3[SH]4OBr)C3CS[SH](CCO4NC456OC4O5[SH]46)O23O[SH]1CNCN[H][CaH],False,1418
C1=CC(=CC=C1C3CN(CC(N2CC(NCC2)=O)=O)C(C3)=O)Cl,True,C1=CC(=CC=C1C3CN(CC(N2CC(NCC2)=O)=O)C(C3)=O)Cl,True,1936
C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,True,C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,False,165
C[H]SCNC[SH]1OC1(O)N1#C#C#C(O#C2#C[SH]2#O#Br)C2#C#C[SH](CCO3NC345OC3O4[SH]35)O#12,True,C[H]SCNC[SH]1OC1(O)N1#C#C#C(O#C2#C[SH]2#O#Br)C2#C#C[SH](CCO3NC345OC3O4[SH]35)O#12,False,424
CC1OC(CC(N)C1O)OC2C[C@@](O)(Cc3c(O)c4C(=O)c5cccc(O)c5C(=O)c4c(O)c23)C(C)=O,True,CC1OC(CC(N)C1O)OC2C[C@@](O)(Cc3c(O)c4C(=O)c5cccc(O)c5C(=O)c4c(O)c23)C(C)=O,False,386
C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,True,C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,False,414
C[H]SCOCC1OC1(O)N1#C#C#C(C2#C3#C2[SH]3#C#Br)C2#C#C[SH](CCO3NC345O3C6O4O635)Cl#12,True,C[H]SCOCC1OC1(O)N1#C#C#C(C2#C3#C2[SH]3#C#Br)C2#C#C[SH](CCO3NC345O3C6O4O635)Cl#12,False,12
B[H]SCNC[SH]1OC1C1#C#C#C(O#C2#C[SH]2#O#C)C2#C#C[SH](OCO3CC345OC3O4O35)O#12,True,B[H]SCNC[SH]1OC1C1#C#C#C(O#C2#C[SH]2#O#C)C2#C#C[SH](OCO3CC345OC3O4O35)O#12,False,778
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,True,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,False,322
C#CC1C#C1#O1F2#CC3(CC3C34CC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,True,C#CC1C#C1#O1F2#CC3(CC3C34CC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,False,266
Cc1onc(c2ccccc2Cl)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(O)=O,True,Cc1onc(c2ccccc2Cl)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(O)=O,False,1520
C[H]NCNC[SH]1OC1(O)N1#C#N#N(O2#C3#C2[SH]3#O#Br)C2#C#S[SH](CCO3NC345OC3O4O35)Cl#12,True,C[H]NCNC[SH]1OC1(O)N1#C#N#N(O2#C3#C2[SH]3#O#Br)C2#C#S[SH](CCO3NC345OC3O4O35)Cl#12,False,1917
CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C,True,CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C,False,286
C#CC1C#C1O1F2CC3(CC3C34CC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41OOC1BrNNBr[H]Br,True,C#CC1C#C1O1F2CC3(CC3C34CC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41OOC1BrNNBr[H]Br,False,37
O=C1C[C@H]2N(CC[C@]34[C@H](O1)C(=O)CC[C@]32O)CC=C,True,O=C1C[C@H]2N(CC[C@]34[C@H](O1)C(=O)CC[C@]32O)CC=C,False,294
COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)c3ccc(Cl)cc3,True,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)c3ccc(Cl)cc3,False,341
CCC(Oc1ccccc1)C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O,True,CCC(Oc1ccccc1)C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O,False,307
O=C1N(=O)=S=NC=C2C[SH]2OC(Br)=O2FCS[SH]2CCC2OC234O2C5Cl3S524O[SH]1CNCS[H][CaH],True,O=C1N(=O)=S=NC=C2C[SH]2OC(Br)=O2FCS[SH]2CCC2OC234O2C5Cl3S524O[SH]1CNCS[H][CaH],False,1687
C[H]SCOCC1OC1(O)O1#C#C#C(O2#C3#C2[SH]3#O#Br)C2#C#C[SH](CCO3NC345OC3O4O35)Cl#12,True,C[H]SCOCC1OC1(O)O1#C#C#C(O2#C3#C2[SH]3#O#Br)C2#C#C[SH](CCO3NC345OC3O4O35)Cl#12,False,455
CC1OC(=O)C(NC(=O)C2CC(=O)CCN2C(=O)C(Cc3ccc(cc3)N(C)C)N(C)C(=O)C4CCCN4C(=O)C(C)NC(=O)C1NC(=O)c5ncccc5O)c6ccccc6,True,CC1OC(=O)C(NC(=O)C2CC(=O)CCN2C(=O)C(Cc3ccc(cc3)N(C)C)N(C)C(=O)C4CCCN4C(=O)C(C)NC(=O)C1NC(=O)c5ncccc5O)c6ccccc6,False,187
CO[C@]1(NC(=O)C(C(O)=O)c2cscc2)[C@H]3SC(C)(C)[C@@H](N3C1=O)C(O)=O,True,CO[C@]1(NC(=O)C(C(O)=O)c2cscc2)[C@H]3SC(C)(C)[C@@H](N3C1=O)C(O)=O,False,78
C[H]SCNC[SH]1OC1(O)N1#C#N#N(O2#C3#C2[SH]3#O#Br)F2#C#S[SH](CCO3NC345OC3O4O35)Cl#12,True,C[H]SCNC[SH]1OC1(O)N1#C#N#N(O2#C3#C2[SH]3#O#Br)F2#C#S[SH](CCO3NC345OC3O4O35)Cl#12,False,1654
CSCNC1OC1OC1C2C3C2C1C1C2C3C2C1CCO1NC1OC1O1C1O1O1C1,True,CSCNC1OC1OC1C2C3C2C1C1C2C3C2C1CCO1NC1OC1O1C1O1O1C1,False,197
COC1C=COC5(C)Oc4c(C)c(O)c3c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN2CCN(C)CC2)c(O)c3c4C5=O,True,COC1C=COC5(C)Oc4c(C)c(O)c3c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN2CCN(C)CC2)c(O)c3c4C5=O,False,59
O=C1N2CCN(C)C2CC(C)C1C1CC(OCC)C(C1)O,True,O=C1N2CCN(C)C2CC(C)C1C1CC(OCC)C(C1)O,False,1199
C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,True,C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,False,328
O=C1N2OSN(O3C4C3[SH]4OBr)C3CS[SH](CCC4CC456OC4O5[SH]46)O23O[SH]1CNCS[H],True,O=C1N2OSN(O3C4C3[SH]4OBr)C3CS[SH](CCC4CC456OC4O5[SH]46)O23O[SH]1CNCS[H],False,272
CNCC[C@@H](O)[C@@H]1C[C@@H](CN1)SC2=C(N3[C@H]([C@H]2C)[C@@H]([C@@H](C)O)C3=O)C(O)=O,True,CNCC[C@@H](O)[C@@H]1C[C@@H](CN1)SC2=C(N3[C@H]([C@H]2C)[C@@H]([C@@H](C)O)C3=O)C(O)=O,False,66
O=C1N2OSN(O3C4C3SC4OBr)C3CCSCCC4OC56OC4SC5Cl46O23O1CNN[S]H[CaH],True,O=C1N2OSN(O3C4C3SC4OBr)C3CCSCCC4OC56OC4SC5Cl46O23O1CNN[S]H[CaH],False,236
C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC=C(C)C,True,C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC=C(C)C,True,115
OC1(N(#O#S#NO#C2#C[SH]2#O#Br)#O2C#C#S[SH]2CCO2CC234OC2O3[SH]24)O[SH]1CNCS[H][CaH],True,OC1(N(#O#S#NO#C2#C[SH]2#O#Br)#O2C#C#S[SH]2CCO2CC234OC2O3[SH]24)O[SH]1CNCS[H][CaH],False,127
C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,True,C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3C7O5[SH]3746)O3#N4#O#S#S1(C#23)C41(O)OC1BrNNBr[H]Br,False,418
C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3CO5S346)O3#N(C4(O)OC4BrNNBr[H]Br)#O#S#[SH]1C#23,True,C#C#N1C#C1#O1F2#CC3(CC3C34SC356B3CO5S346)O3#N(C4(O)OC4BrNNBr[H]Br)#O#S#[SH]1C#23,False,156
CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cn3nnc(C)n3)/c4csc(N)n4,True,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cn3nnc(C)n3)/c4csc(N)n4,False,18
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C(=O)N2[C@H]1C(O)=O,True,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C(=O)N2[C@H]1C(O)=O,False,198
O=C1NCC2CC2N1C1CC1O,True,O=C1NCC2CC2N1C1CC1O,False,1618
OC1(N2=O=S=N(O3=C4C3[SH]4OBr)C3=CC[SH](CCC4OC456OC4[SH]5Cl46)O23)O[SH]1CNCS[H][CaH],True,OC1(N2=O=S=N(O3=C4C3[SH]4OBr)C3=CC[SH](CCC4OC456OC4[SH]5Cl46)O23)O[SH]1CNCS[H][CaH],False,1224
C#C#N1C#C1#O1F2#CC3(CC3C34CC356B3C7O5[SH]3746)O3#N(C4(O)OC4BrNNBr[H]Br)#O#S#[SH]1C#23,True,C#C#N1C#C1#O1F2#CC3(CC3C34CC356B3C7O5[SH]3746)O3#N(C4(O)OC4BrNNBr[H]Br)#O#S#[SH]1C#23,False,469
C#C#C1C#C1#C1C#C#O#N(C2(O)OC2CNNS[H][CaH])#O2C#C1#CC2CCC12CC134O1C5O3O5124,True,C#C#C1C#C1#C1C#C#O#N(C2(O)OC2CNNS[H][CaH])#O2C#C1#CC2CCC12CC134O1C5O3O5124,False,1634
