original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
CC(C)CC1C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)N1)CCCN)C(C)C)CC4=CC=CC=C4)CC(C)C)CCCN)C(C)C)CC5=CC=CC=C5,True,CC(C)CC1C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)N1)CCCN)C(C)C)CC4=CC=CC=C4)CC(C)C)CCCN)C(C)C)CC5=CC=CC=C5,False,284
O=I=ClPBCl1=ClBr1O12C(S1=Cl1C3C(CO4CC41)C#31[Na]C13C1C34N13N1(CCNOC1)C43)F2,True,O=I=ClPBCl1=ClBr1O12C(S1=Cl1C3C(CO4CC41)C#31[Na]C13C1C34N13N1(CCNOC1)C43)F2,False,182
BClC1=CC=CC=C1O1C2=CC=CC=C2C1CO1C1C2C3C4C1C1C3C4[Na]C1C3C1C4C13N1N(C#CN#C#N1)C43C2[PH]F,True,BClC1=CC=CC=C1O1C2=CC=CC=C2C1CO1C1C2C3C4C1C1C3C4[Na]C1C3C1C4C13N1N(C#CN#C#N1)C43C2[PH]F,False,1594
BCl1ClBr1O12O(S1ClC1CO1CC1CC13[Na]C31C3C14N31NN3(CCNOC3)C41)C2,True,BCl1ClBr1O12O(S1ClC1CO1CC1CC13[Na]C31C3C14N31NN3(CCNOC3)C41)C2,False,69
BCl1#ClBr1O12#C(#S1#Cl1C3#C(#C#O4CC41)C#31[Na]#C13#C1#C34#N13N#N1(#C#CN#O#C1)C43)F2,True,BCl1#ClBr1O12#C(#S1#Cl1C3#C(#C#O4CC41)C#31[Na]#C13#C1#C34#N13N#N1(#C#CN#O#C1)C43)F2,False,298
C1C2C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C%18C%19C%20C%21C%22C%23C%24C%25C%26C%27C%28C%29C%30C%31C%32C%33C%34C%35C%36C%37C%38C%39C%40C%41C%42C%43C%44C%45C%46C%47C%48C%49C%50C%51C%52C%53C%54C%55C%56C%57C%58C%59C%60C%61C%62C%63C%64C%65C%66C%67C%68C%69C%70C%71C%72C%73C%74C%75C%76C%77C%78C%79C%80C%81C%82C%83C%84C%85C%86C%87C%88C%89C%90C%91C%92C%93C%94C%95C%96C%97C%98C%99C100C101C102C103C104C105C106C107C108C109C110C111C112C113C114C115C116C117C118C119C120C121C122C123C124C125C126C127C128C129C130C131C132,True,C1C2C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C%18C%19C%20C%21C%22C%23C%24C%25C%26C%27C%28C%29C%30C%31C%32C%33C%34C%35C%36C%37C%38C%39C%40C%41C%42C%43C%44C%45C%46C%47C%48C%49C%50C%51C%52C%53C%54C%55C%56C%57C%58C%59C%60C%61C%62C%63C%64C%65C%66C%67C%68C%69C%70C%71C%72C%73C%74C%75C%76C%77C%78C%79C%80C%81C%82C%83C%84C%85C%86C%87C%88C%89C%90C%91C%92C%93C%94C%95C%96C%97C%98C%99C100C101C102C103C104C105C106C107C108C109C110C111C112C113C114C115C116C117C118C119C120C121C122C123C124C125C126C127C128C129C130C131C132,False,312
C1=CC(=CC=C1C3CN(CC(N2CC(NCC2)=O)=O)C(C3)=O)Cl,True,C1=CC(=CC=C1C3CN(CC(N2CC(NCC2)=O)=O)C(C3)=O)Cl,True,1936
O=ClP(Cl)(Cl)BrO1C(S1)Cl1C3C(CO4CC41)C31[Na]C13C1C34N13N1(CCNOC1)C43F2,True,O=ClP(Cl)(Cl)BrO1C(S1)Cl1C3C(CO4CC41)C31[Na]C13C1C34N13N1(CCNOC1)C43F2,False,1324
O=I=ClP(Cl)ClO1C2C(S1)C3C(CO4CC41)C31[Na]C13C1C34N13N1(CCNOC1)C43F2,True,O=I=ClP(Cl)ClO1C2C(S1)C3C(CO4CC41)C31[Na]C13C1C34N13N1(CCNOC1)C43F2,False,1889
BCl1#ClBr1O12#O(#S1#ClC1CO1#C#C1#C#C13[Na]#C31#C3#C14#N31N#N3(#C#CN#O#N3)C41)C2,True,BCl1#ClBr1O12#O(#S1#ClC1CO1#C#C1#C#C13[Na]#C31#C3#C14#N31N#N3(#C#CN#O#N3)C41)C2,False,434
