Start Experiment 02/07/2024 20:13:28

Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 20:30:07
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:09:39
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:13:02
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 4.545454545454546, 39.911585887273155, 100.0, 656.7071304877287
Experiment 1, 8.333333333333332, 37.84501500563188, 100.0, 781.5178027386632
Experiment 2, 6.8181818181818175, 41.62490145365397, 100.0, 746.5040884275874
Experiment 3, 6.0606060606060606, 38.71765983104706, 100.0, 617.7464081091133
Experiment 4, 9.090909090909092, 36.682683189709984, 100.0, 797.0743593508495
Summary,6.969696969696971 ± 1.6177391290956533,                 38.95636907346321 ± 1.7026591960806843,                 100.0 ± 0.0,                 719.9099578227884 ± 70.55367810997717
End Experiment
