Start Experiment 02/07/2024 20:03:36

Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 20:28:39
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 4.545454545454546, 37.08831508954366, 100.0, 611.2079536191136
Experiment 1, 3.0303030303030303, 35.55832898616791, 100.0, 691.0982493001796
Start Experiment 02/07/2024 22:08:56
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:12:40
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 15.909090909090908, 40.63859071050371, 100.0, 614.9689307290064
Experiment 1, 7.575757575757576, 38.858480024337766, 100.0, 686.5836034071381
Experiment 2, 11.363636363636363, 39.326091035207114, 100.0, 693.3710434672482
Experiment 3, 12.121212121212121, 37.14838749170303, 100.0, 792.2296709410903
Experiment 4, 10.606060606060606, 34.179337348256794, 100.0, 671.0708124475664
Summary,11.515151515151516 ± 2.6848553252529315,                 38.03017732200169 ± 2.2260197632679475,                 100.0 ± 0.0,                 691.6448121984099 ± 57.355714243595735
End Experiment
