original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C#NC1ONCCC12OC2O#O1#NC#C2C3#C1C2C12NC314O(C#C1#C#F#Cl13#N1(#Cl3)F#Cl1)O24,True,C#NC1ONCCC12OC2O#O1#NC#C2C3#C1C2C12NC314O(C#C1#C#F#Cl13#N1(#Cl3)F#Cl1)O24,False,397
CCCCCOc1ccc(cc1)c2cc(no2)c3ccc(cc3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](c7ccc(c(c7)OS(=O)(=O)[O-])O)O)O)[C@@H](CC(=O)N)O)C)O)O)O,True,CCCCCOc1ccc(cc1)c2cc(no2)c3ccc(cc3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](c7ccc(c(c7)OS(=O)(=O)[O-])O)O)O)[C@@H](CC(=O)N)O)C)O)O)O,False,254
CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(c(c2=O)CC[NH+]3CCC(CC3)c4c5ccc(cc5on4)F)C,True,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(c(c2=O)CC[NH+]3CCC(CC3)c4c5ccc(cc5on4)F)C,False,240
B#N#COC1CCCCC1O#C1#OC#C=C#C1NC1OCl12OO2ClC1#C#F#Cl12#C1(=F)F=C12,True,B#N#COC1CCCCC1O#C1#OC#C=C#C1NC1OCl12OO2ClC1#C#F#Cl12#C1(=F)F=C12,False,72
C#N#CSN1CSCCC1O#C1#CC#C=C#C=1NC1OCl1=OOClC1#O#F#Cl12#C1(#F)=F#F12,True,C#N#CSN1CSCCC1O#C1#CC#C=C#C=1NC1OCl1=OOClC1#O#F#Cl12#C1(#F)=F#F12,False,23
B#N#CSNCSCNCO#C1#CC#O=C#C1CC1OCl1OOOC#O#F#Cl#C1(#F)#ClF1,True,B#N#CSNCSCNCO#C1#CC#O=C#C1CC1OCl1OOOC#O#F#Cl#C1(#F)#ClF1,False,33
C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,True,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,False,36
C#NC1ONCCC1OCO#O1#NC#CC#C1CC12NC13O(C#C1#C#F#Cl14#N1(#Cl4)F=Cl1)O23,True,C#NC1ONCCC1OCO#O1#NC#CC#C1CC12NC13O(C#C1#C#F#Cl14#N1(#Cl4)F=Cl1)O23,False,353
B#N#CSCCSCNCO#C1#CC#C=C#C1CC1OCl1OOClC1#O#F#Cl12#N1(#F)=F=F12,True,B#N#CSCCSCNCO#C1#CC#C=C#C1CC1OCl1OOClC1#O#F#Cl12#N1(#F)=F=F12,False,70
C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,True,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,False,3
B#N=CONCSCCCO#C#OC#OC=CNC1OCl1OOOC#O#F#Cl#Cl1(#F)#ClF1,True,B#N=CONCSCCCO#C#OC#OC=CNC1OCl1OOOC#O#F#Cl#Cl1(#F)#ClF1,False,151
B#N#CSNCSCNCO#C1#CC#C=C#C1CCOOOOOC#O#F#O#Cl1(#F)=Cl=F1,True,B#N#CSNCSCNCO#C1#CC#C=C#C1CCOOOOOC#O#F#O#Cl1(#F)=Cl=F1,False,17
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],True,C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],False,5
