Start Experiment 02/07/2024 20:04:25

Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 20:28:39
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:08:56
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:12:37
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 12.121212121212121, 39.15366268157959, 100.0, 710.379466121472
Experiment 1, 10.606060606060606, 38.56775794710432, 100.0, 715.813437559617
Experiment 2, 15.151515151515152, 39.10587344169617, 100.0, 668.3498424610483
Experiment 3, 6.0606060606060606, 40.70063936710358, 100.0, 760.9319073769151
Experiment 4, 6.0606060606060606, 35.14858520030975, 100.0, 629.7854351012646
Summary,10.0 ± 3.533910239300182,                 38.535303727558684 ± 1.8367096496599309,                 100.0 ± 0.0,                 697.0520177240635 ± 44.629273038378415
End Experiment
