original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C=C#CC#C#O#C#S1#OC1#C[SH]1O#C1C1#C#C1#C1#O#F12#S#O=2#C1FCl1Cl1#C2=S13#Cl2Cl3Cl,True,C=C#CC#C#O#C#S1#OC1#C[SH]1O#C1C1#C#C1#C1#O#F12#S#O=2#C1FCl1Cl1#C2=S13#Cl2Cl3Cl,False,282
CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#O#F12#S#O#2#C1FCl1Cl[SH]1#ClBr1Cl,True,CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#O#F12#S#O#2#C1FCl1Cl[SH]1#ClBr1Cl,False,1926
C=C#CSC#O#C#C1#NC1#CC1O#C1C1#CC1#N1#S#C12#Cl#O21#C2F1Cl2=O1=C2#O13#O2Br3,True,C=C#CSC#O#C#C1#NC1#CC1O#C1C1#CC1#N1#S#C12#Cl#O21#C2F1Cl2=O1=C2#O13#O2Br3,False,264
CC#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,True,CC#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,False,1786
C=C#CC#C#O#N#O1#OC1#C[SH]1O#C1C#C#C#C1#O#F12#S#O=2#C1FCl1Cl1#[PH]2=S13#Cl2Cl3F,True,C=C#CC#C#O#N#O1#OC1#C[SH]1O#C1C#C#C#C1#O#F12#S#O=2#C1FCl1Cl1#[PH]2=S13#Cl2Cl3F,False,129
CC1#C[SH]2C#O2#C#C2#NC2#CC2O#C2C2#N3C2#N2#S3#C234#Cl1#O31#C42ClF21,True,CC1#C[SH]2C#O2#C#C2#NC2#CC2O#C2C2#N3C2#N2#S3#C234#Cl1#O31#C42ClF21,False,65
C=C#OC#O#O#N#S1#OC1#C[SH]1C#C1C=C#C#C1#O#F12#S#O=2#C1FCl1Cl1#[PH]2=S13#Cl2Br3Cl,True,C=C#OC#O#O#N#S1#OC1#C[SH]1C#C1C=C#C#C1#O#F12#S#O=2#C1FCl1Cl1#[PH]2=S13#Cl2Br3Cl,False,168
C=C#OC#O#O#N#S1#OC1#C[SH]1O#C1C=C#C#C1#O#F12#S#O=2#C1FCl1Cl1#[PH]2=S13#Cl2Cl3Cl,True,C=C#OC#O#O#N#S1#OC1#C[SH]1O#C1C=C#C#C1#O#F12#S#O=2#C1FCl1Cl1#[PH]2=S13#Cl2Cl3Cl,False,328
CC(C)(Oc1ccc(Cl)cc1)C(O)=O,True,CC(C)(Oc1ccc(Cl)cc1)C(O)=O,False,396
C#C#CC=C#O#N#O1#NO1#C[SH]1C#C1C1#C=C1#C1#O#F12#S#O=21#C2F1Cl2Cl1#B2=S13#Cl2Cl3F,True,C#C#CC=C#O#N#O1#NO1#C[SH]1C#C1C1#C=C1#C1#O#F12#S#O=21#C2F1Cl2Cl1#B2=S13#Cl2Cl3F,False,35
CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#N#F12#S#O#2#C1FCl1ClO1#ClBr1Cl,True,CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#N#F12#S#O#2#C1FCl1ClO1#ClBr1Cl,False,1612
CC1#C[SH]2C#O2#C#C2#NC2#CC2O#C2C2#NC2#N2#S#C234#Cl1#O31#C42ClF21,True,CC1#C[SH]2C#O2#C#C2#NC2#CC2O#C2C2#NC2#N2#S#C234#Cl1#O31#C42ClF21,False,197
CC#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,True,CC#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,False,187
C=C#CC#C#O#N#O1#OC1#C[SH]1O#C1C#C#C#C1#O#F12#S#O=2#C1FCl1Cl1#[PH]2=S13#Cl2Br3Cl,True,C=C#CC#C#O#N#O1#OC1#C[SH]1O#C1C#C#C#C1#O#F12#S#O=2#C1FCl1Cl1#[PH]2=S13#Cl2Br3Cl,False,1654
C=C#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#OC1#N1#S#C12#Cl#O21#C2F1Cl2=O1#C2#O13#O2Br3F,True,C=C#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#OC1#N1#S#C12#Cl#O21#C2F1Cl2=O1#C2#O13#O2Br3F,False,18
CC#NC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#N#F12#S#O=2#C1FCl1C1#P2#S13#Cl2Cl3Cl,True,CC#NC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#N#F12#S#O=2#C1FCl1C1#P2#S13#Cl2Cl3Cl,False,376
CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#O#F12#S#O#2#C1FCl1C[SH]1#ClCl1Cl,True,CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#O#F12#S#O#2#C1FCl1C[SH]1#ClCl1Cl,False,232
C=C#CS1=C#O1#C#C1#NC1#CC1O#C1C1#N=C1#N1#S#C12#Cl#O21#C2ClF21,True,C=C#CS1=C#O1#C#C1#NC1#CC1O#C1C1#N=C1#N1#S#C12#Cl#O21#C2ClF21,False,165
C=C#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,True,C=C#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,False,66
C=C#OC#C#O#C#S1#OC1#C[SH]1O#C1C1#C#C1#C1#O#F12#[SH]=O=2#C1FCl1Cl1#[PH]2=S13#Cl2Cl3Cl,True,C=C#OC#C#O#C#S1#OC1#C[SH]1O#C1C1#C#C1#C1#O#F12#[SH]=O=2#C1FCl1Cl1#[PH]2=S13#Cl2Cl3Cl,False,286
CC#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,True,CC#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,False,337
CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#N#F12#S#O#2#C1FCl1Cl[SH]1#ClBr1Cl,True,CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#N#F12#S#O#2#C1FCl1Cl[SH]1#ClBr1Cl,False,1884
C=C#C[SH]=C#O#C#O1#NO1#C[SH]1C#C1C1#C=C1#C1#O#C12#S#O21#C2F1Cl2Cl1#C2#S13#Cl2Br3F,True,C=C#C[SH]=C#O#C#O1#NO1#C[SH]1C#C1C1#C=C1#C1#O#C12#S#O21#C2F1Cl2Cl1#C2#S13#Cl2Br3F,False,7
C=C#OC#C#O#C#S1#OC1#C[SH]1O#C1C1#C#C1#C1#O#F12#[SH]=O=2#C1FCl1C1#[PH]2=S13#Cl2Cl3Cl,True,C=C#OC#C#O#C#S1#OC1#C[SH]1O#C1C1#C#C1#C1#O#F12#[SH]=O=2#C1FCl1C1#[PH]2=S13#Cl2Cl3Cl,False,1678
CC1#C[SH]2C#O2#C#C2#NC2#CC2O#C2C2#NC2#N2#S#C234#Cl1#O31#C42ClF21,True,CC1#C[SH]2C#O2#C#C2#NC2#CC2O#C2C2#NC2#N2#S#C234#Cl1#O31#C42ClF21,False,208
OC1=C(CC2=C(O)Oc3ccccc3C2=O)C(=O)c4ccccc4O1,True,OC1=C(CC2=C(O)Oc3ccccc3C2=O)C(=O)c4ccccc4O1,False,402
CC(=O)OCCN(C)Cc1ccccc1,True,CC(=O)OCCN(C)Cc1ccccc1,True,970
CC1(C)S[C@@H]2[C@H](NC(=O)C(Oc3ccccc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,True,CC1(C)S[C@@H]2[C@H](NC(=O)C(Oc3ccccc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,False,88
C=C#C[SH]=C#O#C#C1#NC1#C[SH]1O#C1C1#C=C1#N1#O#C12#F#O21#C2F1Cl2=O1#C2#S13#O2Br3F,True,C=C#C[SH]=C#O#C#C1#NC1#C[SH]1O#C1C1#C=C1#N1#O#C12#F#O21#C2F1Cl2=O1#C2#S13#O2Br3F,False,237
C=C#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,True,C=C#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,False,315
C=C#CS#C#O#C#C1#NC1#CC1N#C1C1#N=C1#N1#S#C12#F=O21#C2F1Cl2Cl1#C2#S13#C2Br3F,True,C=C#CS#C#O#C#C1#NC1#CC1N#C1C1#N=C1#N1#S#C12#F=O21#C2F1Cl2Cl1#C2#S13#C2Br3F,False,37
CC#OC#C#O#N#S1#OC1#C[SH]1O#C1C1#N#C1#C1#O#F12#S#O#2#C1FCl1C[SH]1#ClO1Cl,True,CC#OC#C#O#N#S1#OC1#C[SH]1O#C1C1#N#C1#C1#O#F12#S#O#2#C1FCl1C[SH]1#ClO1Cl,False,1667
CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#N#F12#S#O#2#C1FCl1,True,CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#N#F12#S#O#2#C1FCl1,False,383
CC#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,True,CC#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,False,51
C=C#C[SH]=C#O#C#O1#NO1#C[SH]1C#C1C1#CC1#C1#O#C12#F#O21#C2F1Cl2=Cl1=B2#S13#O2Br3F,True,C=C#C[SH]=C#O#C#O1#NO1#C[SH]1C#C1C1#CC1#C1#O#C12#F#O21#C2F1Cl2=Cl1=B2#S13#O2Br3F,False,454
C#C#NC#C#O#C#C1#OC1#C[SH]1O#C1C1#C#C1#C1#O#F12#S#O=2#C1FCl1Cl1#[PH]2=S13#Cl2Cl3F,True,C#C#NC#C#O#C#C1#OC1#C[SH]1O#C1C1#C#C1#C1#O#F12#S#O=2#C1FCl1Cl1#[PH]2=S13#Cl2Cl3F,False,517
CC(C)CC1C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)N1)CCCN)C(C)C)CC4=CC=CC=C4)CC(C)C)CCCN)C(C)C)CC5=CC=CC=C5,True,CC(C)CC1C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)N1)CCCN)C(C)C)CC4=CC=CC=C4)CC(C)C)CCCN)C(C)C)CC5=CC=CC=C5,False,284
CC1#C[SH]2C#O2#C#C2#NC2#CC2O#C2C2#NC2#N2#S#C234#Cl1#O31#C42ClF21,True,CC1#C[SH]2C#O2#C#C2#NC2#CC2O#C2C2#NC2#N2#S#C234#Cl1#O31#C42ClF21,False,434
C=C#CC#C#O#N#S1#OC1#C[SH]1O#C1C1#C#C1#C1#O#F12#S#O=2#C1FCl1Cl1#B2=S13#Cl2Cl3Cl,True,C=C#CC#C#O#N#S1#OC1#C[SH]1O#C1C1#C#C1#C1#O#F12#S#O=2#C1FCl1Cl1#B2=S13#Cl2Cl3Cl,False,159
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(O)=O,True,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(O)=O,False,290
C=C#CSC#O#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C12#Cl#O21#C2ClF21,True,C=C#CSC#O#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C12#Cl#O21#C2ClF21,False,285
CC#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,True,CC#C[SH]1C#O1#C#C1#NC1#CC1O#C1C1#NC1#N1#S#C123#Cl#O21#C32ClF21,False,72
CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#N#F12#S#O#2#C1FCl1C[SH]1#ClCl1Cl,True,CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#N#F12#S#O#2#C1FCl1C[SH]1#ClCl1Cl,False,49
C#CNC#C#ONSC1OC1C[SH]O1C1C1C#C1C1O#F12SO=C2C1FCl1Cl1B2=S13Cl2Cl3F,True,C#CNC#C#ONSC1OC1C[SH]O1C1C1C#C1C1O#F12SO=C2C1FCl1Cl1B2=S13Cl2Cl3F,False,127
CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#N#F12#S#O#2#C1FCl1CS#Cl,True,CC#OC#O#O#N#S1#OC1#C[SH]1C#C1C1#N#C1#C1#N#F12#S#O#2#C1FCl1CS#Cl,False,366
C#CC#CC#CO#C#O1#OC1#C[SH]1O#C1C1#C#C1#C1#O#F12#S#O=2#C1FCl1Cl1#C2=S13#Cl2Cl3F,True,C#CC#CC#CO#C#O1#OC1#C[SH]1O#C1C1#C#C1#C1#O#F12#S#O=2#C1FCl1Cl1#C2=S13#Cl2Cl3F,False,1097
