Start Experiment 02/07/2024 20:13:28

Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 20:30:07
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:09:39
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:13:02
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 3.787878787878788, 34.85595083236694, 100.0, 639.1841476078158
Experiment 1, 10.606060606060606, 41.94113990238735, 100.0, 815.682825006298
Experiment 2, 3.787878787878788, 41.021790504455566, 100.0, 644.9418237410628
Experiment 3, 13.636363636363635, 37.12672710418701, 100.0, 823.2142610186152
Experiment 4, 9.848484848484848, 35.76598086723914, 100.0, 885.7703043443817
Summary,8.333333333333334 ± 3.921872456225692,                 38.142317842127206 ± 2.8355254168025423,                 100.0 ± 0.0,                 761.7586723436347 ± 100.73150323797555
End Experiment
