Start Experiment 02/07/2024 20:03:28

Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 20:28:39
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 6.0606060606060606, 40.8711576461792, 100.0, 655.910394267901
Start Experiment 02/07/2024 22:08:56
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:12:39
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 15.151515151515152, 38.89460527896881, 100.0, 763.6670755853397
Experiment 1, 8.333333333333332, 37.09826306863265, 100.0, 791.960091995836
Experiment 2, 12.878787878787879, 37.77348019095028, 100.0, 677.8923736528478
Experiment 3, 14.393939393939394, 39.0883725316901, 100.0, 775.9873966494321
Experiment 4, 11.363636363636363, 38.19612296422323, 100.0, 852.371419073341
Summary,12.424242424242422 ± 2.424242424242425,                 38.210168806893016 ± 0.7303319341671499,                 100.0 ± 0.0,                 772.3756713913593 ± 56.2118260322665
End Experiment
