original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
OOBr[Co][AlH][AlH]S[AlH2](=[Co])[Cu](#[Cr])[AlH][H][SiH3],True,OOBr[Co][AlH][AlH]S[AlH2](=[Co])[Cu](#[Cr])[AlH][H][SiH3],False,328
[Cr]#[Se][Co][Zn]#[Cu]([H])[Hg].[Hg][Fe]#[Hg].[Hg]#[Hg],True,[Cr]#[Se][Co][Zn]#[Cu]([H])[Hg].[Hg][Fe]#[Hg].[Hg]#[Hg],False,16
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,True,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,False,74
B#C#N#P1#OO1NNCC=C#C#O#C#O#C#C#CSONOOOFF#F1#I#F2#O#F21,True,B#C#N#P1#OO1NNCC=C#C#O#C#O#C#C#CSONOOOFF#F1#I#F2#O#F21,False,23
C#C#N#O1#NN1NNOC#C#C#O#C#O#C#C#CSOCOOOFF#F#O#F1#O#F1,True,C#C#N#O1#NN1NNOC#C#C#O#C#O#C#C#CSOCOOOFF#F#O#F1#O#F1,False,25
B#CC#C#[PH]1=OO1CNCCC#C#O#C#O=C#CNSONOOOFF#C[IH]#F1=O#F1,True,B#CC#C#[PH]1=OO1CNCCC#C#O#C#O=C#CNSONOOOFF#C[IH]#F1=O#F1,False,4
CCC1=CC2C[C@@](c3c(c4ccccc4[nH]3)C[NH+](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CC[NH+]9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC,True,CCC1=CC2C[C@@](c3c(c4ccccc4[nH]3)C[NH+](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CC[NH+]9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC,False,156
OClBr[Fe][Mn][Hg][SH]1[Hg][Si]1(#[Co])[Pt](#[Tl])[AsH][Tc][SiH3],True,OClBr[Fe][Mn][Hg][SH]1[Hg][Si]1(#[Co])[Pt](#[Tl])[AsH][Tc][SiH3],False,230
C#C#N#O1#NN1NNOC#C#C#O#C#O#C#C=CSOCOOOFF#F#O#F1#O#F1,True,C#C#N#O1#NN1NNOC#C#C#O#C#O#C#C=CSOCOOOFF#F#O#F1#O#F1,False,18
OClBr[Fe][Mn][Hg][SH]1[Hg][Fe]1(#[Co])[Pt](#[Mn])[SiH2][Tc][SiH3],True,OClBr[Fe][Mn][Hg][SH]1[Hg][Fe]1(#[Co])[Pt](#[Mn])[SiH2][Tc][SiH3],False,252
CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO,True,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO,False,68
OOBr[SiH2][AlH][Fe][SH]1Cl[AsH]1(#[Co])[Cu](#[Mn])[Zn][Tc][SiH3],True,OOBr[SiH2][AlH][Fe][SH]1Cl[AsH]1(#[Co])[Cu](#[Mn])[Zn][Tc][SiH3],False,223
C#C#N#O1#NN1NNOC#C#C#O1#C#O#C#C#C1SOCOOOFF#F#O#F1#O#F1,True,C#C#N#O1#NN1NNOC#C#C#O1#C#O#C#C#C1SOCOOOFF#F#O#F1#O#F1,False,28
[Cr]#[Se][Co][Zn]#[Tc]([Cr][Au])[Hg][Fe]([Hg])(#[Hg])#[Hg],True,[Cr]#[Se][Co][Zn]#[Tc]([Cr][Au])[Hg][Fe]([Hg])(#[Hg])#[Hg],False,45
C#C#N#O1#NN1NNOC=C#C#O#C#O#C#C=CSOCOOOFF#F=O#F1#O#F1,True,C#C#N#O1#NN1NNOC=C#C#O#C#O#C#C=CSOCOOOFF#F=O#F1#O#F1,False,38
OClBr[Au][AlH][Hg][SH]1[Ti][H]1(#[Co])[Cu](#[Mn])[AsH][Tc][SiH3],True,OClBr[Au][AlH][Hg][SH]1[Ti][H]1(#[Co])[Cu](#[Mn])[AsH][Tc][SiH3],False,458
C#C#N#O1#ON1NNCC=C#C#O#C#O#C#C#CSOCOOOFF#F#I#F1#O#F1,True,C#C#N#O1#ON1NNCC=C#C#O#C#O#C#C#CSOCOOOFF#F#I#F1#O#F1,False,42
