original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
[MgH][GaH][SnH]([Pb][Mg][GeH]([Zn][PbH])[Tb][K]12([GaH][GeH2][Rh])[Sn][Pb][Rh][Rh]34([GaH2])[Mg][Rh]([MgH])[Au][Mg]5[Rh]([MgH])([SnH])[As]([GaH2])[K]([Sn][TeH])[AsH]([GeH3])([Rh])[Tb]([AsH][Au][SnH])[K]([AsH2])([Zn][SnH]([Rh])[AsH][Zn]3)[Sn]5([PbH])([As]([Zn])[GaH2])[Te]1([K])[SnH]([GeH2]4)[GeH]2[Rh])[As]([AsH][K])[Rh][Tb],True,[MgH][GaH][SnH]([Pb][Mg][GeH]([Zn][PbH])[Tb][K]12([GaH][GeH2][Rh])[Sn][Pb][Rh][Rh]34([GaH2])[Mg][Rh]([MgH])[Au][Mg]5[Rh]([MgH])([SnH])[As]([GaH2])[K]([Sn][TeH])[AsH]([GeH3])([Rh])[Tb]([AsH][Au][SnH])[K]([AsH2])([Zn][SnH]([Rh])[AsH][Zn]3)[Sn]5([PbH])([As]([Zn])[GaH2])[Te]1([K])[SnH]([GeH2]4)[GeH]2[Rh])[As]([AsH][K])[Rh][Tb],False,915
ON1O23O45O267C289#C%10%11C2%12P#8%102C3496N1%12%11572,True,ON1O23O45O267C289#C%10%11C2%12P#8%102C3496N1%12%11572,False,284
ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,True,ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,False,758
ON1O23O45C267C289#N%10%11C2%12P#8%102C3469N1%12%11572,True,ON1O23O45C267C289#N%10%11C2%12P#8%102C3469N1%12%11572,False,877
ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,True,ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,False,1992
ON1O23O45C267C289#N%10%11C2%12P#8%102C3469N1%12%11572,True,ON1O23O45C267C289#N%10%11C2%12P#8%102C3469N1%12%11572,False,516
[MgH][Rh]1[Sn][K]2([Zn][Ga]([As]([PbH])[K]([Rh])([PbH])[Rh]([MgH])([K])[Rh])[AsH]([MgH])([K][SnH])[AsH][Rh][Tb])[AsH][SnH]([K][AsH]([Zn])([GeH3])[Rh])[Te][Ga]([AsH2])[GeH]([Rh]([Zn])[GaH2])[Sn][TeH]([GeH3])[Sn]2([AsH2])[Sn]1,True,[MgH][Rh]1[Sn][K]2([Zn][Ga]([As]([PbH])[K]([Rh])([PbH])[Rh]([MgH])([K])[Rh])[AsH]([MgH])([K][SnH])[AsH][Rh][Tb])[AsH][SnH]([K][AsH]([Zn])([GeH3])[Rh])[Te][Ga]([AsH2])[GeH]([Rh]([Zn])[GaH2])[Sn][TeH]([GeH3])[Sn]2([AsH2])[Sn]1,False,609
ON1O23O45O267C289#C%10%11C2%12S#8%102C3496N1%12%11572,True,ON1O23O45O267C289#C%10%11C2%12S#8%102C3496N1%12%11572,False,1794
ON1O23O45C267S289#N%10%11C2%12P#8%102C3469N1%12%11572,True,ON1O23O45C267S289#N%10%11C2%12P#8%102C3469N1%12%11572,False,1226
CN(C)(C)CCCS(=O)(=O)O,True,CN(C)(C)CCCS(=O)(=O)O,False,681
ON1O23O45O267C289#C%10%11C2%12S#8%102C3496N1%12%11572,True,ON1O23O45O267C289#C%10%11C2%12S#8%102C3496N1%12%11572,False,820
ON1O23O45C267C289#N%10%11C2%12P#8%102C3469N1%12%11572,True,ON1O23O45C267C289#N%10%11C2%12P#8%102C3469N1%12%11572,False,112
O=N1C=CC=C1,True,O=N1C=CC=C1,False,579
O=C(O)C1CCC(C(=O)O)SS1,True,O=C(O)C1CCC(C(=O)O)SS1,False,1047
ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,True,ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,False,1905
ON1O23O45C267S289#N%10%11C2%12P#8%102C3469N1%12%11572,True,ON1O23O45C267S289#N%10%11C2%12P#8%102C3469N1%12%11572,False,756
ON1O23O45C267C289#C%10%11C2%12S#8%102C3469N1%12%11572,True,ON1O23O45C267C289#C%10%11C2%12S#8%102C3469N1%12%11572,False,244
[GeH3][Zn][K]1([AsH2])([Rh][Te][Sn][GeH2][GeH2][K]([GeH3])[Rh][Pb][SnH])[Sn][Sn][Rh]([AsH2])([K][AsH][AsH][Rh][Tb])[Sn]1,True,[GeH3][Zn][K]1([AsH2])([Rh][Te][Sn][GeH2][GeH2][K]([GeH3])[Rh][Pb][SnH])[Sn][Sn][Rh]([AsH2])([K][AsH][AsH][Rh][Tb])[Sn]1,False,216
CN1C2CC(C#N)C1C=CC2=O,True,CN1C2CC(C#N)C1C=CC2=O,False,1085
ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,True,ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,False,307
ON1O23O45O267C289#C%10%11C2%12S#8%102C3496N1%12%11572,True,ON1O23O45O267C289#C%10%11C2%12S#8%102C3496N1%12%11572,False,1214
ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,True,ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,False,1042
[K][GeH2][Zn][K]1([AsH2])[Sn][Sn][Rh]([K]23[Ga]([K]([SnH]([Rh])[Pb][Rh])[Te][Sn][GeH2][Rh]([GaH2])[Zn]([As]([SnH])[SnH])[AsH]2([SnH])[Zn]([Rh])[Mg][Pb][AsH2])[As]3[AsH][Rh][Tb])[Sn]1,True,[K][GeH2][Zn][K]1([AsH2])[Sn][Sn][Rh]([K]23[Ga]([K]([SnH]([Rh])[Pb][Rh])[Te][Sn][GeH2][Rh]([GaH2])[Zn]([As]([SnH])[SnH])[AsH]2([SnH])[Zn]([Rh])[Mg][Pb][AsH2])[As]3[AsH][Rh][Tb])[Sn]1,False,1312
ON1O23O45C267C289#N%10%11C2%12P#8%102C3469N1%12%11572,True,ON1O23O45C267C289#N%10%11C2%12P#8%102C3469N1%12%11572,False,551
ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,True,ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,False,1787
CC1=NN=C2SC=NN12,True,CC1=NN=C2SC=NN12,False,558
[MgH][GeH2][As]1[K]2[SnH]([GeH2][AsH]2([Zn])[Tb])[TeH]2[Rh][Zn]([Sn][Ga]([MgH])[Rh][Mg][AsH2])[Mg]3[K][Te][Sn][GeH]([Rh][K])[Ga]2[Sn]245[GaH][Zn]2[K][As]2[Ga]6[GeH2][K]6([GeH3])([SnH])([Rh]([MgH])[Pb]4)[SnH]([Au][As]([K]([Rh])([Au])[PbH])[Pb][SnH]4[K]([AsH2])[Sn][Rh]1([Zn][As]5[SnH])[Sn]34[GeH3])[As]2[Rh][Tb],True,[MgH][GeH2][As]1[K]2[SnH]([GeH2][AsH]2([Zn])[Tb])[TeH]2[Rh][Zn]([Sn][Ga]([MgH])[Rh][Mg][AsH2])[Mg]3[K][Te][Sn][GeH]([Rh][K])[Ga]2[Sn]245[GaH][Zn]2[K][As]2[Ga]6[GeH2][K]6([GeH3])([SnH])([Rh]([MgH])[Pb]4)[SnH]([Au][As]([K]([Rh])([Au])[PbH])[Pb][SnH]4[K]([AsH2])[Sn][Rh]1([Zn][As]5[SnH])[Sn]34[GeH3])[As]2[Rh][Tb],False,158
ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,True,ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,False,1604
ON1O23O45O267C289#C%10%11C2%12S#8%102C3496N1%12%11572,True,ON1O23O45O267C289#C%10%11C2%12S#8%102C3496N1%12%11572,False,1004
ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,True,ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,False,747
O=N1O2O3O4O5O6C7C8N9#N%10%11C2%12P#8%102C3496N1%12%11572,True,O=N1O2O3O4O5O6C7C8N9#N%10%11C2%12P#8%102C3496N1%12%11572,False,302
[K][Te][GeH2][Zn][K]([AsH2])[Sn][Pb][AsH][GaH][K][Zn]([AsH2])[K][Sn][Pb][Rh],True,[K][Te][GeH2][Zn][K]([AsH2])[Sn][Pb][AsH][GaH][K][Zn]([AsH2])[K][Sn][Pb][Rh],False,1248
ON1O23O45C267[Co]289#C%10%11C2%12I#8%102C3469N1%12%11572,True,ON1O23O45C267[Co]289#C%10%11C2%12I#8%102C3469N1%12%11572,False,459
ON1O23O45C267C289#N%10%11C2%12P#8%102C3469N1%12%11572,True,ON1O23O45C267C289#N%10%11C2%12P#8%102C3469N1%12%11572,False,1234
ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,True,ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,False,1726
ON1O23O45O267C289#C%10%11C2%12P#8%102C3496N1%12%11572,True,ON1O23O45O267C289#C%10%11C2%12P#8%102C3496N1%12%11572,False,1637
ON1O23O45C267C289#C%10%11C2%12P#8%102C3469N1%12%11572,True,ON1O23O45C267C289#C%10%11C2%12P#8%102C3469N1%12%11572,False,479
ON1O23O45O267C289#C%10%11C2%12P#8%102C3496N1%12%11572,True,ON1O23O45O267C289#C%10%11C2%12P#8%102C3496N1%12%11572,False,956
ON1O23O45C267S289#N%10%11C2%12P#8%102C3469N1%12%11572,True,ON1O23O45C267S289#N%10%11C2%12P#8%102C3469N1%12%11572,False,1772
ON1O23O45C267C289#N%10%11C2%12P#8%102C3469C1%12%11572,True,ON1O23O45C267C289#N%10%11C2%12P#8%102C3469C1%12%11572,False,897
ON1O23O45C267C289#N%10%11C2%12P#8%102C3469C1%12%11572,True,ON1O23O45C267C289#N%10%11C2%12P#8%102C3469C1%12%11572,False,1176
ON1O23O45C267C289#N%10%11C2%12P#8%102C3469C1%12%11572,True,ON1O23O45C267C289#N%10%11C2%12P#8%102C3469C1%12%11572,False,1514
ON1O23O45O267C289#C%10%11C2%12S#8%102C3496N1%12%11572,True,ON1O23O45O267C289#C%10%11C2%12S#8%102C3496N1%12%11572,False,55
CN1N=CC(=O)NC1=S,True,CN1N=CC(=O)NC1=S,False,1639
ON1O23O45C267S289#N%10%11C2%12P#8%102C3469N1%12%11572,True,ON1O23O45C267S289#N%10%11C2%12P#8%102C3469N1%12%11572,False,522
O=C1CCCCN1,True,O=C1CCCCN1,False,425
ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,True,ON1O23O45O267C289#N%10%11C2%12P#8%102C3496N1%12%11572,False,997
ON1O23O45C267C289#N%10%11C2%12P#8%102C3469N1%12%11572,True,ON1O23O45C267C289#N%10%11C2%12P#8%102C3469N1%12%11572,False,198
