original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
O=CC1ClO4ClN2(O)N2C1345CNOC2O1N23O46O4N7S8(=N42685)SH713,True,O=CC1ClO4ClN2(O)N2C1345CNOC2O1N23O46O4N7S8(=N42685)SH713,False,171
C#F1=O2=N13N(F)(OO1Cl=Cl12)C1([Tc])#C324CC(Cl3FFF3[IH]F)OC1C1C35N26O2O7(N)#S(#C)(O137)N2564,True,C#F1=O2=N13N(F)(OO1Cl=Cl12)C1([Tc])#C324CC(Cl3FFF3[IH]F)OC1C1C35N26O2O7(N)#S(#C)(O137)N2564,False,39
O=C1C2C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C%18C%19C%20C%21C%22C%23C%24C%25C%26C%27C%28C%29C%30C%31C%32C%33C%34C%35C%36C%37C%38C%39C%40C%41C%42C%43C%44C%45C%46C%47C%48C%49C%50C%51C%52C%53C%54C%55C%56C%57C%58C%59C%60C%61C%62C%63C%64C%65C%66C%67C%68C%69C%70C%71C%72C%73C%74C%75C%76C%77C%78C%79C%80C%81C%82C%83C%84C%85C%86C%87C%88C%89C%90C%91C%92C%93C%94C%95C%96C%97C%98C%99C100C101C102C103C104C105C106C107C108C109C110C111C112C113C114C115C116C117C118C119C120C121N(O)OO1ClCl31,True,O=C1C2C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C%18C%19C%20C%21C%22C%23C%24C%25C%26C%27C%28C%29C%30C%31C%32C%33C%34C%35C%36C%37C%38C%39C%40C%41C%42C%43C%44C%45C%46C%47C%48C%49C%50C%51C%52C%53C%54C%55C%56C%57C%58C%59C%60C%61C%62C%63C%64C%65C%66C%67C%68C%69C%70C%71C%72C%73C%74C%75C%76C%77C%78C%79C%80C%81C%82C%83C%84C%85C%86C%87C%88C%89C%90C%91C%92C%93C%94C%95C%96C%97C%98C%99C100C101C102C103C104C105C106C107C108C109C110C111C112C113C114C115C116C117C118C119C120C121N(O)OO1ClCl31,False,15
N#CCl[Co]1FF2C3[Tc]4[H](C#O)Cl21C1OC2O5N67C89[SH]%10N%11#S%12(#CC%1086%12C968(#O24C(O)CO2NO2C2#F6F28#O)O1)O#%11357,True,N#CCl[Co]1FF2C3[Tc]4[H](C#O)Cl21C1OC2O5N67C89[SH]%10N%11#S%12(#CC%1086%12C968(#O24C(O)CO2NO2C2#F6F28#O)O1)O#%11357,False,5
[H][Tc]([Fe])([Hg])[Cu]([Hg])[Mn]([Hg])(=[Hg])=[Tl][H][Ca]([CaH])[Co][Cu],True,[H][Tc]([Fe])([Hg])[Cu]([Hg])[Mn]([Hg])(=[Hg])=[Tl][H][Ca]([CaH])[Co][Cu],False,70
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,True,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,False,73
C#F[IH][Al]1FFCl1([BiH][Tc]#F)C1CC2345#N(C(O1)O1N67C28N2O9(NCl(#Cl)#[Si][AsH][Ti])#O16S#91#BN28713)N1OO1O1Cl=Cl1C1#C4F15#O,True,C#F[IH][Al]1FFCl1([BiH][Tc]#F)C1CC2345#N(C(O1)O1N67C28N2O9(NCl(#Cl)#[Si][AsH][Ti])#O16S#91#BN28713)N1OO1O1Cl=Cl1C1#C4F15#O,False,35
O#F12N3#O1Cl1ClO1ON(F)C1([Tc])#C3245CC(Cl2FFF2[IH]F)OC1C1C23N46O4O7(NCl#Cl)#S8(#CN42685)O=713,True,O#F12N3#O1Cl1ClO1ON(F)C1([Tc])#C3245CC(Cl2FFF2[IH]F)OC1C1C23N46O4O7(NCl#Cl)#S8(#CN42685)O=713,False,62
C#F[IH]F1OFCl1C1CC234#C(C(O1)C1CN256N3O5O2#S6(#C)O12)N(F)OO1Cl=Cl1O1#N4F1#C,True,C#F[IH]F1OFCl1C1CC234#C(C(O1)C1CN256N3O5O2#S6(#C)O12)N(F)OO1Cl=Cl1O1#N4F1#C,False,102
O=CClC1ClOON2(O)N2C1CCOC2O1C23O6N(Cl)Cl[SiH]7[Ti][AsH]7S27BN7428N6C52N138,True,O=CClC1ClOON2(O)N2C1CCOC2O1C23O6N(Cl)Cl[SiH]7[Ti][AsH]7S27BN7428N6C52N138,False,333
[Ti]#[Zn][Bi]([Au]#[Ti][Cu])[Tc]([AlH2]#[H][Tc]#[Cu]1[AsH][Hg]1)[TlH][Cu],True,[Ti]#[Zn][Bi]([Au]#[Ti][Cu])[Tc]([AlH2]#[H][Tc]#[Cu]1[AsH][Hg]1)[TlH][Cu],False,156
N#CClF1FFCl1C1OC2C3N45C67[SH]8N9(NCl#Cl)#O34S#93#CN8653C734(#C2([Tc])N2FO2O2ClCl2O2#N3F24#O)O1,True,N#CClF1FFCl1C1OC2C3N45C67[SH]8N9(NCl#Cl)#O34S#93#CN8653C734(#C2([Tc])N2FO2O2ClCl2O2#N3F24#O)O1,False,29
