original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C#C1#C[SH]1#C#C1#N2#C3C(#N4#ClO45O1#C51#C#C#C4#F56#C41C5O#O#C#C1C([CaH])O16)O32,True,C#C1#C[SH]1#C#C1#N2#C3C(#N4#ClO45O1#C51#C#C#C4#F56#C41C5O#O#C#C1C([CaH])O16)O32,False,1668
C#C1#C[SH]1#C#C#N1#C2O1O2#N1#ClO12O#C21#C#C#C2#F34(B#[PH]F([H]Cl5#P6(#[H]5)OF6[Na])BP[PH]#P([Na])(#[Na]P)[Ca]B[Ca]#[PH]PP)#C21C3O#O#C#C1N(F)O14,True,C#C1#C[SH]1#C#C#N1#C2O1O2#N1#ClO12O#C21#C#C#C2#F34(B#[PH]F([H]Cl5#P6(#[H]5)OF6[Na])BP[PH]#P([Na])(#[Na]P)[Ca]B[Ca]#[PH]PP)#C21C3O#O#C#C1N(F)O14,False,510
C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]3(C)[C@H]2[C@H](O)C[C@H]4\\C([C@H](C[C@]34C)OC(C)=O)=C(/CCC=C(C)C)C(O)=O,True,C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]3(C)[C@H]2[C@H](O)C[C@H]4\\C([C@H](C[C@]34C)OC(C)=O)=C(/CCC=C(C)C)C(O)=O,False,323
C#N1#C2C1#C1#C3#O4#C5C(#N6#ClO67N3#C173#C#N#C1#F6#Cl13C6O#O#O#C1OP1O)C254,True,C#N1#C2C1#C1#C3#O4#C5C(#N6#ClO67N3#C173#C#N#C1#F6#Cl13C6O#O#O#C1OP1O)C254,False,374
B1C2=COOC3C45F3(BB(OCl3P6(POF6[Na])BP[PH]P([Na])([Na])CaB[Ca]PP)(C4CC#C#C53OO34ClN4C3C4N(C#C#SH5CC5C)O43)O21,True,B1C2=COOC3C45F3(BB(OCl3P6(POF6[Na])BP[PH]P([Na])([Na])CaB[Ca]PP)(C4CC#C#C53OO34ClN4C3C4N(C#C#SH5CC5C)O43)O21,False,445
Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,True,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,True,593
CC1=CC[SH]C1C#CC#N1C2O1O2N1OO2OC#C#C#O2F3B[PH]F(HCl4P5(HP6(H5)OO6[Na])BP[PH]P(Na)(NaP)CaB[Ca]CaPP)C21C3OOC#C#C1N(Na)O4,True,CC1=CC[SH]C1C#CC#N1C2O1O2N1OO2OC#C#C#O2F3B[PH]F(HCl4P5(HP6(H5)OO6[Na])BP[PH]P(Na)(NaP)CaB[Ca]CaPP)C21C3OOC#C#C1N(Na)O4,False,443
C#C1#C2[SH]1#C#C#N1#C3O(#N4#OO45O#N54#C#C#O5#F6(B#[PH]F([H]Cl7#P8(#[H]7)ClF8[Na])BP[PH]#P([Na])(#[Na][CaH])[Ca]B[Na]#[Ca]([CaH])PP)(ONF)#F54[Na]6F#F#F)C231,True,C#C1#C2[SH]1#C#C#N1#C3O(#N4#OO45O#N54#C#C#O5#F6(B#[PH]F([H]Cl7#P8(#[H]7)ClF8[Na])BP[PH]#P([Na])(#[Na][CaH])[Ca]B[Na]#[Ca]([CaH])PP)(ONF)#F54[Na]6F#F#F)C231,False,770
B1N2C3C4O5C6F7(B8PO(=[H]Cl9P%10(#[H]11)OF%10[Na])BP%11P([Na])(#[Na])[Ca]B[CaH])(#C12#C#C#C%13O2Cl%14N%15O%13C%14N(%12C%16C%17[SH]5C%18C5%19C)O%14%12)O%13%11,True,B1N2C3C4O5C6F7(B8PO(=[H]Cl9P%10(#[H]11)OF%10[Na])BP%11P([Na])(#[Na])[Ca]B[CaH])(#C12#C#C#C%13O2Cl%14N%15O%13C%14N(%12C%16C%17[SH]5C%18C5%19C)O%14%12)O%13%11,False,453
B[Na]#P([Na])(#[PH]PBF(#[H]Cl1#P2(#[H]1)ClF2[Na])[PH]#BF12#O3#Br#C#N4(#OO45O#N5#O4C5#N(#C#C#[SH]6C#C6#C)C54)C#13C2O#O)[Ca]B[Ca]#[PH]PP,True,B[Na]#P([Na])(#[PH]PBF(#[H]Cl1#P2(#[H]1)ClF2[Na])[PH]#BF12#O3#Br#C#N4(#OO45O#N5#O4C5#N(#C#C#[SH]6C#C6#C)C54)C#13C2O#O)[Ca]B[Ca]#[PH]PP,False,57
C[N+]1(C)CCCCC1C(=O)N[C@@H]2C[C@@H]3CC[C@H]4[C@@H]2CC[C@]4(C)O3,True,C[N+]1(C)CCCCC1C(=O)N[C@@H]2C[C@@H]3CC[C@H]4[C@@H]2CC[C@]4(C)O3,False,127
CCN(CC)C(=O)COc1cc2NC(=O)C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]3(C)Oc4c(C)c(O)c(c2O)c1c4C3=O)/C,True,CCN(CC)C(=O)COc1cc2NC(=O)C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]3(C)Oc4c(C)c(O)c(c2O)c1c4C3=O)/C,False,261
B[Na]#P([Na])(#[PH]PBF(=[H]Cl1#P2(#[H]1)ClF2[Na])[PH]#BF12#O3#Br#C#N4(#OO45O#N5#O4C5#N(#C#C#[SH]6C#C6#C)C54)C#13C2O#F#F)[Ca]B[Ca]#[PH]PP,True,B[Na]#P([Na])(#[PH]PBF(=[H]Cl1#P2(#[H]1)ClF2[Na])[PH]#BF12#O3#Br#C#N4(#OO45O#N5#O4C5#N(#C#C#[SH]6C#C6#C)C54)C#13C2O#F#F)[Ca]B[Ca]#[PH]PP,False,201
B[Ca]P([Na])(#[Na]P)#[PH]PBO([H]Cl1#[Na]2(#[H]1)OF2[Na])[PH]#BF123#C4#C#C#C5(#OO56Cl#N6#O5C6#N(#C#C#[SH]7C#C7#C)O65)C#14C2O#O#C#C1N(F)O13,True,B[Ca]P([Na])(#[Na]P)#[PH]PBO([H]Cl1#[Na]2(#[H]1)OF2[Na])[PH]#BF123#C4#C#C#C5(#OO56Cl#N6#O5C6#N(#C#C#[SH]7C#C7#C)O65)C#14C2O#O#C#C1N(F)O13,False,206
C#N1#C2C1#C1#C3#N4#C5C(#N6#ClO67N3#C173#C#N#C1#F6#Cl13C6O#O#O#C1OP1O)C254,True,C#N1#C2C1#C1#C3#N4#C5C(#N6#ClO67N3#C173#C#N#C1#F6#Cl13C6O#O#O#C1OP1O)C254,False,785
C#C1#C2[SH]1#C#C#N1#C3O(#N4#ClO45O#C54#C#C#C5#F67(B#[PH]F([H]Cl8#P9(#[H]8)OF9[Na])BP[PH]#P([Na])(#[Na]P)[Ca]B[Ca]#[Ca]([CaH])PP)#C54C6O#O#C#C4N([Na])O47)O231,True,C#C1#C2[SH]1#C#C#N1#C3O(#N4#ClO45O#C54#C#C#C5#F67(B#[PH]F([H]Cl8#P9(#[H]8)OF9[Na])BP[PH]#P([Na])(#[Na]P)[Ca]B[Ca]#[Ca]([CaH])PP)#C54C6O#O#C#C4N([Na])O47)O231,False,224
C#C1#C2[SH]1#C#C#N1#C3O(#N4#OO45O#N54#C#C#O5#F6(B#[PH]F([H]Cl7#P8(#[H]7)ClF8[Na])BP[PH]#P([Na])(#[Na][CaH])[Ca]B[Ca]#P([CaH])PP)#C54[Na]6O#O#F)C231,True,C#C1#C2[SH]1#C#C#N1#C3O(#N4#OO45O#N54#C#C#O5#F6(B#[PH]F([H]Cl7#P8(#[H]7)ClF8[Na])BP[PH]#P([Na])(#[Na][CaH])[Ca]B[Ca]#P([CaH])PP)#C54[Na]6O#O#F)C231,False,13
C#N1#C2C1#C1#C3#N4#C5C(#N6#ClO67N3#C173#C#N#C1#F6#Cl13C6O#O#O#C1OP1O)C254,True,C#N1#C2C1#C1#C3#N4#C5C(#N6#ClO67N3#C173#C#N#C1#F6#Cl13C6O#O#O#C1OP1O)C254,False,895
