original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C[Sn]C[SnH],True,C[Sn]C[SnH],True,813
CC[Sn]C[Sn]C[Sn]CCC=C[SnH],True,CC[Sn]C[Sn]C[Sn]CCC=C[SnH],True,1540
CC[Sn]C[Sn]C,True,CC[Sn]C[Sn]C,True,828
CCC[Sn][SnH],True,CCC[Sn][SnH],False,1262
CC[Sn]C[Sn]C[SnH],True,CC[Sn]C[Sn]C[SnH],True,1784
[SnH]C[Sn][SnH],True,[SnH]C[Sn][SnH],True,1536
C[Sn]C[Sn][SnH],True,C[Sn]C[Sn][SnH],True,402
C=C[SnH],True,C=C[SnH],False,397
C=C[Sn]C[Sn]C[Sn]CCCC,True,C=C[Sn]C[Sn]C[Sn]CCCC,True,1082
[SnH]CCCC[SnH],True,[SnH]CCCC[SnH],False,939
[SnH]C[SnH],True,[SnH]C[SnH],True,243
[SnH][SnH],True,[SnH][SnH],False,1236
C=C[Sn]C=[SnH]C[Sn]CC=C=C[Sn]C,True,C=C[Sn]C=[SnH]C[Sn]CC=C=C[Sn]C,True,648
[SnH][SnH],True,[SnH][SnH],False,1864
CC[SnH],True,CC[SnH],True,1090
CC[Sn]C,True,CC[Sn]C,True,1340
[Sn]=C[Sn][Sn]C=C=C[SnH],True,[Sn]=C[Sn][Sn]C=C=C[SnH],False,736
CC[Sn]C[SnH],True,CC[Sn]C[SnH],True,1425
CC[Sn]C[SnH],True,CC[Sn]C[SnH],True,371
[SnH]C[SnH],True,[SnH]C[SnH],True,1330
CC[Sn]C[Sn]C,True,CC[Sn]C[Sn]C,True,1026
CC[SnH],True,CC[SnH],True,612
C[Sn]C=[SnH][SnH],True,C[Sn]C=[SnH][SnH],False,752
CC[Sn]C,True,CC[Sn]C,True,1538
CC[Sn]C,True,CC[Sn]C,True,802
[SnH]C[Sn][SnH],True,[SnH]C[Sn][SnH],True,1136
[SnH]C[Sn][SnH],True,[SnH]C[Sn][SnH],True,774
[SnH]C=CCC[SnH],True,[SnH]C=CCC[SnH],False,1508
[SnH][SnH],True,[SnH][SnH],False,1820
C=CC[Sn][Sn]C[Sn]C[Sn]C=C,True,C=CC[Sn][Sn]C[Sn]C[Sn]C=C,True,1265
CC[Sn]C[Sn]C,True,CC[Sn]C[Sn]C,True,485
[SnH]C[SnH],True,[SnH]C[SnH],True,716
[SnH]CCCC[SnH],True,[SnH]CCCC[SnH],False,1606
[SnH]C[Sn][SnH],True,[SnH]C[Sn][SnH],True,1978
C[Sn][Sn]CCC[SnH],True,C[Sn][Sn]CCC[SnH],True,1039
CC[Sn]C[Sn]C[Sn][Sn]C[Sn]C,True,CC[Sn]C[Sn]C[Sn][Sn]C[Sn]C,True,920
CCC[SnH],True,CCC[SnH],False,848
[SnH]C[Sn][SnH],True,[SnH]C[Sn][SnH],True,199
C[Sn]CCC[Sn][Sn]C[SnH],True,C[Sn]CCC[Sn][Sn]C[SnH],True,923
