Start Experiment 02/07/2024 20:07:03

Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 20:20:36
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 21:30:47
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 11.029411764705882, 40.572478421529134, 100.0, 660.6710062820738
Experiment 1, 11.029411764705882, 38.207039546966556, 100.0, 719.7244154671766
Experiment 2, 5.147058823529411, 38.61797686985561, 100.0, 752.6693725304159
Experiment 3, 2.941176470588235, 39.77713704109192, 100.0, 612.48904446001
Experiment 4, 1.4705882352941175, 40.2256600856781, 100.0, 769.1888267119582
Summary,6.323529411764705 ± 4.016617730514018,                 39.480058393024265 ± 0.9166592235843631,                 100.0 ± 0.0,                 702.9485330903269 ± 58.50072984076342
End Experiment
