original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
CCN1(C)C[SH]1N1C2#C13#O1#F3#C13#Cl1#C23#O2#C#O2#O12#C1#O34#C15#O3#C524#CO#N,True,CCN1(C)C[SH]1N1C2#C13#O1#F3#C13#Cl1#C23#O2#C#O2#O12#C1#O34#C15#O3#C524#CO#N,False,830
CCN1(N)C[S]1N1C2=CC3=O1=CF3C13=Cl1C23=O2C=O2C123C1=O245C12O4O235CO=N,True,CCN1(N)C[S]1N1C2=CC3=O1=CF3C13=Cl1C23=O2C=O2C123C1=O245C12O4O235CO=N,False,1554
CCO1(C)N[SH]1C1Cl#N12#O1#O23#O12#N31#C2#C2#N#O2#C123#C1#C245#C1#O4#C53#NF=O,True,CCO1(C)N[SH]1C1Cl#N12#O1#O23#O12#N31#C2#C2#N#O2#C123#C1#C245#C1#O4#C53#NF=O,False,1936
COC1(C)NC1C1C2C13O1F34N13N41C23C2COC123C1C245C12O4C235CF3O2C123C1C245C12O4C235CF3O2,True,COC1(C)NC1C1C2C13O1F34N13N41C23C2COC123C1C245C12O4C235CF3O2C123C1C245C12O4C235CF3O2,False,332
CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(NC(=O)C3CC(=O)CCN3C(=O)C(Cc4ccc(cc4)N(C)C)N(C)C(=O)C5CCCN5C1=O)c6ccccc6,True,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(NC(=O)C3CC(=O)CCN3C(=O)C(Cc4ccc(cc4)N(C)C)N(C)C(=O)C5CCCN5C1=O)c6ccccc6,False,288
CCN1(N)C[SH]1N1C2#C13#O1#F3#C13#Cl1#C23#C2#C#O2#C12#C1#C34#C15#O3#C245#CO#N,True,CCN1(N)C[SH]1N1C2#C13#O1#F3#C13#Cl1#C23#C2#C#O2#C12#C1#C34#C15#O3#C245#CO#N,False,1411
CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c3ccc(O)cc3,True,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c3ccc(O)cc3,False,313
CCO1(C)N=S1C1Cl#N12#O1#O2#O12#N1#C2#C2#N#O2#C12#C1#C34#C1#O3#C42#NF=O,True,CCO1(C)N=S1C1Cl#N12#O1#O2#O12#N1#C2#C2#N#O2#C12#C1#C34#C1#O3#C42#NF=O,False,285
CCN1(N)C[SH]1N1C2#C13#O1#F3#C13#Cl1#C23#O2#C#O2#C123#C1#O245#C12#O4#C235#CO#N,True,CCN1(N)C[SH]1N1C2#C13#O1#F3#C13#Cl1#C23#O2#C#O2#C123#C1#O245#C12#O4#C235#CO#N,False,1786
CCN1(C)C[SH]1[SH]1C#C12#C1#F2#C12#Cl1#C2#O2#O#O2#O12#C1#O34#C1#N3#O42#CO=N,True,CCN1(C)C[SH]1[SH]1C#C12#C1#F2#C12#Cl1#C2#O2#O#O2#O12#C1#O34#C1#N3#O42#CO=N,False,283
CCO1(C)N[SH]1C1Cl#N12#O1#O23#O12#N31#C2#C2#N#O2#C123#C1#C245#C1#O4#C53#NF=O,True,CCO1(C)N[SH]1C1Cl#N12#O1#O23#O12#N31#C2#C2#N#O2#C123#C1#C245#C1#O4#C53#NF=O,False,168
CON1(N)C[SH]1N1C2#C13#O1#F3#N13#Cl1#C23#C2#C#O2#C123#C1#C245#C12#O4#C235#CO#N,True,CON1(N)C[SH]1N1C2#C13#O1#F3#N13#Cl1#C23#C2#C#O2#C123#C1#C245#C12#O4#C235#CO#N,False,136
CN[C@@H]1[C@@H](O)[C@H](OC[C@]1(C)O)O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(=CC[C@H]3N)CN)[C@@H]2O,True,CN[C@@H]1[C@@H](O)[C@H](OC[C@]1(C)O)O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(=CC[C@H]3N)CN)[C@@H]2O,False,468
CC(C)NCC(O)COc1cccc2ccccc12,True,CC(C)NCC(O)COc1cccc2ccccc12,False,440
CCN1(N)C[SH]1N1C2#C13#O1#F3#C13#Cl1#C23#O2#C#O2#C123#C1#O245#C12#O4#C235#CO#N,True,CCN1(N)C[SH]1N1C2#C13#O1#F3#C13#Cl1#C23#O2#C#O2#C123#C1#O245#C12#O4#C235#CO#N,False,19
CCN1(N)C[S]1N1C2C13O1F3C13Cl1C23O2CO2C123C1O245C12O4C235CO[N],True,CCN1(N)C[S]1N1C2C13O1F3C13Cl1C23O2CO2C123C1O245C12O4C235CO[N],False,30
CCN(CC)C(=S)SSC(=S)N(CC)CC,True,CCN(CC)C(=S)SSC(=S)N(CC)CC,True,48
CNCCC=C1c2ccccc2CCc3ccccc13,True,CNCCC=C1c2ccccc2CCc3ccccc13,True,199
CC1(C)S[C@@H]2C(NC(=O)[C@H](NC(=O)C3=CNc4cccnc4C3=O)c5ccccc5)C(=O)N2[C@H]1C(O)=O,True,CC1(C)S[C@@H]2C(NC(=O)[C@H](NC(=O)C3=CNc4cccnc4C3=O)c5ccccc5)C(=O)N2[C@H]1C(O)=O,False,379
CCN1(C)C[SH]1N1C2#C13#O1#F3#C13#Cl1#C23#O2#C#O2#O12#C1#O34#C15#N3#C524#CO#N,True,CCN1(C)C[SH]1N1C2#C13#O1#F3#C13#Cl1#C23#O2#C#O2#O12#C1#O34#C15#N3#C524#CO#N,False,292
C1=CC(=CC4=C1N2C(=NC(/C2=O)=C\\N3CCN(C)CC3)CN=C4C5=C(C=CC=C5)Cl)[N+](=O)[O-],True,C1=CC(=CC4=C1N2C(=NC(/C2=O)=C\\N3CCN(C)CC3)CN=C4C5=C(C=CC=C5)Cl)[N+](=O)[O-],True,552
CCN1(N)C[SH]1N1C2#C13#O1#F3#N13#Cl1#C23#C2#C#O2#C123#C1#C245#C12#O4#C235#CO#N,True,CCN1(N)C[SH]1N1C2#C13#O1#F3#N13#Cl1#C23#C2#C#O2#C123#C1#C245#C12#O4#C235#CO#N,False,34
CCO1(C)N[SH]1C1Cl#N12#O1#O23#C12#N31#C2#C2#C#O2#C123#C1#C245#C1#O4#C53#NC=O,True,CCO1(C)N[SH]1C1Cl#N12#O1#O23#C12#N31#C2#C2#C#O2#C123#C1#C245#C1#O4#C53#NC=O,False,145
C1CCN(CC1)C(=O)c2ccccc2,True,C1CCN(CC1)C(=O)c2ccccc2,True,456
CCN1(C)C[SH]1N1C2=O3=O1F3C13Cl1C23O2C=O2O123C1O245C12O4C235CO=N,True,CCN1(C)C[SH]1N1C2=O3=O1F3C13Cl1C23O2C=O2O123C1O245C12O4C235CO=N,False,18
CCN1(C)C[SH]1N1C#C12#C1#F23#C12#C31#C2#C2#C#O2#C123#C1#C245#C12#O4#O235#CO#N,True,CCN1(C)C[SH]1N1C#C12#C1#F23#C12#C31#C2#C2#C#O2#C123#C1#C245#C12#O4#O235#CO#N,False,1199
CCO1(C)N[SH]1C1Cl#N12#O1#O23#O12#N31#C2#C2#N#O2#C123#C1#C245#C1#O4#C53#NF=O,True,CCO1(C)N[SH]1C1Cl#N12#O1#O23#O12#N31#C2#C2#N#O2#C123#C1#C245#C1#O4#C53#NF=O,False,524
CCN1(N)C[SH]1N1C2#C13#O1#F3#C13#Cl1#C23#O2#C#O2#O123#C1#O245#C12#O4#C235#CO#N,True,CCN1(N)C[SH]1N1C2#C13#O1#F3#C13#Cl1#C23#O2#C#O2#O123#C1#O245#C12#O4#C235#CO#N,False,323
CCN1(N)C[S]1N1C2=CC3=O1=CF3C13Cl1C23O2C=O2C123C1O245C12O4C235CO=N,True,CCN1(N)C[S]1N1C2=CC3=O1=CF3C13Cl1C23O2C=O2C123C1O245C12O4C235CO=N,False,447
C#O12#N3#C4#O31#C4#O21#O2#C#O2#C23#Cl1#C21#F2#C1#C21#C3N1[SH]1CN1(C)CC,True,C#O12#N3#C4#O31#C4#O21#O2#C#O2#C23#Cl1#C21#F2#C1#C21#C3N1[SH]1CN1(C)CC,False,275
CCO1(C)N=S1C1Cl#N12#O1#O23#O12#N31#C2#C2#N#O2#C123#C1#C245#C1#O4#C53#NF#O,True,CCO1(C)N=S1C1Cl#N12#O1#O23#O12#N31#C2#C2#N#O2#C123#C1#C245#C1#O4#C53#NF#O,False,1884
NNc1nncc2ccccc12,True,NNc1nncc2ccccc12,False,326
