original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C#C1#C2#O3456#CC3C143#N14C5N15O17#C89#C1%10N1[SH]%11C8%12%13C98O9%14CC89%12N8[IH]CNF9%12(Cl)Cl8[Au]98[Ca]9Cl[SH]2[Al]2([Hg])(#[Co][Cu]%15[Se][Tc]%152)[Zn]([Se]#[Tc]2#[AlH]([TlH][AsH][Fe])[Mn]2)[Fe]6[SeH]([Ti]9)C582(C5C72O5143)F%11%10%14%13%12,True,C#C1#C2#O3456#CC3C143#N14C5N15O17#C89#C1%10N1[SH]%11C8%12%13C98O9%14CC89%12N8[IH]CNF9%12(Cl)Cl8[Au]98[Ca]9Cl[SH]2[Al]2([Hg])(#[Co][Cu]%15[Se][Tc]%152)[Zn]([Se]#[Tc]2#[AlH]([TlH][AsH][Fe])[Mn]2)[Fe]6[SeH]([Ti]9)C582(C5C72O5143)F%11%10%14%13%12,False,287
C#C1#N2#O345(#CC3C143#N14C56N57[SH]8C9%10%11C%12%13N9%14#C9%15C%16%17C(C%16513)C%171([Au]3F5N%16[IH]CFF53(Cl)F81%10(O%121=N%16%13%11C1)F#%1497)N6%154)[Fe][Zn][Hg][SH]2Cl,True,C#C1#N2#O345(#CC3C143#N14C56N57[SH]8C9%10%11C%12%13N9%14#C9%15C%16%17C(C%16513)C%171([Au]3F5N%16[IH]CFF53(Cl)F81%10(O%121=N%16%13%11C1)F#%1497)N6%154)[Fe][Zn][Hg][SH]2Cl,False,16
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,True,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,False,74
C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,True,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,False,23
C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl,True,C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl,False,25
C#C1#C(SCl)#O234([Fe][Zn])#CC2C132#N13C4N14C15#N67#F18N1[SH]9C6%10%11C76O7%12CN67%10N6[IH][Tc]FF7%10(Cl)F6[Au]7C46(C4C56O4132)F9%128%11%10,True,C#C1#C(SCl)#O234([Fe][Zn])#CC2C132#N13C4N14C15#N67#F18N1[SH]9C6%10%11C76O7%12CN67%10N6[IH][Tc]FF7%10(Cl)F6[Au]7C46(C4C56O4132)F9%128%11%10,False,4
B#N1#N2#O3456#OC3C143#C14C57N58S9%10O%11%12%13N%14%15O%16%17#C%14%11(C%16)N%11([IH]CC)ClF%14%16F%11[H]%14%11[Ca]%14[H][Al]([Fe]6[SiH]([Se]#[Mn]6#[Tc]([TlH][Fe][Mn])[Tc]6)[Hg]6(#[Au]O[BiH][Se]6)[SH]2[Hg]%14)O%1126%14C%11C2(O2(#O%15%12#F529C%17%16%10%136)N71%14)O%11483,True,B#N1#N2#O3456#OC3C143#C14C57N58S9%10O%11%12%13N%14%15O%16%17#C%14%11(C%16)N%11([IH]CC)ClF%14%16F%11[H]%14%11[Ca]%14[H][Al]([Fe]6[SiH]([Se]#[Mn]6#[Tc]([TlH][Fe][Mn])[Tc]6)[Hg]6(#[Au]O[BiH][Se]6)[SH]2[Hg]%14)O%1126%14C%11C2(O2(#O%15%12#F529C%17%16%10%136)N71%14)O%11483,False,153
B#C1#C2#O3456#NC3C143#N14C57N58[SH]9C%10%11%12C%13%14C%10%15#C5%10O#%155C%15%16O(N%15813)C%1613([Hg]8[Ti][Ca]([Hg][Hg]2[Al](#[Ti])([Hg])([Tc][BiH2])Cl([Se]#[Tc]2#[SeH]([TlH][AsH][Fe])[Mn]2)[Fe]86)[Mn]12Cl1N([IH]CN)C%13%116#O%14(O6)F9%10%123F12Cl)N745,True,B#C1#C2#O3456#NC3C143#N14C57N58[SH]9C%10%11%12C%13%14C%10%15#C5%10O#%155C%15%16O(N%15813)C%1613([Hg]8[Ti][Ca]([Hg][Hg]2[Al](#[Ti])([Hg])([Tc][BiH2])Cl([Se]#[Tc]2#[SeH]([TlH][AsH][Fe])[Mn]2)[Fe]86)[Mn]12Cl1N([IH]CN)C%13%116#O%14(O6)F9%10%123F12Cl)N745,False,212
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,True,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,False,18
C#C1#C2#O3456#CC3C143#N14C5N15C17#C89#F1%10N1[SH]%11C8%12%13C98O9%14CC89%12N8[IH]CNF9%12(Cl)Cl8[Au]98[Ca]9Cl[SH]2[Al](#[Co])([Hg])[Zn]([Se]#[Tc][Cr])[Fe]6[Hg](=[Ti]9)C582(C5C72N5143)F%11%14%10%13%12,True,C#C1#C2#O3456#CC3C143#N14C5N15C17#C89#F1%10N1[SH]%11C8%12%13C98O9%14CC89%12N8[IH]CNF9%12(Cl)Cl8[Au]98[Ca]9Cl[SH]2[Al](#[Co])([Hg])[Zn]([Se]#[Tc][Cr])[Fe]6[Hg](=[Ti]9)C582(C5C72N5143)F%11%14%10%13%12,False,240
CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO,True,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO,False,68
