original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,True,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,False,397
CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O,True,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O,False,253
CC1=CC2C3C(C1)C4C5C(C3C25OC6C4C(C(C(C6O)F)F)F)N7O5,True,CC1=CC2C3C(C1)C4C5C(C3C25OC6C4C(C(C(C6O)F)F)F)N7O5,False,223
C#N12#C3C4O(#N15#C1#N6#C1#C6#C1#C5F1#NN2CFC1(O)CO125OC2#C1=O26(OO2[Tc])C1C56)[SH]34,True,C#N12#C3C4O(#N15#C1#N6#C1#C6#C1#C5F1#NN2CFC1(O)CO125OC2#C1=O26(OO2[Tc])C1C56)[SH]34,False,72
C#N12#C3C4O(#N1#C1#N5#C1=C5#C1#CF1#C1C(C5(O)ClO567OC6#F5#O689(O[Bi]6[Tc]8)C5F79)CN12)[SH]34,True,C#N12#C3C4O(#N1#C1#N5#C1=C5#C1#CF1#C1C(C5(O)ClO567OC6#F5#O689(O[Bi]6[Tc]8)C5F79)CN12)[SH]34,False,23
C#N12#C3C4N(#C15#C1#N#C1#C#C1#O5F1#ClN2CFC1(O)ClO125OCl2#C1=C26(OO2[Tc])C1C65)[SH]34,True,C#N12#C3C4N(#C15#C1#N#C1#C#C1#O5F1#ClN2CFC1(O)ClO125OCl2#C1=C26(OO2[Tc])C1C65)[SH]34,False,33
C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,True,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,False,36
C#O12#C3C4O(#C15#C1#N#C1#C#C1#C5N1#NN2CFC(O)O1(C)NCl1#C1#O25(CC12)OCl5)[SH]34,True,C#O12#C3C4O(#C15#C1#N#C1#C#C1#C5N1#NN2CFC(O)O1(C)NCl1#C1#O25(CC12)OCl5)[SH]34,False,350
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,True,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,False,70
C#C1#C2C3N(#C4#C#N#C#C#C1#O5C1#NO2CFC(C)O1(C)OC1#CCF)O23,True,C#C1#C2C3N(#C4#C#N#C#C#C1#O5C1#NO2CFC(C)O1(C)OC1#CCF)O23,False,3
CCC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)OC(=O)OCC,True,CCC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)OC(=O)OCC,False,134
C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,True,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,False,17
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],True,C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],False,5
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,True,CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,False,151
C#C12#C3C4C(#C15#C#C1#C#C1#C1#O5C1#NO2CFC(C)O1(C)OC1#C1#O2(FC1)ClCl2)O34,True,C#C12#C3C4C(#C15#C#C1#C#C1#C1#O5C1#NO2CFC(C)O1(C)OC1#C1#O2(FC1)ClCl2)O34,False,286
CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)Cl)F,True,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)Cl)F,False,273
CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC=C4C5=CN=CC=C5)C)C,True,CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC=C4C5=CN=CC=C5)C)C,False,59
C#N12#C3C4O(#N15#C1#N6#C1=C6#C1#C5F1#C1C(C5(O)ClO567OC6#F5#O689(C[Bi]6[Tc]8)C5F79)CN12)[SH]34,True,C#N12#C3C4O(#N15#C1#N6#C1=C6#C1#C5F1#C1C(C5(O)ClO567OC6#F5#O689(C[Bi]6[Tc]8)C5F79)CN12)[SH]34,False,16
C#C12#C3C4O3O4#C13#C1#N4#C1#C4#C1#O3C1#NO2CFC1(C)CO12OC2#CCF,True,C#C12#C3C4O3O4#C13#C1#N4#C1#C4#C1#O3C1#NO2CFC1(C)CO12OC2#CCF,False,200
C1#N2#C3C4O(#N5#C1#N#C1#C#C1#C5F1#ClN2CFC1(O)ClO125OC2#F1#C26(OO2[Tc])C1C65)[SH]34,True,C1#N2#C3C4O(#N5#C1#N#C1#C#C1#C5F1#ClN2CFC1(O)ClO125OC2#F1#C26(OO2[Tc])C1C65)[SH]34,False,7
CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,True,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,False,153
CCOC1=CC=C(C=C1)C2=CC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C,True,CCOC1=CC=C(C=C1)C2=CC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C,False,333
