original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,True,C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,False,1768
C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,True,C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,False,1377
C1N2=CS1,True,C1N2=CS1,False,632
C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,True,C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,False,121
C1N2=SH1[Au]1#O23#[Na]#12[K]Cl32,True,C1N2=SH1[Au]1#O23#[Na]#12[K]Cl32,False,967
C#N,True,C#N,False,1011
C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,True,C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,False,654
C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,True,C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,False,1955
C1N2=SH1[Au]1#O23#[Na]#12[K]Cl32,True,C1N2=SH1[Au]1#O23#[Na]#12[K]Cl32,False,1485
C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,True,C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,False,497
C#N[Au]#O,True,C#N[Au]#O,False,1645
C1N2=SH1[Au]1#O23#[Na]#12[K]Cl32,True,C1N2=SH1[Au]1#O23#[Na]#12[K]Cl32,False,1171
C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,True,C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,False,1388
C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,True,C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,False,1928
C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,True,C1N2#[SH]1[Au]1#O23#[Na]#12[K]Cl32,False,1373
C1N2=SH1[Au]1#O23#[Na]#12[K]Cl32,True,C1N2=SH1[Au]1#O23#[Na]#12[K]Cl32,False,1849
