original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
[AsH3],True,[AsH3],False,678
[Cu][SbH2],True,[Cu][SbH2],False,1590
[Zn][GaH2],True,[Zn][GaH2],False,764
[AsH2][Mg][TeH],True,[AsH2][Mg][TeH],False,412
[K][SbH2],True,[K][SbH2],False,191
[AsH3],True,[AsH3],False,1090
[AsH2][Ni][SbH2],True,[AsH2][Ni][SbH2],False,1878
[AsH3],True,[AsH3],False,1905
[AsH3],True,[AsH3],False,303
[GaH2][SbH2],True,[GaH2][SbH2],False,1338
[Pd][TeH],True,[Pd][TeH],False,1061
[K][TeH],True,[K][TeH],False,1546
[AsH3],True,[AsH3],False,853
[TeH][BiH2],True,[TeH][BiH2],False,1929
[AsH3],True,[AsH3],False,1650
[SbH2][W],True,[SbH2][W],False,48
[AsH2][Pd],True,[AsH2][Pd],False,1065
[AsH3],True,[AsH3],False,888
[AsH2][SbH2],True,[AsH2][SbH2],False,1079
[MgH][AsH2],True,[MgH][AsH2],False,1815
C[TlH2],True,C[TlH2],False,1638
[AsH3],True,[AsH3],False,1728
[Ni][AsH][AsH2],True,[Ni][AsH][AsH2],False,808
[AsH2][W][K][Rh],True,[AsH2][W][K][Rh],False,1618
CC(C)N,True,CC(C)N,False,1128
[AsH3],True,[AsH3],False,925
[AsH3],True,[AsH3],False,880
[SbH2][SbH][SbH2],True,[SbH2][SbH][SbH2],False,1581
[AsH3],True,[AsH3],False,320
[AsH2][Ho][GaH][SnH],True,[AsH2][Ho][GaH][SnH],False,23
[K][GaH2],True,[K][GaH2],False,1663
[AsH3],True,[AsH3],False,929
[Cu][Zn],True,[Cu][Zn],False,715
[K][PbH],True,[K][PbH],False,1586
[MgH][Ni][BiH2],True,[MgH][Ni][BiH2],False,1828
C[TlH2],True,C[TlH2],False,1362
[AsH2][AsH2],True,[AsH2][AsH2],False,588
[AsH3],True,[AsH3],False,1797
[K][GaH2],True,[K][GaH2],False,658
[K][GaH2],True,[K][GaH2],False,827
[K][PbH],True,[K][PbH],False,582
[AsH3],True,[AsH3],False,937
[Rh][Pd],True,[Rh][Pd],False,1296
[SbH2][BiH2],True,[SbH2][BiH2],False,1668
[AsH2][Pd],True,[AsH2][Pd],False,1181
[AsH3],True,[AsH3],False,293
[AsH2][Rh],True,[AsH2][Rh],False,473
[AsH3],True,[AsH3],False,1050
[GaH2][Rh],True,[GaH2][Rh],False,775
[AsH2][Pd],True,[AsH2][Pd],False,358
[AsH2][PbH],True,[AsH2][PbH],False,1051
[AsH3],True,[AsH3],False,1480
[SbH2][Rh][W],True,[SbH2][Rh][W],False,1464
[SbH2][TeH],True,[SbH2][TeH],False,691
[MgH][GaH2],True,[MgH][GaH2],False,1487
[K][Zn],True,[K][Zn],False,1646
[Zn][BiH2],True,[Zn][BiH2],False,1015
[Cu][Pd][SbH2],True,[Cu][Pd][SbH2],False,468
[MgH][SbH2],True,[MgH][SbH2],False,1726
[GaH2][Pd],True,[GaH2][Pd],False,927
[AsH3],True,[AsH3],False,986
[Cu][W][GaH][W],True,[Cu][W][GaH][W],False,159
[Rh][TeH],True,[Rh][TeH],False,1761
[AsH3],True,[AsH3],False,622
[GaH2][PbH],True,[GaH2][PbH],False,1127
[AsH2][BiH2],True,[AsH2][BiH2],False,1804
[Ho][PbH],True,[Ho][PbH],False,594
[Ho][BiH2],True,[Ho][BiH2],False,109
[AsH3],True,[AsH3],False,269
[AsH2][BiH2],True,[AsH2][BiH2],False,231
[Pd][W],True,[Pd][W],False,192
[K][AsH2],True,[K][AsH2],False,1105
C[TlH2],True,C[TlH2],False,447
[AsH3],True,[AsH3],False,518
[MgH][PbH],True,[MgH][PbH],False,1272
[SbH2][SbH2],True,[SbH2][SbH2],False,895
[GeH3][SbH2],True,[GeH3][SbH2],False,737
[Pd][SbH2],True,[Pd][SbH2],False,700
[Ni][GaH2],True,[Ni][GaH2],False,1833
[PbH][Te][PbH],True,[PbH][Te][PbH],False,460
[TeH][BiH2],True,[TeH][BiH2],False,1095
[AsH2][BiH2],True,[AsH2][BiH2],False,379
[AsH3],True,[AsH3],False,1288
[AsH3],True,[AsH3],False,1336
[BiH2][BiH2],True,[BiH2][BiH2],False,984
[TeH][PbH],True,[TeH][PbH],False,816
[AsH3],True,[AsH3],False,1961
[GaH2][PbH],True,[GaH2][PbH],False,294
[Zn][SnH],True,[Zn][SnH],False,297
[AsH3],True,[AsH3],False,1156
[Zn][Te][TeH],True,[Zn][Te][TeH],False,1152
[Cu][AsH][PbH],True,[Cu][AsH][PbH],False,1953
[AsH3],True,[AsH3],False,1381
[AsH3],True,[AsH3],False,1711
[MgH][Cu][SbH2],True,[MgH][Cu][SbH2],False,193
[K][TeH],True,[K][TeH],False,878
[MgH][Zn],True,[MgH][Zn],False,712
[AsH3],True,[AsH3],False,563
[Pd][Pd],True,[Pd][Pd],False,1768
[AsH3],True,[AsH3],False,444
[MgH][GaH2],True,[MgH][GaH2],False,168
[AsH3],True,[AsH3],False,317
[Cu][Ho],True,[Cu][Ho],False,1962
[AsH2][Ho],True,[AsH2][Ho],False,1542
[Cu][AsH2],True,[Cu][AsH2],False,22
[AsH3],True,[AsH3],False,1380
[MgH][AsH2],True,[MgH][AsH2],False,85
[K][SbH2],True,[K][SbH2],False,938
[AsH3],True,[AsH3],False,1532
[GaH2][SbH2],True,[GaH2][SbH2],False,1907
