original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
CCCCCCC[Sn]C[Sn]C[SnH],True,CCCCCCC[Sn]C[Sn]C[SnH],True,565
CC[Sn]C[SnH],True,CC[Sn]C[SnH],True,890
CC[SnH],True,CC[SnH],True,314
C=C=[SnH]C[Sn]C[Sn]C,True,C=C=[SnH]C[Sn]C[Sn]C,True,1351
C[Sn]CC(C)[SnH],True,C[Sn]CC(C)[SnH],True,326
CC[Sn]C,True,CC[Sn]C,True,1771
C=CCCCCC[Sn]C=[SnH]C[Sn]CCCCCCCCCCC,True,C=CCCCCC[Sn]C=[SnH]C[Sn]CCCCCCCCCCC,True,488
CC[SnH],True,CC[SnH],True,1112
CCCCCCC[Sn]C[SnH],True,CCCCCCC[Sn]C[SnH],False,1093
CC[SnH],True,CC[SnH],True,1846
CC[SnH],True,CC[SnH],True,1919
C=C1[SnH]C1[Sn]C,True,C=C1[SnH]C1[Sn]C,False,212
CC[Sn]C[Sn]CC[SnH],True,CC[Sn]C[Sn]CC[SnH],True,1448
C=C[Sn]C[Sn]C,True,C=C[Sn]C[Sn]C,True,977
C=C=[Sn],True,C=C=[Sn],False,1404
CC[Sn]C[SnH],True,CC[Sn]C[SnH],True,271
C[Sn]C[SnH],True,C[Sn]C[SnH],True,424
C=C=[SnH]C[Sn]C[Sn]C,True,C=C=[SnH]C[Sn]C[Sn]C,True,1126
CC[SnH],True,CC[SnH],True,85
CC[Sn]C,True,CC[Sn]C,True,1328
CC[SnH],True,CC[SnH],True,535
CC[Sn]C[SnH],True,CC[Sn]C[SnH],True,1822
CC=C=CCCC=[SnH]C[SnH],True,CC=C=CCCC=[SnH]C[SnH],False,282
C[Sn]C[Sn]CC(C)[SnH],True,C[Sn]C[Sn]CC(C)[SnH],True,545
CC[SnH],True,CC[SnH],True,1218
CCCCCCC[Sn]C[Sn]C[SnH],True,CCCCCCC[Sn]C[Sn]C[SnH],True,1333
CC([SnH])C[SnH],True,CC([SnH])C[SnH],False,368
