original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C#N#N#O1([Cr]([TlH2])SN)#OC1C1#N23#C#C24#C2#C5#O13#C25#O41#O2#F134N[SH]1C56(NO2153)C1O6F42#C13#CI1FFF32Cl1,True,C#N#N#O1([Cr]([TlH2])SN)#OC1C1#N23#C#C24#C2#C5#O13#C25#O41#O2#F134N[SH]1C56(NO2153)C1O6F42#C13#CI1FFF32Cl1,False,287
C#C#N#O12#OO1C#N13#C4#C15#O16#O7#O38#C71#O51#O3#F157N8[SH]1N8(NO3185)C1OF7#F13#[Tc]I1NOF3(Cl1)F46ClS[Cr]2,True,C#C#N#O12#OO1C#N13#C4#C15#O16#O7#O38#C71#O51#O3#F157N8[SH]1N8(NO3185)C1OF7#F13#[Tc]I1NOF3(Cl1)F46ClS[Cr]2,False,16
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,True,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,False,74
C#C#N#O12#OC1C#N13#C4#C15#C167#O8#O39#C81#O5#O1#F35N9[SH]8N9(CO1893)C1OF5#F13#[Tc]I1NOF35Cl1[SiH]6[Cr]2SClF457,True,C#C#N#O12#OC1C#N13#C4#C15#C167#O8#O39#C81#O5#O1#F35N9[SH]8N9(CO1893)C1OF5#F13#[Tc]I1NOF35Cl1[SiH]6[Cr]2SClF457,False,23
C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl,True,C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl,False,25
B#N#C#O1#OC1C#N12#C3#N14#N15#O6#O27#C61#O41#O2#F146N7[SH]1N78(NO2174)C1O8F62#F14#CI1FFF24(Cl1)F35NS,True,B#N#C#O1#OC1C#N12#C3#N14#N15#O6#O27#C61#O41#O2#F146N7[SH]1N78(NO2174)C1O8F62#F14#CI1FFF24(Cl1)F35NS,False,4
CC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,True,CC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,False,153
C#C#N#O12#OC1C#N1#C3#C4#C56#O7#O18#C75#O4#O1=F45N8[SH]7N8(NO1784)C1OF5#F14#[Tc]I1NOF4(Cl1)F36ClS[Cr]2,True,C#C#N#O12#OC1C#N1#C3#C4#C56#O7#O18#C75#O4#O1=F45N8[SH]7N8(NO1784)C1OF5#F14#[Tc]I1NOF4(Cl1)F36ClS[Cr]2,False,212
C#C#N#O12#OC1C#N1#C3#C4#C56#O7#O189#C75#O48#O1#F45N9[SH]7N8(NO1784)C1OF5#F14#[Tc]I1NOF4(Cl1)F36ClS[Cr]2,True,C#C#N#O12#OC1C#N1#C3#C4#C56#O7#O189#C75#O48#O1#F45N9[SH]7N8(NO1784)C1OF5#F14#[Tc]I1NOF4(Cl1)F36ClS[Cr]2,False,18
CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(c(c2=O)CC[NH+]3CCC(CC3)c4c5ccc(cc5on4)F)C,True,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(c(c2=O)CC[NH+]3CCC(CC3)c4c5ccc(cc5on4)F)C,False,240
B#N#N#O1#OC1C#N12#C3#N14#C15#O6#O2#C61#O41#O2#F146N[SH]1C7(NO2174)C1OF62#C14#CI1FFF42(Cl1)F35NS,True,B#N#N#O1#OC1C#N12#C3#N14#C15#O6#O2#C61#O41#O2#F146N[SH]1C7(NO2174)C1OF62#C14#CI1FFF42(Cl1)F35NS,False,68
C#N#N#O12#ON1C#N13#C4#N15#C16#C7#O3#C71#O51#O3#F157N[SH]1C89(NO3185)C1O9O73#C15#CI1FFF53(Cl1)[Zn]46NS[Cr]2([TlH2])[AlH]O,True,C#N#N#O12#ON1C#N13#C4#N15#C16#C7#O3#C71#O51#O3#F157N[SH]1C89(NO3185)C1O9O73#C15#CI1FFF53(Cl1)[Zn]46NS[Cr]2([TlH2])[AlH]O,False,200
C1=NC2=C(N1)C(=S)N=C(N2)N,True,C1=NC2=C(N1)C(=S)N=C(N2)N,False,28
C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](C(C)C)NC(=O)[C@H]3CC4=C(CN3)C=C(C=C4)O,True,C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](C(C)C)NC(=O)[C@H]3CC4=C(CN3)C=C(C=C4)O,False,45
C#N#N#O12#ON1C#N13#C4#N15#C16#C7#O3#C71#O51#O3#F157N[SH]1C89(NO3185)C1O9O73#C15#CI1FFF53(Cl1)[Zn]46NS[Cr]2([TlH2])[AlH]O,True,C#N#N#O12#ON1C#N13#C4#N15#C16#C7#O3#C71#O51#O3#F157N[SH]1C89(NO3185)C1O9O73#C15#CI1FFF53(Cl1)[Zn]46NS[Cr]2([TlH2])[AlH]O,False,38
C#C#N#O12#OC1C#N1#C3#C4#C56#O7#O18#C75#O4#O1=F45N8[SH]7N8(NO1784)C1OF5#F14#[Tc]I1NOF4(Cl1)F36ClS[Cr]2,True,C#C#N#O12#OC1C#N1#C3#C4#C56#O7#O18#C75#O4#O1=F45N8[SH]7N8(NO1784)C1OF5#F14#[Tc]I1NOF4(Cl1)F36ClS[Cr]2,False,458
C#N#N#O12#ON1C1#N34#C5#N36#C37#C8#O14#C83#O61#O3#F146N[SH]1C89(NO3184)C1O9O63#C14#CI1FFF43(Cl1)[Zn]57NS[Cr]2([TlH2])[AlH]O,True,C#N#N#O12#ON1C1#N34#C5#N36#C37#C8#O14#C83#O61#O3#F146N[SH]1C89(NO3184)C1O9O63#C14#CI1FFF43(Cl1)[Zn]57NS[Cr]2([TlH2])[AlH]O,False,42
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,True,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,False,73
C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,True,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,False,11
C#C#N#O12#OC1C#N1#C3#C4#C56#O7#O18#C75#O4#O1=F45N8[SH]7N8(NO1784)C1OF5#F14#[Tc]I1NOF4(Cl1)F36ClS[Cr]2,True,C#C#N#O12#OC1C#N1#C3#C4#C56#O7#O18#C75#O4#O1=F45N8[SH]7N8(NO1784)C1OF5#F14#[Tc]I1NOF4(Cl1)F36ClS[Cr]2,False,388
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,True,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,False,67
