original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
ClC1CCO2SC24C325O3N2C[K]Ca3I165[K]241[K]N1[Li][Li],True,ClC1CCO2SC24C325O3N2C[K]Ca3I165[K]241[K]N1[Li][Li],False,166
C#CC1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,True,C#CC1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,False,895
ClCC1CCO2S3C24C325O3C2C[Li]Ca3I165K241LiN1LiK,True,ClCC1CCO2S3C24C325O3C2C[Li]Ca3I165K241LiN1LiK,False,297
C#C1BrC#O2#S3#C24#C325#O3#[H]26#P2#[Li][Li]#[Ca]3I165#[Ca]241[Ca]N1[Li][K],True,C#C1BrC#O2#S3#C24#C325#O3#[H]26#P2#[Li][Li]#[Ca]3I165#[Ca]241[Ca]N1[Li][K],False,536
ClC1BrC#O2S3C24C325O3[H]26[Li]2[Li][Li]#[Ca]3I165[K]241[Ca]N1[Li][K],True,ClC1BrC#O2S3C24C325O3[H]26[Li]2[Li][Li]#[Ca]3I165[K]241[Ca]N1[Li][K],False,447
C#CC1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,True,C#CC1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,False,104
ClC1CCO2SC24C325O3[H]26N2[Li][Li][Ca]3I165[K]241KN1[Li][K],True,ClC1CCO2SC24C325O3[H]26N2[Li][Li][Ca]3I165[K]241KN1[Li][K],False,495
ClC1CCOS2C24C325O3[H]26C2C[K]3I165K241KN1[Li][K],True,ClC1CCOS2C24C325O3[H]26C2C[K]3I165K241KN1[Li][K],False,444
C#C1CC#O2#S3#C24#C325#O3#[H]2#N2#C[Li]#[Ca]3I15#[H]241[K]N1[Li][K],True,C#C1CC#O2#S3#C24#C325#O3#[H]2#N2#C[Li]#[Ca]3I15#[H]241[K]N1[Li][K],False,60
[H]#[Na](#[Li]#[Ca]([Li])(#[Na])#[Ca])#[K]#[Li](#[K])[K](#[H])#[K],True,[H]#[Na](#[Li]#[Ca]([Li])(#[Na])#[Ca])#[K]#[Li](#[K])[K](#[H])#[K],True,529
C#C1BrC#O2#S3#C24#C325#O3#[H]26#N2#C[Li]#[Ca]3I165#[H]241[K]N1[Ca][K],True,C#C1BrC#O2#S3#C24#C325#O3#[H]26#N2#C[Li]#[Ca]3I165#[H]241[K]N1[Ca][K],False,749
C#C1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,True,C#C1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,False,465
ClC1BrC=O2S3C24C325O3[H]26[Li]2[Li][Li]Ca3I165[H]241[K]N1[Li][K],True,ClC1BrC=O2S3C24C325O3[H]26[Li]2[Li][Li]Ca3I165[H]241[K]N1[Li][K],False,720
C#C1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,True,C#C1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,False,336
CCN1C2C3C4C5C6C7C12C13C14C15,True,CCN1C2C3C4C5C6C7C12C13C14C15,False,948
[H]#[K](#[K])=[Ca](#[K])#[K]#[Na](#[Li])#[K]#[Ca]([Li])(#[Na])#[Ca],True,[H]#[K](#[K])=[Ca](#[K])#[K]#[Na](#[Li])#[K]#[Ca]([Li])(#[Na])#[Ca],False,572
C#CC1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,True,C#CC1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,False,1296
C#C1CC#O2#S3#C24#C325#O3#[H]26#N2#[H][Li]#[Ca]3I165#[K]241[IH]N1[CaH],True,C#C1CC#O2#S3#C24#C325#O3#[H]26#N2#[H][Li]#[Ca]3I165#[K]241[IH]N1[CaH],False,224
O=Cc1ccc2ccc3cccc4ccc1c2c34,True,O=Cc1ccc2ccc3cccc4ccc1c2c34,False,394
C#N1CC#C2#S3#C24#O325#O3#C2#C2#NC#C3C15#C24CCC,True,C#N1CC#C2#S3#C24#O325#O3#C2#C2#NC#C3C15#C24CCC,False,801
[Li][Li]N1[Li][K]123#I145C(#Cl)CC#O6#S7#C62#C712#O1#C24#C3#C[Li]#[Ca]15,True,[Li][Li]N1[Li][K]123#I145C(#Cl)CC#O6#S7#C62#C712#O1#C24#C3#C[Li]#[Ca]15,False,776
ClC1CCO2SC24C325O3[H]26[Li]2[Ca][Li][Ca]3I165[Ca]241[K]N1[Li][K],True,ClC1CCO2SC24C325O3[H]26[Li]2[Ca][Li][Ca]3I165[Ca]241[K]N1[Li][K],False,681
C#C1BrC#O2#S3#C24#C325#O3#[H]26#[Li]2#[PH][Li]#[Ca]3I165#[K]241[Ca]N1[Ca][K],True,C#C1BrC#O2#S3#C24#C325#O3#[H]26#[Li]2#[PH][Li]#[Ca]3I165#[K]241[Ca]N1[Ca][K],False,792
C#C1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,True,C#C1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,False,646
ClC1BrC#O2#S3#C24#C325#O3#[H]26#[Li]2#[Li][Li]#[Ca]3I165#[H]241[K]N1[Li][K],True,ClC1BrC#O2#S3#C24#C325#O3#[H]26#[Li]2#[Li][Li]#[Ca]3I165#[H]241[K]N1[Li][K],False,669
ClC1BrC=O2S3C24C325O3[H]26[Li]2[Li][Li][Ca]3I165[Ca]241[K]N1[Li][K],True,ClC1BrC=O2S3C24C325O3[H]26[Li]2[Li][Li][Ca]3I165[Ca]241[K]N1[Li][K],False,846
[Li][Li]N1[Li][K]123#I145C(#Cl)CC#O6#S7#C628#C712#O1#C24#C3#C8[Li]#[Ca]15,True,[Li][Li]N1[Li][K]123#I145C(#Cl)CC#O6#S7#C628#C712#O1#C24#C3#C8[Li]#[Ca]15,False,286
C#CC1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,True,C#CC1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,False,738
C#C1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,True,C#C1CC#C2#N3#C24#C325#O3#C26#N#C4C#C3C165,False,939
