Start Experiment 02/07/2024 19:57:36

Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 20:20:48
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 21:30:59
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 5.147058823529411, 38.808770588466096, 100.0, 923.835756212268
Experiment 1, 12.5, 40.17593350129969, 100.0, 864.3975219152493
Experiment 2, 1.4705882352941175, 41.023765563964844, 100.0, 630.5453016421908
Experiment 3, 5.88235294117647, 34.22969365119934, 100.0, 635.4906619194635
Experiment 4, 6.61764705882353, 37.67831261952718, 100.0, 874.2180025498878
Summary,6.323529411764706 ± 3.559917187326531,                 38.38329518489143 ± 2.3713317521352,                 100.0 ± 0.0,                 785.6974488478119 ± 126.29018133799005
End Experiment
