original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
B[Ga]12O3BrO456#C78#ClN14#C7F85C326,True,B[Ga]12O3BrO456#C78#ClN14#C7F85C326,False,273
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,809
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,784
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,1070
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,558
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,1164
B[Cu]12O3BrO456#C78#ClN14#C7F85C326,True,B[Cu]12O3BrO456#C78#ClN14#C7F85C326,False,209
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,664
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,1354
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,193
B[Ga]12O3BrO456#C78#ClN14#C7F85C326,True,B[Ga]12O3BrO456#C78#ClN14#C7F85C326,False,878
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,1291
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,121
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,1494
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,66
B[Ga]12O3BrO456#C78#ClN14#C7F85C326,True,B[Ga]12O3BrO456#C78#ClN14#C7F85C326,False,1199
B[Cu]12O3BrO456#C78#ClN14#C7F85C326,True,B[Cu]12O3BrO456#C78#ClN14#C7F85C326,False,615
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,389
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,1913
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,1831
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,1755
B[Ga]12O3BrO456#C78#ClN14#C7F85C326,True,B[Ga]12O3BrO456#C78#ClN14#C7F85C326,False,690
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,1060
B[Ga]12O3BrO456#C78#ClN14#C7F85C326,True,B[Ga]12O3BrO456#C78#ClN14#C7F85C326,False,1413
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,1250
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,384
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,705
B[Cu]12O3BrO456#C78#ClN14#C7F85C326,True,B[Cu]12O3BrO456#C78#ClN14#C7F85C326,False,467
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,430
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,1182
B[Ga]12O3BrO456#C78#ClN14#C7F85C326,True,B[Ga]12O3BrO456#C78#ClN14#C7F85C326,False,122
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,1095
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,1065
B[Cu]12O3BrO456#C78#ClN14#C7F85C326,True,B[Cu]12O3BrO456#C78#ClN14#C7F85C326,False,1295
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,1530
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,1548
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,598
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,761
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,1856
BC1O2BrO3456C78ClN14C7F85C326,True,BC1O2BrO3456C78ClN14C7F85C326,False,169
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,1485
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,1745
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,1276
B[Cu]12O3BrO456#C78#ClN14#C7F85C326,True,B[Cu]12O3BrO456#C78#ClN14#C7F85C326,False,1085
B[Ga]12O3BrO456#C78#ClN14#C7F85C326,True,B[Ga]12O3BrO456#C78#ClN14#C7F85C326,False,263
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,556
B[Ga]12O3BrO456#C78#ClN14#C7F85C326,True,B[Ga]12O3BrO456#C78#ClN14#C7F85C326,False,1284
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,1712
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,1160
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,372
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,746
BC1O2BrO3456C78ClN14C7F85C326,True,BC1O2BrO3456C78ClN14C7F85C326,False,1850
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,917
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,1813
B[Cu]12O3BrO456#C78#ClN14#C7F85C326,True,B[Cu]12O3BrO456#C78#ClN14#C7F85C326,False,1373
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,1068
B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3BrO456#C78#[Co]N14#C7F85C326,False,1552
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,1658
B[Ga]12O3BrO456#C78#ClN14#C7F85C326,True,B[Ga]12O3BrO456#C78#ClN14#C7F85C326,False,773
B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,True,B[Ga]12O3OO456#C78#[Co]N14#C7F85C326,False,1877
