Start Experiment 02/07/2024 20:07:03

Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 20:20:36
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 21:30:48
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 5.88235294117647, 39.14309275150299, 100.0, 1024.9364101139072
Experiment 1, 11.029411764705882, 37.07570196787516, 100.0, 687.1462704644931
Experiment 2, 5.147058823529411, 37.79457957404001, 100.0, 687.5459397011011
Experiment 3, 5.147058823529411, 40.691451004573274, 100.0, 516.5758847797107
Experiment 4, 18.38235294117647, 46.60264886856079, 100.0, 987.8818812827714
Summary,9.117647058823529 ± 5.128116404165499,                 40.26149483331045 ± 3.4023776128598566,                 100.0 ± 0.0,                 780.8172772683968 ± 194.8164339518014
End Experiment
