original_cfs,true_cf,improved_cfs,feasible_cf
C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH][BiH][BiH2],True,C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH][BiH][BiH2],False
CC#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH2][Fe][BiH][Bi]([BiH2])[Bi]([BiH][BiH][BiH][BiH][BiH2])[Bi]([BiH][Fe][Bi]([BiH2])[Bi]([BiH2])[Bi]([BiH][BiH2])[BiH][BiH2])[BiH][BiH][BiH][BiH][BiH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH2].[Fe][Bi](#[Bi])(#[BiH][BiH]#[BiH]#[Bi])[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)#[BiH]#[BiH]#[BiH]#[BiH]#[Fe],True,CC#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH2][Fe][BiH][Bi]([BiH2])[Bi]([BiH][BiH][BiH][BiH][BiH2])[Bi]([BiH][Fe][Bi]([BiH2])[Bi]([BiH2])[Bi]([BiH][BiH2])[BiH][BiH2])[BiH][BiH][BiH][BiH][BiH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH2].[Fe][Bi](#[Bi])(#[BiH][BiH]#[BiH]#[Bi])[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)#[BiH]#[BiH]#[BiH]#[BiH]#[Fe],False
C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH][BiH][BiH2],True,C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH][BiH][BiH2],False
C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH][BiH][BiH2],True,C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH][BiH][BiH2],False
C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH][BiH][BiH2],True,C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH][BiH][BiH2],False
C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH][BiH][BiH2],True,C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH][BiH][BiH2],False
C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH]#[BiH]#[Bi],True,C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH]#[BiH]#[Bi],False
C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH2][BiH2].[BiH2][BiH2].[BiH2][BiH2].[BiH2][BiH][BiH][BiH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH2].[Fe][BiH2].[Fe][BiH][BiH2].[Fe][Bi](#[Bi])(#[BiH][BiH]#[BiH]#[Bi])[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)#[BiH]#[BiH]#[BiH]#[BiH]#[Fe],True,C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH2][BiH2].[BiH2][BiH2].[BiH2][BiH2].[BiH2][BiH][BiH][BiH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH2].[Fe][BiH2].[Fe][BiH][BiH2].[Fe][Bi](#[Bi])(#[BiH][BiH]#[BiH]#[Bi])[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)#[BiH]#[BiH]#[BiH]#[BiH]#[Fe],False
C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][Bi](#[Bi])(#[BiH][BiH]#[BiH]#[Bi])[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)#[BiH]#[BiH]#[BiH]#[BiH]#[Fe],True,C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][Bi](#[Bi])(#[BiH][BiH]#[BiH]#[Bi])[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)#[BiH]#[BiH]#[BiH]#[BiH]#[Fe],False
C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH][BiH][BiH2].[BiH2][BiH2].[BiH2][BiH2].[BiH2][BiH2].[BiH2][BiH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH][BiH][BiH2],True,C#CC.C#[SH].CCl#FC#Cl.NC#C#C#C[Sn]#[SH].NC#NNNNC[Sn]C[Sn]#ClCN.[BaH][BiH][BiH2].[BiH2][BiH2].[BiH2][BiH2].[BiH2][BiH2].[BiH2][BiH2].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Bi]#[BiH]#[BiH]#[BiH][Bi]1#[BiH][BiH]#1.[Bi]#[Bi].[Bi]#[Bi].[Bi]#[Bi].[Fe][BiH]#[BiH]#[BiH]#[BiH]#[Bi](#[BiH][Bi](#[Fe])[Bi]1#[BiH][BiH]#[Bi](#[Bi]2#[BiH]#[Fe]#[BiH][BiH]#[BiH]#2)#[BiH]#[BiH]#1)[Bi]([Fe])(#[Bi])#[BiH][BiH][BiH][BiH2],False
