original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C=[Fe]C=CC=CC=C(Cl)O[AlH2],True,C=[Fe]C=CC=CC=C(Cl)O[AlH2],False,240
CCCS1=CC1OCC,True,CCCS1=CC1OCC,False,200
C#CC1=C(C(#O)C2#CC3#C(C=C2)O3=C)C2(FCl)=C=C(O)(FO)=C3C(C2=C1)C31O2=C13=C#S3(N)=C(O)=C2=C,True,C#CC1=C(C(#O)C2#CC3#C(C=C2)O3=C)C2(FCl)=C=C(O)(FO)=C3C(C2=C1)C31O2=C13=C#S3(N)=C(O)=C2=C,False,429
C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl,True,C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl,False,25
CCCS(=O)OOCN,True,CCCS(=O)OOCN,False,73
CCCSCNO,True,CCCSCNO,True,28
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,True,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,False,18
CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,True,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,False,153
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C([C@@H](C(=O)O)O)C(=O)O,True,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C([C@@H](C(=O)O)O)C(=O)O,False,287
[AlH3],True,[AlH3],False,273
C=S(CCC)ONCC,True,C=S(CCC)ONCC,False,42
C#CC1C(O)=CC23=C=C(O)(F(O)CO)=C4(CC45O4=C56C#S6(N)=C(O)=C4=C)N12F3Cl,True,C#CC1C(O)=CC23=C=C(O)(F(O)CO)=C4(CC45O4=C56C#S6(N)=C(O)=C4=C)N12F3Cl,False,388
C#CC1=C2(C(#O)C3#CC4#C(C=C3)O=4=C)F(O)C2(=C=C(O)(#CCO2O3=C24=C#S4(N)=C(O)=C3=C)F(=O)CO)C2=C1O2,True,C#CC1=C2(C(#O)C3#CC4#C(C=C3)O=4=C)F(O)C2(=C=C(O)(#CCO2O3=C24=C#S4(N)=C(O)=C3=C)F(=O)CO)C2=C1O2,False,458
C=C=C[SH]1(=C)COC(O)NC1O=C(F)NO,True,C=C=C[SH]1(=C)COC(O)NC1O=C(F)NO,False,399
C=[SH](CCC)(COCO)C(N)OC(N)F,True,C=[SH](CCC)(COCO)C(N)OC(N)F,False,45
C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,True,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,False,23
C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,True,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,False,11
CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO,True,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO,False,68
CCC=S12=CC1OC(C)NC2C=CF,True,CCC=S12=CC1OC(C)NC2C=CF,False,212
C1=CC=C(C(=C1)C(=O)C=O)C(=O)C1=CC=C(C=C1)NCC1=CN=C2C(=N1)C(=NC(=N2)N)N,True,C1=CC=C(C(=C1)C(=O)C=O)C(=O)C1=CC=C(C=C1)NCC1=CN=C2C(=N1)C(=NC(=N2)N)N,False,16
CCCS1=CC1C(C)O,True,CCCS1=CC1C(C)O,True,14
C=COCCC=CC=C(C=NFCl)FO,True,C=COCCC=CC=C(C=NFCl)FO,False,74
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,True,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,False,67
CCNNC(O)OC,True,CCNNC(O)OC,True,353
