original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
CC.[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[BiH3].[BiH3].[CaH2].[HH].[HH].[HH].[HH].[HH].[SeH2].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3],True,CC.[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[BiH3].[BiH3].[CaH2].[HH].[HH].[HH].[HH].[HH].[SeH2].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3],False,"tensor(200, dtype=torch.int32)"
CC.CN.CN.CO.CS.CS.[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AsH3].[AsH3].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Cr][Cr].[HH].[HH].[HH].[HH].[Mn][Hg].[SiH4].[SiH4].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3],True,CC.CN.CN.CO.CS.CS.[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AsH3].[AsH3].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Cr][Cr].[HH].[HH].[HH].[HH].[Mn][Hg].[SiH4].[SiH4].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3],True,"tensor(11, dtype=torch.int32)"
CS.[AlH3].[AlH3].[AlH3].[AsH3].[AsH3].[AsH3].[AsH3].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[CaH2].[HH].[HH].[HH].[HH].[HH].[SiH4].[SiH4].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3],True,CS.[AlH3].[AlH3].[AlH3].[AsH3].[AsH3].[AsH3].[AsH3].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[CaH2].[HH].[HH].[HH].[HH].[HH].[SiH4].[SiH4].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3],True,"tensor(28, dtype=torch.int32)"
CC.CCC.CC[SiH2]CC[SiH2]SC.CN.C[BiH2].C[Fe][Tc].FCl.N[Tc].S[CaH].[AlH2][BiH2].[AlH2][BiH2].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[CaH2].[HH].[HH].[HH].[HH].[HH].[H][Ti]CO.[Mn][AsH2].[Pt][Pt].[SeH2].[SiH4].[SiH4].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[Zn][Au],True,CC.CCC.CC[SiH2]CC[SiH2]SC.CN.C[BiH2].C[Fe][Tc].FCl.N[Tc].S[CaH].[AlH2][BiH2].[AlH2][BiH2].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[CaH2].[HH].[HH].[HH].[HH].[HH].[H][Ti]CO.[Mn][AsH2].[Pt][Pt].[SeH2].[SiH4].[SiH4].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[Zn][Au],True,"tensor(45, dtype=torch.int32)"
BS.CC.CC.CC[Au].I[BiH2].O[Zn].[AlH2][Cu][Fe].[AlH3].[AlH3].[AlH3].[AlH3].[AsH3].[AsH3].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[CaH2].[HH].[H]O.[SeH2].[SiH3][Au][BiH2].[SiH4].[SiH4].[SiH4].[SiH4].[Ti][Cu].[TlH3].[TlH3].[TlH3].[TlH3],True,BS.CC.CC.CC[Au].I[BiH2].O[Zn].[AlH2][Cu][Fe].[AlH3].[AlH3].[AlH3].[AlH3].[AsH3].[AsH3].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[CaH2].[HH].[H]O.[SeH2].[SiH3][Au][BiH2].[SiH4].[SiH4].[SiH4].[SiH4].[Ti][Cu].[TlH3].[TlH3].[TlH3].[TlH3],True,"tensor(240, dtype=torch.int32)"
C[Cu].[AlH3].[AsH3].[AsH3].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[CaH2].[Cu][Tc].[HH].[HH].[HH].[HH].[SeH2].[SiH4].[SiH4].[SiH4].[SiH4].[Tc][TlH2].[TlH3].[TlH3].[TlH3].[TlH3],True,C[Cu].[AlH3].[AsH3].[AsH3].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[CaH2].[Cu][Tc].[HH].[HH].[HH].[HH].[SeH2].[SiH4].[SiH4].[SiH4].[SiH4].[Tc][TlH2].[TlH3].[TlH3].[TlH3].[TlH3],True,"tensor(16, dtype=torch.int32)"
CCC.[AlH3].[AlH3].[AsH3].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[HH].[HH].[SeH2].[SeH2].[SeH2].[SiH4].[SiH4].[SiH4].[SiH4].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3],True,CCC.[AlH3].[AlH3].[AsH3].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[HH].[HH].[SeH2].[SeH2].[SeH2].[SiH4].[SiH4].[SiH4].[SiH4].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3].[TlH3],False,"tensor(25, dtype=torch.int32)"
CC.CC.CCC.CCN.CCl.CS.[AlH3].[AlH3].[AlH3].[AlH3].[AsH2][Au].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[CaH2].[Cr][Hg].[Cr][Pt].[Fe][Cu].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[H][Hg].[SeH2].[SeH2].[SiH3]I.[SiH4].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3].[TlH3].[Zn][AsH2],True,CC.CC.CCC.CCN.CCl.CS.[AlH3].[AlH3].[AlH3].[AlH3].[AsH2][Au].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[CaH2].[Cr][Hg].[Cr][Pt].[Fe][Cu].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[H][Hg].[SeH2].[SeH2].[SiH3]I.[SiH4].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3].[TlH3].[Zn][AsH2],True,"tensor(74, dtype=torch.int32)"
CC.CN.OC[Tc].[AlH3].[AlH3].[AlH3].[AsH3].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[CaH2].[Co][Hg].[HH].[HH].[H]O.[SeH2].[SeH2].[SiH4].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3],True,CC.CN.OC[Tc].[AlH3].[AlH3].[AlH3].[AsH3].[AsH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[CaH2].[Co][Hg].[HH].[HH].[H]O.[SeH2].[SeH2].[SiH4].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3],False,"tensor(429, dtype=torch.int32)"
CC.CSCN.C[Fe].C[SiH3].N[Tc].P[AsH2].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Cr][TlH2].[Fe][TlH2].[HH].[HH].[H][H].[SeH2].[SeH2].[SiH4].[SiH4].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3].[TlH3].[TlH3],True,CC.CSCN.C[Fe].C[SiH3].N[Tc].P[AsH2].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AlH3].[AsH3].[AsH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[BiH3].[Cr][TlH2].[Fe][TlH2].[HH].[HH].[H][H].[SeH2].[SeH2].[SiH4].[SiH4].[SiH4].[SiH4].[SiH4].[TlH3].[TlH3].[TlH3].[TlH3],True,"tensor(399, dtype=torch.int32)"
