original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7,True,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7,False,152
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,True,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,False,272
C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)N=C(N=C2N)Cl,True,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)N=C(N=C2N)Cl,False,30
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,True,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,False,15
CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,True,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,False,69
C#S12#CC13=C#N3#C#CC#N#C#C1#NC1S#O2C1C2#CC23N2#CO124#O3C#O#O#[Hg]4Cl,True,C#S12#CC13=C#N3#C#CC#N#C#C1#NC1S#O2C1C2#CC23N2#CO124#O3C#O#O#[Hg]4Cl,False,74
CCOC1=CC=C(C=C1)C2=CC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C,True,CCOC1=CC=C(C=C1)C2=CC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C,False,333
C#S12#CC13=C#N3#C#CC#N#C#C1#NC1S#O2C1C2#CC23N2#NO124#O3C#O#O#[Hg]4Cl,True,C#S12#CC13=C#N3#C#CC#N#C#C1#NC1S#O2C1C2#CC23N2#NO124#O3C#O#O#[Hg]4Cl,False,78
C#S12#CC13C#N3#C#CO#N#C#C1#NC1S#C2C1C2#CC23O2#O14(N#Cl34)[Hg](Cl)#C#O#C2,True,C#S12#CC13C#N3#C#CO#N#C#C1#NC1S#C2C1C2#CC23O2#O14(N#Cl34)[Hg](Cl)#C#O#C2,False,115
C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl,True,C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl,False,25
C1CCN[C@@H](C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O,True,C1CCN[C@@H](C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O,False,21
C#N1#CC2#O#N2#C#NC2#C#C3#C4#N2C4S#O31C1C2#SC23C2#CO21,True,C#N1#CC2#O#N2#C#NC2#C#C3#C4#N2C4S#O31C1C2#SC23C2#CO21,False,397
C#S12#CC13=C#N3#C#CO#N#C#C1#NC1S#C2C1C2#CC23C2#NO214#O3C#O#C#[Hg]4Cl,True,C#S12#CC13=C#N3#C#CO#N#C#C1#NC1S#C2C1C2#CC23C2#NO214#O3C#O#C#[Hg]4Cl,False,350
C1#CC2#O#N2#C#CO2#N#C3#C4#N2C4S#C31C1C2#CC23O2#O14(N#Cl34)[Hg](Cl)#C#O#[Hg]2,True,C1#CC2#O#N2#C#CO2#N#C3#C4#N2C4S#C31C1C2#CC23O2#O14(N#Cl34)[Hg](Cl)#C#O#[Hg]2,False,8
C1CNP(=O)(OC1)N(CCCl)CCCl,True,C1CNP(=O)(OC1)N(CCCl)CCCl,False,27
C#S12#CC13C#N3#C#CC#N#C#C1#NC1S#C2C1C2#CC23N2#NO124#O3C#O#O#[Hg]4Cl,True,C#S12#CC13C#N3#C#CC#N#C#C1#NC1S#C2C1C2#CC23N2#NO124#O3C#O#O#[Hg]4Cl,False,400
C#S12#CC13#C#N3#C#CO1#N#C3#C4#N1C4S#C32C1C2#CC23O2#O14(N#Cl34)[Hg](Cl)#C#O#[Hg]2,True,C#S12#CC13#C#N3#C#CO1#N#C3#C4#N1C4S#C32C1C2#CC23O2#O14(N#Cl34)[Hg](Cl)#C#O#[Hg]2,False,252
C#S12#CC13#O#N3#C#NC1#N#C3#C4#N1C4S#C32C1C2#CC23C2#CO214#O3[Hg]#O#C#[Hg]4Cl,True,C#S12#CC13#O#N3#C#NC1#N#C3#C4#N1C4S#C32C1C2#CC23C2#CO214#O3[Hg]#O#C#[Hg]4Cl,False,388
C#S12#CC13C#N3#C#CC#N#C#C1#NC1S#C2C1C2#CC23C2#NO214#O3C#O#O#[Hg]4Cl,True,C#S12#CC13C#N3#C#CC#N#C#C1#NC1S#C2C1C2#CC23C2#NO214#O3C#O#O#[Hg]4Cl,False,312
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,True,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,False,44
