original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
BNC1C(BiH2)P2(N)N3CC13C3C5N5O(C6I1C7O4I248C376S14C8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5Br[Co],True,BNC1C(BiH2)P2(N)N3CC13C3C5N5O(C6I1C7O4I248C376S14C8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5Br[Co],False,328
BN12C([BiH2])#S34(N)#N5#C#C13#C1#C3C5#N5#O(#C16#I1C7#O4#I248#C376S14C#C8[AsH]#O12N#[Hg][Tc]1#[Al]#I2#[Hg]1(#F)FF1)C5[BiH][Co],True,BN12C([BiH2])#S34(N)#N5#C#C13#C1#C3C5#N5#O(#C16#I1C7#O4#I248#C376S14C#C8[AsH]#O12N#[Hg][Tc]1#[Al]#I2#[Hg]1(#F)FF1)C5[BiH][Co],False,16
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,True,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,False,74
B1N2C([BiH2])=P3(N)=N5=CC13C1C3C5=NO(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5Br[Co],True,B1N2C([BiH2])=P3(N)=N5=CC13C1C3C5=NO(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5Br[Co],False,23
BN12C([BiH2])#S3(N)#N4#C#C13#C1#C3C4#N4#O(#C15#I1C6#O#I278#C635S17C#C8[AsH]#O12N#[Hg][Tc]1#[Al]#I2#[Hg]1(#F)FF1)C4Br[Co],True,BN12C([BiH2])#S3(N)#N4#C#C13#C1#C3C4#N4#O(#C15#I1C6#O#I278#C635S17C#C8[AsH]#O12N#[Hg][Tc]1#[Al]#I2#[Hg]1(#F)FF1)C4Br[Co],False,25
B1N2C3(BiH2)P4(N)N5CC13C3C5NO(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5BiHCo,True,B1N2C3(BiH2)P4(N)N5CC13C3C5NO(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5BiHCo,False,4
CCC1=CC2C[C@@](c3c(c4ccccc4[nH]3)C[NH+](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CC[NH+]9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC,True,CCC1=CC2C[C@@](c3c(c4ccccc4[nH]3)C[NH+](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CC[NH+]9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC,False,156
B1N2C3(BiH2)P4(N)N5CC13C3C5N5O(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5Br[Co],True,B1N2C3(BiH2)P4(N)N5CC13C3C5N5O(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5Br[Co],False,230
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,True,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,False,18
BNC1C(BiH2)P2(N)N3CC13C1C3C4NO(C5I6C7O8I9C10S11C12[AsH]O13N[Hg]14[Tc]15[Al]16I17[Hg]18(F)FF19)C4BrCo,True,BNC1C(BiH2)P2(N)N3CC13C1C3C4NO(C5I6C7O8I9C10S11C12[AsH]O13N[Hg]14[Tc]15[Al]16I17[Hg]18(F)FF19)C4BrCo,False,252
B1N2C3(BiH2)S4(N)N5C6C7C8C9C%10N5O%10C%11I1C7O4I2%12%13%14%15S%16C%17C%18[AsH]O%19N[Hg][Tc]1[Al]I2[Hg]1(F)FF1C5[BiH]Co3,True,B1N2C3(BiH2)S4(N)N5C6C7C8C9C%10N5O%10C%11I1C7O4I2%12%13%14%15S%16C%17C%18[AsH]O%19N[Hg][Tc]1[Al]I2[Hg]1(F)FF1C5[BiH]Co3,False,68
B1N2C([BiH2])P3(N)N4CC13C3C5NO(C6I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5BrC,True,B1N2C([BiH2])P3(N)N4CC13C3C5NO(C6I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5BrC,False,223
BN12C([BiH2])#S3(N)#N4#C#C13#C1#C3C4#N4#O(#C15#I1C6#O#I278#C635S17C#C8[AsH]#O12N#[Hg][Tc]1#[Al]#I2#[Hg]1(#F)FF1)C4[BiH][Co],True,BN12C([BiH2])#S3(N)#N4#C#C13#C1#C3C4#N4#O(#C15#I1C6#O#I278#C635S17C#C8[AsH]#O12N#[Hg][Tc]1#[Al]#I2#[Hg]1(#F)FF1)C4[BiH][Co],False,28
B[N+]1([C-]C2=CC(=CC=C2)O)C3=CC(=CC=C3)O1,True,B[N+]1([C-]C2=CC(=CC=C2)O)C3=CC(=CC=C3)O1,False,45
B1N2C3(BiH2)P4(N)N5CC13C3C5NO(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5BiHCo,True,B1N2C3(BiH2)P4(N)N5CC13C3C5NO(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5BiHCo,False,38
B1N2C(BiH2)P3(N)N4CC13C1C3C4NO(C15I1C6OI278C635S17CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C4Br[Co],True,B1N2C(BiH2)P3(N)N4CC13C1C3C4NO(C15I1C6OI278C635S17CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C4Br[Co],False,458
BNC1C(BiH2)P2(N)N3CC13C3C4N4O(C5I1C6O7I8C9S10C11[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C4Br[Co],True,BNC1C(BiH2)P2(N)N3CC13C3C4N4O(C5I1C6O7I8C9S10C11[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C4Br[Co],False,42
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,True,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,False,73
B1N2C(C3BiH2)P4(N)N5CC13C1C3C5N5O(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5Br[Co],True,B1N2C(C3BiH2)P4(N)N5CC13C1C3C5N5O(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5Br[Co],False,11
BN12C([BiH2])#S3(N)#N4#C#C13#C1#C3C4#N4#O(#C15#I1C6#O#I278#C635S17C#C8[AsH]#O12N#[Hg][Tc]1#[Al]#I2#[Hg]1(#F)FF1)C4[BiH][Co],True,BN12C([BiH2])#S3(N)#N4#C#C13#C1#C3C4#N4#O(#C15#I1C6#O#I278#C635S17C#C8[AsH]#O12N#[Hg][Tc]1#[Al]#I2#[Hg]1(#F)FF1)C4[BiH][Co],False,394
BN12C([BiH2])#P3(N)#N4#C#C13#C1#C3C4#N4#O(#C15#I1C6#O#I278#C635S17C#C8[AsH]#O12N#[Hg][Tc]1#[Al]#I2#[Hg]1(#F)FF1)C4Br[Co],True,BN12C([BiH2])#P3(N)#N4#C#C13#C1#C3C4#N4#O(#C15#I1C6#O#I278#C635S17C#C8[AsH]#O12N#[Hg][Tc]1#[Al]#I2#[Hg]1(#F)FF1)C4Br[Co],False,67
BN12C([BiH2])#S3(N)#N4#C#C13#C1#C3C4#N4#O(#C15#I1C6#O#I278#C635S17C#C8[AsH]#O12N#[Hg][Tc]1#[Al]#I2#[Hg]1(#F)FF1)C4[BiH][Co],True,BN12C([BiH2])#S3(N)#N4#C#C13#C1#C3C4#N4#O(#C15#I1C6#O#I278#C635S17C#C8[AsH]#O12N#[Hg][Tc]1#[Al]#I2#[Hg]1(#F)FF1)C4[BiH][Co],False,14
B1N2C3(BiH2)S4(N)N5CC13C1C3C5NO(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5BiHCo,True,B1N2C3(BiH2)S4(N)N5CC13C1C3C5NO(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5BiHCo,False,286
B1N2C([BiH2])=P3(N)=N5=CC13C1C3C5=NO(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5Br[Co],True,B1N2C([BiH2])=P3(N)=N5=CC13C1C3C5=NO(C16I1C7O4I248C376S14CC8[AsH]O12N[Hg][Tc]1[Al]I2[Hg]1(F)FF1)C5Br[Co],False,399
