original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C#C#N#[Si]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,True,C#C#N#[Si]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,False,25
C#C#N#[Pt]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,True,C#C#N#[Pt]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,False,68
C#C#N#[Pt]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,True,C#C#N#[Pt]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,False,1225
C#C#N#[Si]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,True,C#C#N#[Si]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,False,932
C#C#N#[Si]#O#C#CN1#NN#1CC[SnH]1C[Sn]#[Pb]#C#N1,True,C#C#N#[Si]#O#C#CN1#NN#1CC[SnH]1C[Sn]#[Pb]#C#N1,False,641
C#C#N#[Pt]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,True,C#C#N#[Pt]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,False,1107
C#C#N#[Pt]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,True,C#C#N#[Pt]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,False,1790
C#C#N#[Pt]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,True,C#C#N#[Pt]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,False,580
C#C#N=[Si]=OCCN1NN1OC[SnH2]C[Sn]#[Pb]C#N1,True,C#C#N=[Si]=OCCN1NN1OC[SnH2]C[Sn]#[Pb]C#N1,False,178
C#C#N#[Pt]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,True,C#C#N#[Pt]#O#C#CN1#NN#1OC[SnH]1C[Sn]#[Pb]#C#N1,False,1696
