original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C#CC1[IH]#O2C[Li]3#O1OC2#CC3#C1#N23#N1#C2#S#C1C(#Cl)#Cl13,True,C#CC1[IH]#O2C[Li]3#O1OC2#CC3#C1#N23#N1#C2#S#C1C(#Cl)#Cl13,False,111
C#[K]C1C#O2CC3#C1OC2#CC3#C1#N23#N1#C2#S#O1C(Cl)Cl13,True,C#[K]C1C#O2CC3#C1OC2#CC3#C1#N23#N1#C2#S#O1C(Cl)Cl13,False,164
C#CC(C)C1#C(C)N(#C2#N34#C2#C3#C#C2C4#C2#N)C#CC1,True,C#CC(C)C1#C(C)N(#C2#N34#C2#C3#C#C2C4#C2#N)C#CC1,False,981
CC1=CC2=NC=CN2C2=NC(N)=NC=C12,True,CC1=CC2=NC=CN2C2=NC(N)=NC=C12,False,735
C#CC(I)C1#C(C)N(#C2#N34#N2#C3#C#O2C(#C)#Cl24)C#CO1,True,C#CC(I)C1#C(C)N(#C2#N34#N2#C3#C#O2C(#C)#Cl24)C#CO1,False,621
ClN1Cl2C1SC1N3N12C3C1CC2OO3[Li]1PO2CC3CBr,True,ClN1Cl2C1SC1N3N12C3C1CC2OO3[Li]1PO2CC3CBr,False,551
ClC1(Cl)C2C1SC1N3N12C3N1C2OC3C1CO2C3,True,ClC1(Cl)C2C1SC1N3N12C3N1C2OC3C1CO2C3,False,696
C#CC(C)C1#C(C)N(#C2#N34#C2#C3#C#C2C4#C2#N)C#CC1,True,C#CC(C)C1#C(C)N(#C2#N34#C2#C3#C#C2C4#C2#N)C#CC1,False,805
C#SC1C#O2(C)CC3#C1OC2#CC3#C1#N23#C1#C2#C#C1C3#C1#N,True,C#SC1C#O2(C)CC3#C1OC2#CC3#C1#N23#C1#C2#C#C1C3#C1#N,False,940
C#CC1C(C#C)C2C(C1)C(C1C(C)Cl1)C#C2O1,True,C#CC1C(C#C)C2C(C1)C(C1C(C)Cl1)C#C2O1,False,591
C#CC(C)C1#C(C)N(#C2#N34#C2#C3#C#C2C4#C2#N)C#CO1,True,C#CC(C)C1#C(C)N(#C2#N34#C2#C3#C#C2C4#C2#N)C#CO1,False,901
CC1#CCC#CN1#C1#N23#C1#C2#C#C1C3#C1#N,True,CC1#CCC#CN1#C1#N23#C1#C2#C#C1C3#C1#N,False,1861
C#CC1[IH]#O2C[Li]3#O1OC2#CC3#C1#N23#N1#C2#S#O1C(Cl)Cl13,True,C#CC1[IH]#O2C[Li]3#O1OC2#CC3#C1#N23#N1#C2#S#O1C(Cl)Cl13,False,351
C#CC(C)C1#C(C)N(#C2#N34#C2#C3#C#C2C4#C2#N)C#CC1,True,C#CC(C)C1#C(C)N(#C2#N34#C2#C3#C#C2C4#C2#N)C#CC1,False,310
C#C1#Cl2C1#C#C1#N3#N12#C3#C1C#COC(CI)#C1C,True,C#C1#Cl2C1#C#C1#N3#N12#C3#C1C#COC(CI)#C1C,False,56
CC(C#C)Oc1cc(C#C)c2c(c1O)C(=O)c1ccccc1C2=O,True,CC(C#C)Oc1cc(C#C)c2c(c1O)C(=O)c1ccccc1C2=O,False,172
C#CC1C#O2CC3#O1OC2#CC3#C1#N23#N1#C2#S#O1C(Cl)Cl3,True,C#CC1C#O2CC3#O1OC2#CC3#C1#N23#N1#C2#S#O1C(Cl)Cl3,False,1135
C#CC(C)C1#C(C)N(#C2#N34#C2#C3#C#C2C4#C2#N)C#CC1,True,C#CC(C)C1#C(C)N(#C2#N34#C2#C3#C#C2C4#C2#N)C#CC1,False,853
CC1#COC#CN1#C1#N23#N1#C2#C#C1C3#C1#N,True,CC1#COC#CN1#C1#N23#N1#C2#C#C1C3#C1#N,False,454
C#CC(=O)NCO,True,C#CC(=O)NCO,False,1508
