original_cfs,true_cf,improved_cfs,feasible_cf,graph_idx
C#CC1CC1#CC#OCC[IH][Na],True,C#CC1CC1#CC#OCC[IH][Na],False,582
C#CCl1CO1#C,True,C#CCl1CO1#C,False,732
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,463
C#NC1CC1(#CC#CCCC1C#C1=O)CP[Na]C,True,C#NC1CC1(#CC#CCCC1C#C1=O)CP[Na]C,False,389
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,574
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,870
C#N[C@@H]1CC1(=CC#CCCC1C#C1)CP[Na]C,True,C#N[C@@H]1CC1(=CC#CCCC1C#C1)CP[Na]C,False,218
C#CO1CC1#CC#NCC[IH][Na],True,C#CO1CC1#CC#NCC[IH][Na],False,217
C#CO1CC1#CC#NCC[Na],True,C#CO1CC1#CC#NCC[Na],False,1773
C#CC1CC1#CC#OCC[IH][Na]=C,True,C#CC1CC1#CC#OCC[IH][Na]=C,False,542
[Na]1#[K][IH]1,True,[Na]1#[K][IH]1,True,261
C#N[C@@H]1CC1(C#CC#CCCC1C#C1#O)CP[Na]C,True,C#N[C@@H]1CC1(C#CC#CCCC1C#C1#O)CP[Na]C,False,284
C#N[C@H]1CO1#CC#CCCCC,True,C#N[C@H]1CO1#CC#CCCCC,False,833
C#CC1CC1C#CC#CCCC1C#C1#C,True,C#CC1CC1C#CC#CCCC1C#C1#C,False,535
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,1205
C#CC1CC1#CC#CCCIC,True,C#CC1CC1#CC#CCCIC,False,310
C#CClC#CC,True,C#CClC#CC,False,1671
C#CO1CO1#CC#NC,True,C#CO1CO1#CC#NC,False,801
C#N[C@@H]1CC1(=CC#CCCC1C#C1#C)CP[Na]C,True,C#N[C@@H]1CC1(=CC#CCCC1C#C1#C)CP[Na]C,False,788
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,969
CC1CC1CCNCC[IH][Na],True,CC1CC1CCNCC[IH][Na],False,145
C#CC1CC1#CC#OCC[IH][Na],True,C#CC1CC1#CC#OCC[IH][Na],False,886
C#NC1CC1(=CC#CCCC1C#C1#O)CP[Na]C,True,C#NC1CC1(=CC#CCCC1C#C1#O)CP[Na]C,False,906
C#CCl1CO1#N,True,C#CCl1CO1#N,False,374
C#CC1CC1#CC#OCC[IH][Na],True,C#CC1CC1#CC#OCC[IH][Na],False,34
C#CO1CC1#CC#NCC[IH][Na],True,C#CO1CC1#CC#NCC[IH][Na],False,858
C#CCl1CO1#N,True,C#CCl1CO1#N,False,703
C#N[C@@H]1CC1(=CC#CC[C@@H]1C#C1#O)CP[Na]C,True,C#N[C@@H]1CC1(=CC#CC[C@@H]1C#C1#O)CP[Na]C,False,9
C#CC1CC1#CC#OCC[OH][Na],True,C#CC1CC1#CC#OCC[OH][Na],False,647
C#NC1CC1C(C#CCCC1C#C1C)CP[Na]C,True,C#NC1CC1C(C#CCCC1C#C1C)CP[Na]C,False,948
C#CCl1CO1#CC#NC,True,C#CCl1CO1#CC#NC,False,610
[Na]1#[K][IH]1,True,[Na]1#[K][IH]1,True,835
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,636
C#NC1CC1(#CC#CCCC1C#C1)CP[Na]C,True,C#NC1CC1(#CC#CCCC1C#C1)CP[Na]C,False,787
C#CC1CC1#CC#CCCI1C#C1,True,C#CC1CC1#CC#CCCI1C#C1,False,405
C#CCl1CC1#CC#N,True,C#CCl1CC1#CC#N,False,934
C#CC1CC1#CC#OCC[IH][Na]=C,True,C#CC1CC1#CC#OCC[IH][Na]=C,False,967
C#CCl1CO1#C,True,C#CCl1CO1#C,False,1889
C#NC1CC1C(C#CCCC1C#C1O)CP[Na]C,True,C#NC1CC1C(C#CCCC1C#C1O)CP[Na]C,False,112
C#CC1CC1#CC#CCCIC,True,C#CC1CC1#CC#CCCIC,False,937
C#CC1CO1#C,True,C#CC1CO1#C,False,1630
C#CC1CC1C#CC#CCCC1C#C1C,True,C#CC1CC1C#CC#CCCC1C#C1C,False,473
C#CC1CC1(#CC#CCCC1C#C1N)CP[Na]C,True,C#CC1CC1(#CC#CCCC1C#C1N)CP[Na]C,False,242
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,305
C#N[C@@H]1CC1(=C[C@H]#CCCC1C#C1)CP.C,True,C#N[C@@H]1CC1(=C[C@H]#CCCC1C#C1)CP.C,False,241
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,564
C#CC1CC1(=CC#NCCCC[Na])CP,True,C#CC1CC1(=CC#NCCCC[Na])CP,False,115
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,613
CC1=CC(=C(C#N)C#N)C=C(C=Cc2ccc(N(C)C)cc2)O1,True,CC1=CC(=C(C#N)C#N)C=C(C=Cc2ccc(N(C)C)cc2)O1,False,527
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,205
C#CCl1CO1#C,True,C#CCl1CO1#C,False,1195
CCI1[Na]#[K]1,True,CCI1[Na]#[K]1,False,663
C#NC1CC1(#CC#CCCC1C#C1)CP[Na]C,True,C#NC1CC1(#CC#CCCC1C#C1)CP[Na]C,False,175
NCCI1[Na]#[K]1,True,NCCI1[Na]#[K]1,False,738
C#CC1CC1#CC#OCC[IH][Na],True,C#CC1CC1#CC#OCC[IH][Na],False,750
C#CC1CC1(C#CC#CCCC1C#C1)CP[Na]C,True,C#CC1CC1(C#CC#CCCC1C#C1)CP[Na]C,True,314
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,652
C#CCl1CC1#C,True,C#CCl1CC1#C,False,349
C#CC1CC1(#CC#CCCC1C#C1#C)CP,True,C#CC1CC1(#CC#CCCC1C#C1#C)CP,False,158
C#CC1CC1(#CC#CCCC1C#C1)CP[Na]C,True,C#CC1CC1(#CC#CCCC1C#C1)CP[Na]C,False,1
CC#CC1CC1#CC#NCC[IH][Na],True,CC#CC1CC1#CC#NCC[IH][Na],False,63
C#CC1CC1#CC#OCC[IH][Na],True,C#CC1CC1#CC#OCC[IH][Na],False,901
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,1951
C#NC1CC1C(C#CCCC1C#C1)CP[Na]C,True,C#NC1CC1C(C#CCCC1C#C1)CP[Na]C,False,1145
C#NC1CC1(#CC#CCCC1C#C1)CP[Na]C,True,C#NC1CC1(#CC#CCCC1C#C1)CP[Na]C,False,867
[Na]1#[K][IH]1,True,[Na]1#[K][IH]1,True,204
C#CC1CC1(=CC#NCC1C#C1)CP,True,C#CC1CC1(=CC#NCC1C#C1)CP,False,922
C#CC1CC1#CC#OCC[IH][Na],True,C#CC1CC1#CC#OCC[IH][Na],False,268
C#C[SH]1CO1#N,True,C#C[SH]1CO1#N,False,567
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,378
C#NC1CC1(#CC#CCCC1C#C1#C)CP[Na]C,True,C#NC1CC1(#CC#CCCC1C#C1#C)CP[Na]C,False,954
C#CC1CC1#CC#OCC[IH][Na],True,C#CC1CC1#CC#OCC[IH][Na],False,250
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,1248
Cc1nc(N)cc2[nH]c3ccccc3c12,True,Cc1nc(N)cc2[nH]c3ccccc3c12,False,909
C#C[SH]1CO1#N,True,C#C[SH]1CO1#N,False,633
C#CC1CC1#CC#OCC[IH][Na],True,C#CC1CC1#CC#OCC[IH][Na],False,616
[Na]1#[K][IH]1,True,[Na]1#[K][IH]1,True,59
C#NC1CC1C(C#CCCC1C#C1#O)CP[Na]C,True,C#NC1CC1C(C#CCCC1C#C1#O)CP[Na]C,False,1212
C#CC1CC1#CC#OCC[IH][Na],True,C#CC1CC1#CC#OCC[IH][Na],False,1878
C#CC1CC1#CC#NCC[IH][Na],True,C#CC1CC1#CC#NCC[IH][Na],False,251
