[H]OC(C1=C([H])C([H])=C(F)C([H])=C1F)(C([H])([H])N1N=C([H])N=C1[H])C([H])([H])N1N=C([H])N=C1[H],"This molecule contains alkene, amine, fluoroalkene, and hydroxyl functional groups, in which alkene may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",52,192
[H]C1=C([H])C([H])=C(C([H])([H])C([H])([H])N=C=S)C([H])=C1[H],"This molecule contains alkene, alkyne, amine, and thioamide functional groups, in which alkene may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",51,169
[H]C1=C(OC([H])([H])[H])C(OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C([H])C(C2([H])C([H])([H])C(=O)N([H])C2([H])[H])=C1[H],"This molecule contains alkene, amide, ether, and phenyl functional groups, in which alkene may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",48,217
[H]OC1([H])C([H])=C2C([H])=C([H])C([H])(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C([H])(O[H])C([H])([H])C(=O)O)C2([H])C([H])(OC(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C1([H])[H],"This molecule contains alcohol, aldehyde, alkene, and ester functional groups, in which alkene may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",48,267
[H]C([H])([H])C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],"This molecule contains alkane, ester, and alkyl functional groups, in which ester may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",46,207
O=[Se](O)O,"This molecule contains an oxygen functional group, a selenium functional group, and two oxygen functional groups, in which the selenium functional group may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",52,134
[H]OC(C#CC(O[H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],"This molecule contains alcohol, alkyne, alkane, and ether functional groups, in which alkyne may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",49,173
[H]C1=C([H])C([H])=C(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H],"This molecule contains alcohol, alkene, ester, and cyclohexane functional groups, in which ester may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",50,186
[H]C([H])([H])C([H])([H])C(=O)O,"This molecule contains alkane, alkene, carboxylic acid, and ketone functional groups, in which carboxylic acid may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",55,150
[H]C1=C(OC([H])([H])[H])C([H])=C(OC([H])([H])[H])C([H])=C1OC([H])([H])[H],"This molecule contains alkene, ether, and ester functional groups, in which alkene may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",45,175
[H]C1=C([H])C([H])=C2C(=C1[H])N=C(N([H])[H])N2[H],"This molecule contains alkene, amine, imine, and pyrimidine functional groups, in which alkene may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",50,162
[H]C1=C(Cl)C(S(=O)(=O)N([H])[H])=C([H])C(C(=O)N([H])N2C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])C([H])([H])[H])=C1[H],"This molecule contains alkene, amide, chloride, and sulfoxide functional groups, in which amide may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",49,220
[H]OC([H])([H])C(=O)C1(O[H])C([H])(C([H])([H])[H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C4=C([H])C(=O)C([H])=C([H])C4(C([H])([H])[H])C3(F)C([H])(O[H])C([H])([H])C12C([H])([H])[H],"This molecule contains alcohol, aldehyde, ketone, and aromatic functional groups, in which alcohol may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",46,251
[H]C1=C2N=C(N([H])[H])SC2=C([H])C(OC([H])([H])[H])=C1[H],"This molecule contains alkene, amine, ester, and thioether functional groups, in which alkene may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",50,164
[H]OC(=O)C1=C([H])C([H])=C([H])C(C(F)(F)F)=C1[H],"This molecule contains aldehyde, alkene, carboxylic acid, and fluorine functional groups, in which alkene may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",52,162
[H]OC1=C(Cl)C(C([H])([H])[H])=C(Cl)C(C([H])([H])[H])=C1[H],"This molecule contains alkene, alkyl, chloro, and hydroxyl functional groups, in which alkene may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",50,164
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[PH](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],"This molecule contains alkane, alkene, phosphine, and cyclohexane functional groups, in which alkane may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",51,250
[H]OC1(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C([H])(C(=O)C([H])([H])[H])C4(C([H])([H])[H])C([H])([H])C([H])([H])C32[H])C1([H])[H],"This molecule contains alkane, alkene, carbonyl, and cyclohexane functional groups, in which carbonyl may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",53,262
[H]C1=C([H])C([H])=C(C2([H])OC(N([H])[H])=NC2=O)C([H])=C1[H],"This molecule contains alkene, amide, ester, and pyrimidine functional groups, in which alkene may be the most influential for toxicity testing on peroxisome proliferator-activated receptor gamma (NR-PPAR-gamma).",50,169
