Start Experiment 02/07/2024 20:04:16

Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 20:14:20
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 20:28:40
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 21:32:40
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 21:35:41
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:08:57
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:08:57
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:09:34
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:12:10
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:12:37
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Start Experiment 02/07/2024 22:13:07
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 5.303030303030303, 40.77939231055124, 100.0, 655.0365175307195
Experiment 0, 4.545454545454546, 38.22974499066671, 100.0, 696.7823647989335
Experiment 0, 8.333333333333332, 39.49356213482943, 100.0, 633.4442798970805
Experiment 1, 7.575757575757576, 38.619943952560426, 100.0, 749.4778394740479
Experiment 1, 9.848484848484848, 38.088964865757866, 100.0, 716.6354673973707
Experiment 2, 5.303030303030303, 38.43814822605678, 100.0, 659.3001757953919
Experiment 1, 5.303030303030303, 37.210865429469514, 100.0, 773.9138072947895
Experiment 2, 11.363636363636363, 40.766816806793216, 100.0, 669.7580881174662
Experiment 3, 8.333333333333332, 36.370531819083475, 100.0, 628.2292990254062
Experiment 3, 2.272727272727273, 36.5933411916097, 100.0, 790.6784920015831
Experiment 2, 15.151515151515152, 38.68568992614746, 100.0, 649.3203173599044
Experiment 4, 13.636363636363635, 39.63213446405199, 100.0, 686.9237183008166
Summary,7.878787878787878 ± 3.199804860900435,                 38.25810069048388 ± 1.0597204123988369,                 100.0 ± 0.0,                 684.1426794789193 ± 40.44659455754538
End Experiment
Experiment 4, 12.878787878787879, 36.42516464345596, 100.0, 671.4278805481264
Summary,8.333333333333334 ± 3.9510317607288776,                 38.530735963633596 ± 1.9203439115750531,                 100.0 ± 0.0,                 700.7072891190531 ± 49.49642491689449
End Experiment
Experiment 3, 11.363636363636363, 35.47860732078552, 100.0, 841.8725549384533
Experiment 4, 9.090909090909092, 36.887326836586, 100.0, 695.0601520713581
Summary,9.84848484848485 ± 3.2847702104058794,                 37.55121032956359 ± 1.407979663613694,                 100.0 ± 0.0,                 718.7222223123172 ± 78.56330049137915
End Experiment
