Start Experiment 02/07/2024 19:44:12

Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 25.793650793650798, 24.795554241767295, 100.0, 885.0222116319117
Experiment 1, 27.380952380952383, 19.262649380642436, 100.0, 861.7337789481484
Experiment 2, 20.238095238095237, 15.090808407933105, 100.0, 760.8602261541554
Start Experiment 02/07/2024 21:30:19
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 30.158730158730158, 19.77399086638501, 100.0, 839.490622009367
Start Experiment 02/07/2024 23:22:12
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 36.11111111111111, 16.86355774481218, 100.0, 901.6874931180886
Experiment 1, 32.142857142857146, 25.0918136290562, 100.0, 830.6136522573564
Experiment 2, 33.730158730158735, 17.36366347284878, 100.0, 758.0181184180709
