Start Experiment 02/07/2024 19:44:12

Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 11.76470588235294, 37.1120602786541, 100.0, 846.6930330957714
Experiment 1, 20.588235294117645, 34.500924825668335, 100.0, 915.8413248897803
Experiment 2, 19.11764705882353, 35.849784722694984, 100.0, 889.2370943741465
Experiment 3, 9.558823529411764, 32.87851073191716, 100.0, 874.2462140321013
Experiment 4, 15.441176470588236, 34.54492547398522, 100.0, 901.909754348481
Summary,15.294117647058822 ± 4.195689005202089,                 34.977241206583955 ± 1.4238840156879262,                 100.0 ± 0.0,                 885.5854841480561 ± 23.817782220119867
End Experiment
Start Experiment 02/07/2024 21:30:18
Experiment, validity, proximity, validity_without_chem, proximity_without_chem
Experiment 0, 24.264705882352942, 36.212465185107604, 100.0, 879.1476775927104
Experiment 1, 12.5, 36.334531756008374, 100.0, 909.580759531196
Experiment 2, 22.794117647058822, 35.91930175596668, 100.0, 870.7730058479825
Experiment 3, 9.558823529411764, 33.01457738876343, 100.0, 897.1150789609003
Experiment 4, 5.88235294117647, 34.13735154271126, 100.0, 862.2443246381597
Summary,15.0 ± 7.287948054919922,                 35.12364552571147 ± 1.3195292173609494,                 100.0 ± 0.0,                 883.7721693141899 ± 17.30854608410606
End Experiment
